direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type
LONG,71136.0,2.0,428.330357,,70887.0,-0.5,TREND,33.054,571.1071,45.6144,1.7047,3.5,3_to_4,0.5,BULLISH_BOS,False,,,606.8000000000029,,,BOS,False,,65618.7,,2024-05-21 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,249.0,15m,0.030491095574187235,178.78148978968926,35756.29795793785,7.592282797972621,BTCUSDT,2,0.9614457831325067,1.3779116465863688,2.4156626506024095,1.3779116465863688,71479.1,70534.5,65618.7,1,89.39074489484463,-0.5,True,True,1,True,71482.09999999999,1004,20899,2024-05-21 13:00:00,70887.0,81.79846209687202,take_profit,TP
LONG,437.83,1.0,7.891607,,440.4,0.6158179360072101,TREND,33.8419,10.5221,32.1703,8.9064,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.159999999999968,,,BOS,False,,415.64,,2024-05-22 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,22.189999999999998,15m,4.090502447584166,181.53649862378526,36307.29972475705,181.53649862378526,TAOUSDT,6,1.4267688147814344,1.8026137899954937,0.0,1.8026137899954937,477.83,437.83,415.64,0,90.76824931189263,0.6158179360072101,True,True,1,True,460.02,1005,2721,2024-05-23 01:00:00,440.4,101.28084060218391,take_profit,TP
LONG,469.49,1.0,7.891607,,440.4,-0.2761472785485597,TREND,33.8419,10.5221,32.1703,8.9064,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.159999999999968,,,BOS,False,,415.64,,2024-05-22 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,37.48000000000002,15m,4.090502447584166,181.53649862378526,36307.29972475705,153.3120317354546,TAOUSDT,4,0.0,0.12113127001067132,0.8239060832443965,0.12113127001067132,474.03,438.61,415.64,1,90.76824931189263,-0.2761472785485597,True,True,1,True,460.02,1005,2721,2024-05-23 01:00:00,440.4,-28.224466888330895,stop_loss,trailing_stop
LONG,7.855,,0.107839,,9.508,11.495132127955436,TREND,32.0859,0.1438,38.4501,10.5315,4.0,4_to_5,1.0,,True,,,0.043999999999999595,,,BOS,True,,7.853,,2024-05-23 07:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.1438000000000006,,1819.0178049235456,363.8035609847091,36380.35609847091,363.8035609847091,UNIUSDT,3,12.399165507649458,12.969401947148766,0.0,12.969401947148766,9.72,7.855,7.7112,0,0.0,11.495132127955436,True,True,0,False,7.998800000000001,1006,20959,2024-05-23 10:00:00,9.508,3006.8364315386184,take_profit,TP
LONG,7.2764,1.0,0.092732,,7.989,4.615284974093269,TREND,35.2828,0.1236,32.8712,6.7013,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.10299999999999976,,,BOS,False,,7.122,,2024-05-25 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.15439999999999987,,1274.2510546323601,196.74436283523625,39348.87256704725,196.74436283523625,AXSUSDT,5,5.230569948186532,5.431347150259075,0.0,5.431347150259075,8.115,7.2764,7.122,0,0.0,4.615284974093269,True,True,0,False,7.4308,1007,21001,2024-05-25 06:00:00,7.989,908.03130153102,take_profit,TP
LONG,0.0149,3.0,0.000263,,0.015265,0.20277777777777825,TREND,32.8242,0.0004,33.5962,7.1068,3.0,3_to_4,0.5,,True,,,0.00028620000000000034,,,BOS,True,,0.0131,,2024-05-25 06:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.0017999999999999995,15m,2012.8451934289133,201.28451934289134,40256.903868578265,201.28451934289134,1000PEPEUSDT,6,0.41694444444444523,0.5490555555555563,0.0,0.5490555555555563,0.0158883,0.0149,0.0131,0,0.0,0.20277777777777825,True,True,0,False,0.0167,1008,9307,2024-05-25 12:00:00,0.015265,0.7346884956015548,take_profit,TP
LONG,0.1664,,0.001843,,0.17126,1.3836363636363633,TREND,37.9921,0.0025,28.7791,13.6628,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.005819999999999992,,,BOS,True,,0.1609,,2024-05-26 00:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.005500000000000005,,1006.4409639268466,402.57638557073864,40257.638557073864,402.57638557073864,DOGEUSDT,2,1.0963636363636369,1.161818181818182,0.0,1.161818181818182,0.17279,0.1664,0.1609,0,5.5354253015976616,1.3836363636363633,True,True,1,True,0.1719,1009,21024,2024-05-26 02:00:00,0.17126,10.42672838628214,take_profit,TP
LONG,0.17243,,0.001843,,0.16429,-0.5,TREND,37.9921,0.0025,28.7791,13.6628,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.005819999999999992,,,BOS,True,,0.1609,,2024-05-26 01:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.008140000000000008,,1006.4409639268466,402.57638557073864,40257.638557073864,8.19242944636454,DOGEUSDT,28,0.18673218673218575,0.29729729729729765,1.0282555282555257,0.29729729729729765,0.17485,0.16406,0.1609,1,5.5354253015976616,-0.5,True,True,1,True,0.1719,1009,21024,2024-05-27 05:00:00,0.16429,-2.657004144766879,stop_loss,trailing_stop
LONG,3826.63,,22.940893,,3830.0,0.03222721621879971,TREND,34.0204,30.5879,34.6963,6.737,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,20.76000000000022,,,BOS,True,,3722.06,,2024-05-26 15:45:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,104.57000000000016,15m,3.8508238773510644,402.6806528546014,40268.06528546014,402.6806528546014,ETHUSDT,8,0.5257722100028682,0.588983456058139,0.08061585540786342,0.588983456058139,3888.22,3818.2,3722.06,0,0.0,0.03222721621879971,True,True,0,False,3931.2000000000003,1010,21039,2024-05-26 23:00:00,3830.0,12.977276466672667,take_profit,TP
LONG,0.9341,1.0,0.015123,,0.9161,-0.6545454545454532,TREND,32.6409,0.0202,23.2377,17.6762,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03810000000000002,,,BOS,False,,0.9066,,2024-05-26 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.02750000000000008,,2013.4032642730072,201.3403264273007,40268.06528546014,201.3403264273007,ENAUSDT,4,0.0,0.0,0.7199999999999993,0.0,0.9341,0.9143,0.9066,0,0.0,-0.6545454545454532,True,True,0,False,0.9616000000000001,1011,1306,2024-05-27 01:00:00,0.9161,-36.24125875691416,stop_loss,trailing_stop
LONG,3910.36,2.0,26.595,,3929.19,0.08977782015829076,TREND,36.7893,35.46,33.569,8.5066,3.5,3_to_4,0.5,BULLISH_BOS,False,,,31.309999999999945,,,BOS,False,,3700.62,,2024-05-27 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,209.74000000000024,15m,0.9593340397402758,201.21072149512565,40242.14429902513,201.21072149512565,ETHUSDT,4,0.27038237818251154,0.33946791265376053,0.0,0.33946791265376053,3981.56,3910.36,3700.62,0,0.0,0.08977782015829076,True,True,0,False,4120.1,1012,21061,2024-05-27 17:00:00,3929.19,18.064259968309322,take_profit,TP
SHORT,479.367,1.0,4.366071,,468.35,0.3608227164052013,TREND,30.9327,5.8214,10.9816,44.4785,4.0,4_to_5,1.0,,True,,,9.049999999999955,,,BOS,True,,,509.9,2024-05-28 03:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,30.53299999999996,,13.185801774798906,402.60208558993446,40260.20855899344,402.60208558993446,BCHUSDT,6,0.5393181148265832,0.6097337307175857,0.0,0.6097337307175857,479.367,460.75,509.9,0,0.0,0.3608227164052013,True,True,0,False,448.83400000000006,1013,21075,2024-05-28 09:00:00,468.35,145.2679781529595,take_profit,TP
LONG,3.4125,3.0,0.089229,,3.6355,0.5028184892897402,TREND,38.0504,0.119,28.6563,16.1143,4.0,4_to_5,1.0,,True,,,0.05520000000000014,,,BOS,True,,2.969,,2024-05-28 09:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.4435000000000002,15m,911.0592229345295,404.05476537146404,40405.4765371464,404.05476537146404,WIFUSDT,5,0.7431792559188274,0.9833145434047339,0.0,0.9833145434047339,3.8486,3.4125,2.969,0,0.0,0.5028184892897402,True,True,0,False,3.8560000000000003,1014,3309,2024-05-28 14:00:00,3.6355,203.16620671439998,take_profit,TP
LONG,9.4537,1.0,0.197411,,10.892,3.402649633309684,TREND,35.3644,0.2632,25.8345,11.5604,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3309999999999995,,,BOS,False,,9.031,,2024-05-29 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.42269999999999897,,480.34826997706296,203.04321371930402,40608.6427438608,203.04321371930402,UNIUSDT,4,3.9893541518807787,4.263780458954353,0.0,4.263780458954353,11.256,9.4537,9.031,0,0.0,3.402649633309684,True,True,0,False,9.876399999999999,1015,21099,2024-05-29 07:00:00,10.892,690.8849167080097,take_profit,TP
LONG,11.285,,0.1335,,11.107,-1.0,TREND,33.9553,0.178,32.3034,6.2199,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.14599999999999902,,,BOS,True,,11.108,,2024-05-30 18:00:00,2.5,momentum,,NONE,False,momentum,15.0,ABOVE,0.17800000000000082,,2064.9763830284405,412.9952766056881,41299.52766056881,412.9952766056881,UNIUSDT,1,0.0,0.0,2.4382022471909957,0.0,11.285,10.851,11.107,0,0.0,-1.0,True,True,0,False,11.463000000000001,1016,21138,2024-05-30 19:00:00,11.107,-367.56579617906414,stop_loss,SL
SHORT,0.5199,1.0,0.001945,,0.5222,-0.1900826446280966,TREND,34.3638,0.0026,7.1625,38.0165,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0046000000000000485,,,BOS,True,,,0.532,2024-05-31 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0121,15m,2046.5980932194875,409.3196186438975,40931.96186438975,409.3196186438975,XRPUSDT,3,0.25619834710743733,0.29752066115702874,0.2975206611570196,0.29752066115702874,0.5235,0.5163,0.532,0,0.0,-0.1900826446280966,True,True,0,False,0.5078,1017,21150,2024-05-31 09:00:00,0.5222,-4.707175614404758,stop_loss,trailing_stop
LONG,3803.03,3.0,17.968393,,3779.0721000000003,-0.5,TREND,31.8883,23.9579,40.2015,9.6539,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,33.2800000000002,,,BOS,True,,3818.2,,2024-05-31 12:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,23.95789999999988,15m,4.270747299301644,204.63627344387672,40927.25468877534,204.63627344387672,ETHUSDT,2,0.0,1.3444417081630586,1.8215285980824925,1.3444417081630586,3835.24,3759.39,3779.0721000000003,0,102.31813672193834,-0.5,True,True,1,True,3826.9879,1018,21156,2024-05-31 14:00:00,3779.0721000000003,0.0,stop_loss,SL
LONG,3787.65,3.0,17.968393,,3779.0721000000003,-0.5,TREND,31.8883,23.9579,40.2015,9.6539,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,33.2800000000002,,,BOS,True,,3818.2,,2024-05-31 13:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,8.577899999999772,15m,4.270747299301644,204.63627344387672,40927.25468877534,36.6340432586786,ETHUSDT,1,0.0,1.3091782370976948,3.294512642954682,1.3091782370976948,3798.88,3759.39,3779.0721000000003,1,102.31813672193834,-0.5,True,True,1,True,3826.9879,1018,21156,2024-05-31 14:00:00,3779.0721000000003,65.68409346325974,take_profit,TP
LONG,3764.82,,24.013929,,3779.2,0.12467336099613564,TREND,35.4694,32.0186,32.8002,25.0056,4.0,4_to_5,1.0,,True,,,24.670000000000073,,,BOS,True,,3888.49,,2024-05-31 18:00:00,2.5,momentum,,NONE,False,momentum,7.0,ABOVE,115.3413999999998,15m,3.5540524722466236,409.929387822386,40992.9387822386,409.929387822386,ETHUSDT,4,0.2783042342125201,0.33543896640755294,0.0,0.33543896640755294,3803.51,3764.82,3649.4786000000004,0,0.0,0.12467336099613564,True,True,0,False,3880.1614,1019,21162,2024-05-31 22:00:00,3779.2,51.10727455090522,take_profit,TP
SHORT,0.4574,3.0,0.001655,,0.4469,4.3749999999999565,TREND,35.8343,0.0022,16.1812,23.6246,3.0,3_to_4,0.5,,True,,,0.0023000000000000242,,,BOS,True,,,0.4598,2024-06-02 10:00:00,2.5,momentum,full,NONE,False,momentum,21.0,ABOVE,0.0024000000000000132,,2052.2023028394756,205.22023028394753,41044.046056789506,205.22023028394753,ADAUSDT,12,5.541666666666627,6.999999999999954,0.0,6.999999999999954,0.4574,0.4406,0.4598,0,0.0,4.3749999999999565,True,True,0,False,0.45499999999999996,1020,21202,2024-06-02 22:00:00,0.4469,21.548124179814398,take_profit,TP
SHORT,0.453,3.0,0.001655,,0.4477999999999999,4.727272727272855,TREND,35.8343,0.0022,16.1812,23.6246,3.0,3_to_4,0.5,,True,,,0.0023000000000000242,,,BOS,True,,,0.4598,2024-06-02 11:00:00,2.5,momentum,full,NONE,False,momentum,21.0,ABOVE,0.0010999999999999899,,2052.2023028394756,205.22023028394753,41044.046056789506,2.2574225331234024,ADAUSDT,11,8.090909090909182,11.272727272727396,0.45454545454545914,11.272727272727396,0.4535,0.4406,0.4598,1,0.0,4.727272727272855,True,True,0,False,0.45499999999999996,1020,21202,2024-06-02 22:00:00,0.4477999999999999,10.671451974765464,take_profit,TP
SHORT,0.4507,3.0,0.001655,,0.4477999999999999,0.8529411764706051,TREND,35.8343,0.0022,16.1812,23.6246,3.0,3_to_4,0.5,,True,,,0.0023000000000000242,,,BOS,True,,,0.4598,2024-06-02 12:00:00,2.5,momentum,full,NONE,False,momentum,21.0,ABOVE,0.003400000000000014,,2052.2023028394756,205.22023028394753,41044.046056789506,6.977487829654246,ADAUSDT,10,1.9411764705882257,2.970588235294105,0.7058823529411774,2.970588235294105,0.4531,0.4406,0.4598,2,0.0,0.8529411764706051,True,True,0,False,0.45499999999999996,1020,21202,2024-06-02 22:00:00,0.4477999999999999,5.951386678234621,take_profit,TP
SHORT,7.6068,1.0,0.056304,,7.227,1.965838509316767,TREND,35.2781,0.0751,4.9477,36.156,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.0730000000000004,,,BOS,False,,,7.8,2024-06-03 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.19320000000000004,,1063.2043742138278,205.41108509811158,41082.217019622316,205.41108509811158,NEARUSDT,1,1.707039337474118,2.4161490683229814,0.0,2.4161490683229814,7.6068,7.14,7.8,0,0.0,1.965838509316767,True,True,0,False,7.4136,1021,21216,2024-06-03 01:00:00,7.227,403.80502132641124,take_profit,TP
LONG,0.9637,1.0,0.018145,,0.9558,-0.15019011406844146,TREND,33.0683,0.0242,30.5285,10.6289,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.02849999999999997,,,BOS,True,,0.9111,,2024-06-03 13:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.05259999999999998,,2074.3011020474364,414.8602204094873,41486.02204094873,414.8602204094873,ENAUSDT,1,0.0,0.41064638783269886,0.31558935361216645,0.41064638783269886,0.9853,0.9471,0.9111,0,0.0,-0.15019011406844146,True,True,0,False,1.0163,1022,1490,2024-06-03 14:00:00,0.9558,-16.386978706174784,stop_loss,trailing_stop
SHORT,0.1611,,0.001134,,0.15959,0.3212765957446767,TREND,33.5091,0.0015,6.9438,29.5229,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.002590000000000009,,,BOS,True,,,0.1658,2024-06-03 22:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.00470000000000001,,2073.4817531121275,414.69635062242554,41469.63506224255,414.69635062242554,DOGEUSDT,4,0.5638297872340383,0.71914893617021,0.0,0.71914893617021,0.1611,0.15772,0.1658,0,0.0,0.3212765957446767,True,True,0,False,0.15639999999999998,1023,21238,2024-06-04 02:00:00,0.15959,3.1309574471992785,take_profit,TP
LONG,0.9546,2.0,0.02033,,1.0023,1.0965517241379306,TREND,32.685,0.0271,30.6719,15.3623,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.9111,,2024-06-03 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.04349999999999998,,2073.4817531121275,207.34817531121277,41469.63506224255,207.34817531121277,ENAUSDT,6,2.094252873563221,2.756321839080461,0.0,2.756321839080461,1.0745,0.9546,0.9111,0,0.0,1.0965517241379306,True,True,0,False,0.9981,1024,1499,2024-06-04 04:00:00,1.0023,98.90507962344842,take_profit,TP
LONG,1.0214,2.0,0.02033,,1.0023,-0.29115853658536717,TREND,32.685,0.0271,30.6719,15.3623,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.9111,,2024-06-03 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0656000000000001,,2073.4817531121275,207.34817531121277,41469.63506224255,136.02040300415578,ENAUSDT,5,0.3704268292682919,0.8094512195121927,0.33536585365853805,0.8094512195121927,1.0745,0.9994,0.9111,1,0.0,-0.29115853658536717,True,True,0,False,0.9981,1024,1499,2024-06-04 04:00:00,1.0023,-39.60350148444188,stop_loss,trailing_stop
LONG,1.0276,2.0,0.02033,,1.0023,-1.0,TREND,32.685,0.0271,30.6719,15.3623,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.9111,,2024-06-04 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0253000000000001,,2073.4817531121275,207.34817531121277,41469.63506224255,52.45908835373704,ENAUSDT,2,0.16996047430829855,0.2924901185770681,1.1146245059288538,0.2924901185770681,1.035,0.9994,0.9111,2,0.0,-1.0,True,True,0,False,0.9981,1024,1499,2024-06-04 04:00:00,1.0023,-52.45908835373704,stop_loss,trailing_stop
SHORT,9.0505,2.0,0.054321,,8.9175,1.8370165745856226,TREND,31.3864,0.0724,10.355,25.5917,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.03950000000000031,,,BOS,False,,,9.111,2024-06-04 11:00:00,2.5,momentum,full,NONE,False,momentum,7.0,ABOVE,0.07240000000000002,,2073.9804254737514,207.39804254737513,41479.60850947502,207.39804254737513,APTUSDT,3,3.6325966850828704,3.9295580110497164,0.0,3.9295580110497164,9.0505,8.766,9.1229,0,0.0,1.8370165745856226,True,True,0,False,8.9781,1025,14265,2024-06-04 14:00:00,8.9175,275.8393965880071,take_profit,TP
LONG,418.59,,4.896429,,418.15,-0.015037593984962332,TREND,39.5925,6.5286,32.5055,10.5033,3.0,3_to_4,0.5,,True,,,3.3700000000000045,,,BOS,True,,389.33,,2024-06-05 21:00:00,2.5,momentum,,NONE,False,momentum,5.0,ABOVE,29.25999999999999,15m,7.135244003086645,208.77723953031517,41755.44790606303,208.77723953031517,TAOUSDT,3,0.00102529049897572,0.09637730690362444,0.05194805194805134,0.09637730690362444,421.41,417.07,389.33,0,0.0,-0.015037593984962332,True,True,0,False,447.84999999999997,1026,3059,2024-06-06 00:00:00,418.15,-3.1395073613581075,stop_loss,trailing_stop
LONG,417.63,2.0,4.198929,,418.15,0.02701298701298607,TREND,38.8671,5.5986,28.1067,9.8877,3.5,3_to_4,0.5,BULLISH_BOS,False,,,4.649999999999977,,,BOS,False,,398.38,,2024-06-06 02:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,19.25,15m,10.844755428234201,208.76154199350836,41752.30839870167,208.76154199350836,TAOUSDT,1,0.02285714285714274,0.1828571428571419,0.04935064935064876,0.1828571428571419,421.15,416.68,398.38,0,0.0,0.02701298701298607,True,True,0,False,436.88,1027,3064,2024-06-06 03:00:00,418.15,5.639272822681587,take_profit,TP
LONG,712.4,,5.416071,,701.1,-0.09910420324605694,TREND,34.1134,7.2214,34.9159,10.3858,3.0,3_to_4,0.5,,True,,,3.150000000000091,,,BOS,True,,601.85,,2024-06-06 15:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,114.02139999999997,15m,1.8311451916712285,208.78973835762176,41757.94767152435,208.78973835762176,BNBUSDT,2,0.0,0.024995307898342096,0.12234545444977815,0.024995307898342096,715.25,698.45,598.3786,0,0.0,-0.09910420324605694,True,True,0,False,826.4214,1028,21302,2024-06-06 16:00:00,701.1,-20.691940665884797,stop_loss,trailing_stop
SHORT,0.0994,2.0,0.000572,,0.1007,-1.0,TREND,38.0118,0.0008,8.1461,25.1873,3.0,3_to_4,0.5,,True,,,0.001130000000000006,,,BOS,True,,,0.1006,2024-06-06 17:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,0.0012999999999999956,,2086.8627865429235,208.68627865429232,41737.255730858466,208.68627865429232,HBARUSDT,1,0.0,0.0,2.669230769230779,0.0,0.10287,0.0994,0.1007,0,0.0,-1.0,True,True,0,False,0.0981,1029,21305,2024-06-06 18:00:00,0.1007,-2.7129216225057915,stop_loss,SL
SHORT,0.5269,1.0,0.001757,,0.5226,1.4347826086956599,TREND,37.7856,0.0023,11.2805,20.4268,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0018000000000000238,,,BOS,False,,,0.5223,2024-06-06 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0046000000000000485,15m,1043.363570230899,208.6727140461798,41734.54280923596,208.6727140461798,XRPUSDT,8,1.413043478260868,2.2173913043478,0.0,2.2173913043478,0.5269,0.5167,0.5315000000000001,0,4.799472423062187,1.4347826086956599,True,True,1,True,0.5223,1030,21306,2024-06-07 02:00:00,0.5226,9.285935775055137,take_profit,TP
SHORT,0.449,1.0,0.001966,,0.4545,-1.0,TREND,30.8569,0.0026,13.079,25.3406,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0047000000000000375,,,BOS,False,,,0.4545,2024-06-06 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.005500000000000005,,2086.727140461798,208.6727140461798,41734.54280923596,208.6727140461798,ADAUSDT,1,0.0,0.0,1.709090909090901,0.0,0.4584,0.449,0.4545,0,0.0,-1.0,True,True,0,False,0.4435,1031,21307,2024-06-06 20:00:00,0.4545,-11.4769992725399,stop_loss,SL
SHORT,0.5204,1.0,0.001757,,0.5226,0.14516129032258296,TREND,37.7856,0.0023,11.2805,20.4268,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0018000000000000238,,,BOS,False,,,0.5223,2024-06-06 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.006199999999999983,15m,1043.363570230899,208.6727140461798,41734.54280923596,6.468854135431557,XRPUSDT,7,0.0,0.5967741935483767,0.4032258064516233,0.5967741935483767,0.5229,0.5167,0.5315000000000001,1,4.799472423062187,0.14516129032258296,True,True,1,True,0.5223,1030,21306,2024-06-07 02:00:00,0.5226,2.5040725685542298,take_profit,TP
SHORT,0.5215,1.0,0.001757,,0.5226,0.2843137254901978,TREND,37.7856,0.0023,11.2805,20.4268,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0018000000000000238,,,BOS,False,,,0.5223,2024-06-06 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.005099999999999993,15m,1043.363570230899,208.6727140461798,41734.54280923596,5.321154208177578,XRPUSDT,6,0.09803921568626384,0.25490196078430777,0.2745098039215823,0.25490196078430777,0.5229,0.5202,0.5315000000000001,2,4.799472423062187,0.2843137254901978,True,True,1,True,0.5223,1030,21306,2024-06-07 02:00:00,0.5226,3.651772495808208,take_profit,TP
SHORT,35.955,,0.230089,,35.955,0.5,TREND,30.8592,0.3068,7.7998,37.1362,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.32500000000000284,,,BOS,False,,,36.05,2024-06-07 02:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,0.3068000000000026,15m,340.11169809975945,208.6925379540142,41738.50759080284,208.6925379540142,AVAXUSDT,2,0.260756192959575,2.232724902216393,0.19556714471969283,2.232724902216393,36.015,35.27,36.2618,0,104.3462689770071,0.5,True,True,1,True,35.648199999999996,1032,21314,2024-06-07 04:00:00,35.955,104.3462689770071,take_profit,TP
SHORT,35.875,,0.230089,,36.01,-0.5,TREND,30.8592,0.3068,7.7998,37.1362,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.32500000000000284,,,BOS,False,,,36.05,2024-06-07 03:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,0.134999999999998,15m,340.11169809975945,208.6925379540142,41738.50759080284,45.91507924346685,AVAXUSDT,1,0.0,4.4814814814815245,1.0370370370370565,4.4814814814815245,36.015,35.27,36.2618,1,104.3462689770071,-0.5,True,True,1,True,35.648199999999996,1032,21314,2024-06-07 04:00:00,36.01,58.43118973354025,take_profit,TP
SHORT,36.03,1.0,0.244018,,36.01,0.06146281499693611,TREND,38.3292,0.3254,5.8178,42.2613,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.375,,,BOS,False,,,36.05,2024-06-07 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3254000000000019,15m,643.842732782931,209.50642524756697,41901.28504951339,209.50642524756697,AVAXUSDT,1,0.0,0.15365703749232934,0.3226797787338545,0.15365703749232934,36.135,35.98,36.3554,0,0.0,0.06146281499693611,True,True,0,False,35.7046,1033,21316,2024-06-07 05:00:00,36.01,12.876854655660631,take_profit,TP
SHORT,0.984,,0.020962,,0.8989,2.016587677725117,TREND,32.1839,0.028,9.4557,65.3974,3.0,3_to_4,0.5,,True,,,0.01319999999999999,,,BOS,True,,,1.0262,2024-06-07 18:00:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,0.042200000000000015,,2095.7080952084525,209.57080952084524,41914.16190416905,209.57080952084524,AXLUSDT,4,2.303317535545022,2.9052132701421773,0.0,2.9052132701421773,0.984,0.8614,1.0262,0,0.0,2.016587677725117,True,True,0,False,0.9418,1034,4398,2024-06-07 22:00:00,0.8989,178.34475890223922,take_profit,TP
