direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,entry_type,candles_since_bos,ema_position,position_size,risk_amount,risk_percent,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,0.3778,0.38635,0.37210000000000004,-1.0,RANGE,15.6652,0.0057,13.0326,25.0627,4.0,,False,SWEEP_LOW,,0.0038000000000000256,,,SWEEP,False,0.374,,,2025-11-29 04:30:00,1,,,,,11.33909608758974,2.267819217517948,1.0,WIFUSDT,6,0.0,0.005699999999999983,0.3508771929824575,1.0175438596491306,0.3508771929824575,0.3798,0.372,0.37210000000000004,2025-11-29 10:00:00,0.37210000000000004,-0.06463284769926132,stop_loss,SL,15m
LONG,2.1698,2.219,2.137,1.5,RANGE,15.8832,0.0328,32.0253,19.8169,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.03200000000000003,,,SWEEP,False,2.1408,,,2025-11-28 17:30:00,1,,,,,11.329601881213284,2.2659203762426565,1.0,XRPUSDT,19,1.3048780487804954,0.03279999999999994,1.6067073170731794,0.4725609756097523,1.6067073170731794,2.2225,2.1543,2.137,2025-11-29 12:00:00,2.219,0.5574164125556925,take_profit,TP,15m
LONG,0.3226,0.33745,0.3127,-1.0,RANGE,15.9294,0.0099,18.3925,21.3613,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.008400000000000019,,,SWEEP,False,0.3132,,,2025-11-29 08:30:00,1,,,,,11.33909608758974,2.267819217517948,1.0,FARTCOINUSDT,9,0.11111111111110987,0.00990000000000002,0.35353535353535315,1.4141414141414126,0.35353535353535315,0.3261,0.3086,0.3127,2025-11-29 17:00:00,0.3127,-0.11225705126713864,stop_loss,SL,15m
LONG,182.72,184.9121,181.2586,-1.0,RANGE,22.2955,1.4614,10.2639,23.6559,3.0,,False,SWEEP_LOW,,1.0400000000000205,,,SWEEP,False,181.2586,,,2025-11-29 14:00:00,1,,,,,0.7775923953628424,1.136373526583256,0.5,AAVEUSDT,4,0.7116463664978745,1.4613999999999976,1.3617079512796033,1.334336937183517,1.3617079512796033,184.71,180.77,181.2586,2025-11-29 18:00:00,181.2586,-1.136373526583256,stop_loss,SL,
SHORT,1.117,,1.111,0.42857142857142855,TREND,30.6337,0.0081,11.5044,31.8584,3.0,,True,,,0.004999999999999893,,,BOS,True,,,1.131,2025-11-29 14:00:00,1,momentum,inside_zone,16.0,BELOW,11.36373526583256,1.136373526583256,0.5,AXSUSDT,18,1.4285714285714286,0.014000000000000012,1.7857142857142778,0.6428571428571349,1.7857142857142778,1.126,1.092,1.131,2025-11-30 08:00:00,1.111,0.06818241159499541,stop_loss,trailing_stop,
SHORT,14.26,,14.211,0.08291032148900067,TREND,33.9764,0.1251,8.2239,41.976,3.5,BEARISH_BOS,False,,,0.19899999999999984,,,BOS,False,,,14.851,2025-11-29 23:15:00,1,zone,inside_zone,,BELOW,3.824468269692054,2.260260747388008,1.0,AVAXUSDT,13,0.39763113367174113,0.5910000000000011,0.49746192893401003,0.10321489001692019,0.49746192893401003,14.321,13.966,14.851,2025-11-30 12:00:00,14.211,0.18739894521490869,stop_loss,trailing_stop,15m
SHORT,0.2158,0.2096,0.2199,-1.0,RANGE,22.2596,0.0018,22.3529,21.9608,4.0,,False,SWEEP_HIGH,,0.0020000000000000018,,,SWEEP,False,0.2199,,,2025-11-30 04:00:00,1,,,,,11.30130373694004,2.260260747388008,1.0,ARBUSDT,9,0.21951219512194628,0.00410000000000002,0.31707317073170466,1.0731707317073154,0.31707317073170466,0.2202,0.2145,0.2199,2025-11-30 13:00:00,0.2199,-0.0463353453214544,stop_loss,SL,
SHORT,84.18,83.3796,84.7136,1.50000000000004,RANGE,13.25,0.5336,24.2303,19.2771,4.0,,False,SWEEP_HIGH,,0.75,,,SWEEP,False,84.7136,,,2025-11-30 14:00:00,1,,,,,4.239792367884038,2.2623532075028923,1.0,LTCUSDT,9,3.467016491754186,0.5335999999999927,3.7106446776612274,0.5059970014992498,3.7106446776612274,84.45,82.2,84.7136,2025-11-30 23:00:00,83.3796,3.3935298112544285,take_profit,TP,
SHORT,2.031,1.9966,2.0539,1.5021834061135515,RANGE,17.6269,0.0229,23.9875,16.5109,4.0,,False,SWEEP_HIGH,,0.028999999999999915,,,SWEEP,False,2.0539,,,2025-11-30 17:00:00,1,,,,,11.311766037514461,2.2623532075028923,1.0,APTUSDT,6,2.1397379912663896,0.02289999999999992,2.401746724890845,0.4366812227074158,2.401746724890845,2.041,1.976,2.0539,2025-11-30 23:00:00,1.9966,0.3891247516904998,take_profit,TP,
LONG,4214.75,4233.0275,4202.565,1.4999999999999627,RANGE,21.4747,12.185,20.5522,24.128,3.0,,False,SWEEP_LOW,,34.23999999999978,,,SWEEP,False,4206.375,,,2025-12-01 05:30:00,1,,,,,0.09438571001773764,1.150089876566171,0.5,XAUTUSDT,2,1.7767747230200184,12.1850000000004,1.8572014772260457,0.013951579811248845,1.8572014772260457,4237.38,4214.58,4202.565,2025-12-01 07:00:00,4233.0275,1.7251348148492134,take_profit,TP,15m
SHORT,269.91,,266.96,0.10085470085470241,TREND,33.7164,5.0771,10.0591,49.1277,3.5,BEARISH_BOS,False,,,5.57000000000005,,,BOS,False,,,299.16,2025-12-01 03:30:00,1,zone,inside_zone,,BELOW,0.07863862403871254,2.300179753132342,1.0,TAOUSDT,18,0.4769230769230775,29.25,0.5500854700854712,0.11897435897435765,0.5500854700854712,273.39,253.82,299.16,2025-12-01 21:00:00,266.96,0.23198394091420557,stop_loss,trailing_stop,15m
SHORT,0.2669,,0.2444,3.6290322580645293,TREND,38.9045,0.0044,5.5646,42.7169,5.0,BEARISH_BOS,True,,,0.0030000000000000027,,,BOS,True,,,0.2731,2025-11-30 21:00:00,1,zone,inside_zone,,BELOW,11.311766037514461,3.393529811254338,1.5,ENAUSDT,26,5.016129032258081,0.006199999999999983,5.177419354838727,0.20967741935483408,5.177419354838727,0.2682,0.2348,0.2731,2025-12-01 23:00:00,0.2444,0.2545147358440756,stop_loss,trailing_stop,
LONG,0.1944,0.21792999999999998,0.17868,-1.0,RANGE,19.5868,0.0157,12.8765,27.899,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.021389999999999992,,,SWEEP,False,0.1787,,,2025-12-03 13:45:00,1,,,,,11.611480440242083,2.3222960880484167,1.0,PIPPINUSDT,3,0.0,0.015719999999999984,0.5120865139949116,1.2010178117048345,0.5120865139949116,0.20245,0.17552,0.17868,2025-12-03 16:00:00,0.17868,-0.18253247252060537,stop_loss,SL,15m
LONG,603.8,,594.2,-1.0,TREND,34.8799,9.2357,23.4339,15.3132,3.5,BULLISH_BOS,False,,,11.399999999999977,,,BOS,False,,594.2,,2025-12-03 21:00:00,1,zone,inside_zone,,ABOVE,0.24171570451283675,2.3204707633232107,1.0,BCHUSDT,2,0.0,9.599999999999909,0.22916666666667357,1.7291666666666736,0.22916666666667357,606.0,587.2,594.2,2025-12-03 23:00:00,594.2,-2.3204707633232107,stop_loss,SL,
LONG,0.2656,,0.2905,0.7302052785923749,TREND,33.6868,0.0059,42.615,9.5642,3.5,BULLISH_BOS,False,,,0.0043999999999999595,,,BOS,False,,0.2315,,2025-12-02 18:00:00,1,zone,inside_zone,,ABOVE,11.611480440242083,2.3222960880484167,1.0,ENAUSDT,37,0.9853372434017603,0.03409999999999999,1.0909090909090915,0.17595307917888584,1.0909090909090915,0.3028,0.2596,0.2315,2025-12-04 07:00:00,0.2905,0.28912586296202764,stop_loss,trailing_stop,
LONG,1.6623,1.6996,1.6375,1.5040322580645022,RANGE,18.6239,0.0248,21.3402,20.2186,2.0,,False,SWEEP_LOW,,0.02499999999999991,,,SWEEP,False,1.6375,,,2025-12-04 05:00:00,1,,,,,11.486330278449893,1.1486330278449892,0.5,SUIUSDT,10,1.330645161290311,0.024800000000000155,1.9758064516128881,0.8548387096774184,1.9758064516128881,1.7113,1.6411,1.6375,2025-12-04 15:00:00,1.6996,0.4284401193861797,take_profit,TP,
LONG,192.46,195.535,190.41,-1.0,RANGE,20.8713,2.05,16.8641,23.101,3.0,,False,SWEEP_LOW,,2.4399999999999977,,,SWEEP,False,190.41,,,2025-12-04 17:00:00,1,,,,,0.56205895500328,1.1522208577567303,0.5,AAVEUSDT,2,0.0,2.0500000000000114,0.38536585365853054,2.541463414634136,0.38536585365853054,193.25,187.25,190.41,2025-12-04 19:00:00,190.41,-1.1522208577567303,stop_loss,SL,
LONG,0.3781,,0.3641,-0.9090909090909084,TREND,32.1917,0.0154,23.1233,10.38,4.0,,True,,,0.016500000000000015,,,BOS,True,,0.3641,,2025-12-05 07:00:00,1,momentum,inside_zone,11.0,ABOVE,11.464597534679468,2.2929195069358936,1.0,FARTCOINUSDT,2,0.0,0.015400000000000025,0.4545454545454542,1.7077922077922043,0.4545454545454542,0.3851,0.3518,0.36269999999999997,2025-12-05 09:00:00,0.3641,-0.1605043654855127,stop_loss,trailing_stop,15m
LONG,564.8,576.4357,557.0429,-1.0,RANGE,16.6173,7.7571,17.4954,28.2689,3.0,,False,SWEEP_LOW,,13.5,,,SWEEP,False,557.0429,,,2025-12-05 16:00:00,1,,,,,0.14769143515495875,1.1456572316405191,0.5,BCHUSDT,7,0.4511995462221751,7.757099999999923,0.9668561704760895,1.0828789109332173,0.9668561704760895,572.3,556.4,557.0429,2025-12-05 23:00:00,557.0429,-1.1456572316405191,stop_loss,SL,
SHORT,0.3162,,0.3041,1.2474226804123658,TREND,31.4304,0.0037,15.4876,24.283,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.008599999999999997,,,BOS,False,,,0.3259,2025-12-05 09:00:00,1,zone,inside_zone,,BELOW,11.456572316405193,2.2913144632810383,1.0,OPUSDT,22,2.257731958762874,0.009700000000000042,2.42268041237112,0.40206185567010283,2.42268041237112,0.3201,0.2927,0.3259,2025-12-06 07:00:00,0.3041,0.13862452502850284,stop_loss,trailing_stop,
SHORT,0.041,0.03907,0.04232,1.462121212121211,RANGE,17.262,0.0013,25.0141,16.9758,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0010799999999999976,,,SWEEP,False,0.0423,,,2025-12-06 00:45:00,1,,,,,11.399289454823167,2.2798578909646334,1.0,ARCUSDT,7,1.333333333333335,0.0013200000000000017,1.598484848484847,0.5075757575757547,1.598484848484847,0.04167,0.03889,0.04232,2025-12-06 07:00:00,0.03907,0.022000628647808725,take_profit,TP,15m
SHORT,0.1325,,0.1336,-0.5789473684210519,TREND,37.5124,0.001,7.255,24.4577,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.0009299999999999864,,,BOS,False,,,0.1344,2025-12-06 08:00:00,1,zone,inside_zone,,BELOW,11.407320712506982,2.281464142501396,1.0,HBARUSDT,6,0.036842105263165816,0.001899999999999985,0.06842105263158949,1.0,0.06842105263158949,0.1344,0.13237,0.1344,2025-12-06 14:00:00,0.1336,-0.012548052783757565,stop_loss,trailing_stop,
SHORT,31.371,30.878399999999996,31.6994,1.5,RANGE,21.2444,0.3284,16.2932,14.0309,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.33500000000000085,,,SWEEP,False,31.6994,,,2025-12-06 17:45:00,1,,,,,3.4734145279743376,1.1406693309867795,0.5,HYPEUSDT,6,1.3306942752740405,0.328400000000002,2.0066991473812266,0.2649208282582193,2.0066991473812266,31.458,30.712,31.6994,2025-12-06 23:00:00,30.878399999999996,1.7110039964801693,take_profit,TP,15m
LONG,589.9,,580.1,-1.0,TREND,31.3158,5.7571,18.2382,8.4367,3.5,BULLISH_BOS,False,,,6.2000000000000455,,,BOS,False,,580.1,,2025-12-07 05:00:00,1,zone,inside_zone,,ABOVE,0.234535581830446,2.2984487019383604,1.0,BCHUSDT,4,0.30612244897959323,9.799999999999955,0.5408163265306217,1.622448979591842,0.5408163265306217,595.2,574.0,580.1,2025-12-07 09:00:00,580.1,-2.2984487019383604,stop_loss,SL,
SHORT,0.8388,,0.8609,-1.0,TREND,32.5517,0.0093,14.6923,25.2308,4.0,BEARISH_BOS,True,,,0.006800000000000028,,,BOS,True,,,0.8609,2025-12-07 08:00:00,1,zone,inside_zone,,BELOW,11.492243509691804,2.2984487019383604,1.0,VIRTUALUSDT,5,0.4343891402714904,0.02210000000000001,0.4886877828054311,1.0180995475113102,0.4886877828054311,0.8613,0.828,0.8609,2025-12-07 13:00:00,0.8609,-0.25397858156418895,stop_loss,SL,
SHORT,2.0531,1.9935500000000004,2.0928,1.5,RANGE,18.6909,0.0129,24.9862,11.1111,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.021600000000000286,,,SWEEP,False,2.0928,,,2025-12-07 04:30:00,1,,,,,11.492243509691804,2.2984487019383604,1.0,XRPUSDT,10,1.3853904282115963,0.039699999999999847,1.6397984886649977,0.045340050377828935,1.6397984886649977,2.0549,1.988,2.0928,2025-12-07 14:00:00,1.9935500000000004,0.6843631010021443,take_profit,TP,15m
LONG,188.06,191.5679,185.7214,-1.0,RANGE,22.4015,2.3386,5.3451,30.8186,4.0,,False,SWEEP_LOW,,6.590000000000003,,,SWEEP,False,185.7214,,,2025-12-07 15:00:00,1,,,,,0.9748430942073646,2.2797680601133563,1.0,AAVEUSDT,1,0.0,2.338600000000014,0.008552125203117298,1.1930214658342493,0.008552125203117298,188.08,185.27,185.7214,2025-12-07 16:00:00,185.7214,-2.2797680601133563,stop_loss,SL,
SHORT,29.052,,29.901,-0.8372781065088765,TREND,33.7819,0.5554,12.4116,42.0322,5.0,BEARISH_BOS,True,SWEEP_LOW,,0.9969999999999999,,,BOS,True,,,30.066,2025-12-07 15:45:00,1,zone,inside_zone,,BELOW,3.372437958747571,3.4196520901700347,1.5,HYPEUSDT,9,0.02366863905325535,1.0139999999999993,0.6331360946745561,0.9980276134122299,0.6331360946745561,30.064,28.41,30.066,2025-12-08 00:00:00,29.901,-2.8631998269766883,stop_loss,trailing_stop,15m
SHORT,1.72,1.6764,1.7491,-1.0,RANGE,22.423,0.0291,23.0958,23.8329,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.06400000000000006,,,SWEEP,False,1.7491,,,2025-12-07 21:00:00,1,,,,,11.284851897561115,3.385455569268334,1.5,NEARUSDT,9,0.9621993127147733,0.029100000000000126,1.305841924398621,1.9587628865979276,1.305841924398621,1.777,1.682,1.7491,2025-12-08 06:00:00,1.7491,-0.32838919021902985,stop_loss,SL,
SHORT,1.772,1.7332,1.7979,-1.0,RANGE,16.9539,0.0259,22.0994,25.1381,3.0,,False,SWEEP_HIGH,,0.016999999999999904,,,SWEEP,False,1.7979,,,2025-12-08 08:00:00,1,,,,,11.125272446701329,1.1125272446701329,0.5,APTUSDT,6,0.4247104247104288,0.025900000000000034,0.7335907335907376,1.0424710424710377,0.7335907335907376,1.799,1.753,1.7979,2025-12-08 14:00:00,1.7979,-0.2881445563695648,stop_loss,SL,
SHORT,0.8717,0.8497,0.8863,1.5068493150685,RANGE,10.7342,0.0146,30.3563,24.2069,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.018299999999999983,,,SWEEP,False,0.8863,,,2025-12-08 09:00:00,1,,,,,11.125272446701329,2.2250544893402657,1.0,VIRTUALUSDT,5,1.5068493150685,0.014599999999999946,1.6712328767123334,0.34246575342465907,1.6712328767123334,0.8767,0.8473,0.8863,2025-12-08 14:00:00,0.8497,0.24475599382742946,take_profit,TP,
SHORT,1.027,,1.048,-1.0,TREND,37.799,0.0135,5.8201,22.7513,3.5,BEARISH_BOS,False,,,0.013000000000000123,,,BOS,False,,,1.048,2025-12-09 01:00:00,1,zone,inside_zone,,BELOW,11.123103018574222,2.224620603714844,1.0,AXSUSDT,13,0.2857142857142842,0.02100000000000013,0.47619047619047367,1.0,0.47619047619047367,1.048,1.017,1.048,2025-12-09 14:00:00,1.048,-0.2335851633900601,stop_loss,SL,
SHORT,29.441,,28.302,2.0014057283430007,TREND,35.2999,0.5691,11.4081,26.9704,3.5,BEARISH_BOS,False,,,0.9700000000000024,,,BOS,False,,,30.003,2025-12-08 18:30:00,1,zone,inside_zone,,BELOW,3.909015293823315,2.224620603714844,1.0,HYPEUSDT,21,2.904586188719034,0.5690999999999988,3.560007028641722,0.7573361447900225,3.560007028641722,29.872,27.415,30.010099999999998,2025-12-09 15:00:00,28.302,4.4523684196647535,stop_loss,trailing_stop,15m
LONG,13.67,13.9367,13.4922,1.5000000000000049,RANGE,19.3837,0.1778,9.321,21.5348,4.0,,False,SWEEP_LOW,,0.18499999999999872,,,SWEEP,False,13.5242,,,2025-12-09 03:30:00,1,,,,,11.123103018574222,2.224620603714844,1.0,LINKUSDT,12,4.0944881889763876,0.17779999999999951,4.257592800899897,0.6130483689538824,4.257592800899897,14.427,13.561,13.4922,2025-12-09 15:00:00,13.9367,2.9665315750537466,take_profit,TP,15m
SHORT,1.732,,1.779,-1.0,TREND,30.5452,0.0264,7.8591,26.0163,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.02300000000000013,,,BOS,False,,,1.779,2025-12-09 03:00:00,1,zone,inside_zone,,BELOW,11.123103018574222,2.224620603714844,1.0,NEARUSDT,12,0.5106382978723416,0.04699999999999993,0.851063829787236,2.340425531914899,0.851063829787236,1.842,1.692,1.779,2025-12-09 15:00:00,1.779,-0.5227858418729876,stop_loss,SL,
SHORT,0.8643,,0.8703,-0.4,TREND,32.6516,0.0136,6.1482,35.2076,5.0,BEARISH_BOS,True,,,0.006199999999999983,,,BOS,True,,,0.8793,2025-12-10 07:00:00,1,zone,inside_zone,,ABOVE,11.456229468046997,3.436868840414099,1.5,VIRTUALUSDT,10,0.8733333333333326,0.015000000000000013,1.1866666666666608,0.44000000000000294,1.1866666666666608,0.8709,0.8465,0.8793,2025-12-10 17:00:00,0.8703,-0.06873737680828204,stop_loss,trailing_stop,
SHORT,0.1364,,0.13729,-0.13088235294117673,TREND,39.9898,0.0012,7.2171,40.2446,3.5,BEARISH_BOS,False,,,0.0007800000000000029,,,BOS,False,,,0.1432,2025-12-10 08:00:00,1,zone,inside_zone,,ABOVE,11.456229468046997,2.2912458936093993,1.0,HBARUSDT,10,0.0882352941176455,0.0068000000000000005,0.17058823529411682,0.30000000000000204,0.17058823529411682,0.13844,0.13524,0.1432,2025-12-10 18:00:00,0.13729,-0.010196044226561849,stop_loss,trailing_stop,
SHORT,29.317,28.45105,29.8943,-1.0,RANGE,18.9038,0.5773,29.1636,12.7073,3.0,,False,SWEEP_HIGH,,0.6849999999999987,,,SWEEP,False,29.8673,,,2025-12-10 07:15:00,1,,,,,1.984449933838035,1.1456229468046997,0.5,HYPEUSDT,12,0.937121080893815,0.577300000000001,1.0878226225532635,1.0323921704486385,1.0878226225532635,29.913,28.689,29.8943,2025-12-10 19:00:00,29.8943,-1.1456229468046997,stop_loss,SL,15m
LONG,0.4533,0.4669,0.4442,-1.0,RANGE,22.2631,0.0073,10.6654,14.5793,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.00599999999999995,,,SWEEP,False,0.4442,,,2025-12-10 23:00:00,1,,,,,11.395001649655018,2.2790003299310038,1.0,ADAUSDT,1,0.0,0.009099999999999997,0.15384615384615524,1.10989010989011,0.15384615384615524,0.4547,0.4432,0.4442,2025-12-11 00:00:00,0.4442,-0.10369451501186064,stop_loss,SL,
SHORT,2.0515,,2.0559,-0.12643678160919364,TREND,34.3287,0.0348,8.9194,44.105,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.020399999999999974,,,BOS,False,,,2.0858,2025-12-11 09:30:00,1,zone,inside_zone,,BELOW,11.389816923904426,2.277963384780885,1.0,DOTUSDT,10,1.1120689655172349,0.034800000000000164,1.3189655172413746,0.1954022988505778,1.3189655172413746,2.0583,2.0056,2.0863,2025-12-11 19:00:00,2.0559,-0.050115194465179015,stop_loss,trailing_stop,15m
LONG,1.637,,1.6257,-0.2603686635944714,TREND,39.8285,0.0287,29.3811,6.6617,3.5,BULLISH_BOS,False,,,0.03170000000000006,,,BOS,False,,1.5936,,2025-12-12 02:00:00,1,zone,inside_zone,,ABOVE,11.387311164181167,2.2774622328362333,1.0,SUIUSDT,13,0.49539170506912494,0.043400000000000105,0.6221198156681993,1.8041474654377845,0.6221198156681993,1.664,1.5587,1.5936,2025-12-12 15:00:00,1.6257,-0.1286766161552482,stop_loss,trailing_stop,
SHORT,79.29,,79.47,-0.09137055837563082,TREND,32.472,0.5393,9.0066,42.2517,3.5,BEARISH_BOS,False,,,1.289999999999992,,,BOS,False,,,81.26,2025-12-14 14:00:00,1,zone,inside_zone,,BELOW,1.15541901861659,2.276175466674681,1.0,LTCUSDT,10,0.5634517766497462,1.9699999999999989,0.7005076142132033,0.19289340101522623,0.7005076142132033,79.67,77.91,81.26,2025-12-15 00:00:00,79.47,-0.20797542335097766,stop_loss,trailing_stop,
SHORT,191.37,,192.65,-0.3076923076923082,TREND,35.0785,1.7236,11.4795,36.4691,5.0,,True,SWEEP_LOW,,1.5500000000000114,,,BOS,True,,,195.53,2025-12-14 15:00:00,1,momentum,inside_zone,9.0,BELOW,0.8207363461567365,3.414263200012021,1.5,AAVEUSDT,10,0.713942307692308,4.159999999999997,1.3605769230769234,0.5240384615384636,1.3605769230769234,193.55,185.71,195.53,2025-12-15 01:00:00,192.65,-1.0505425230806236,stop_loss,trailing_stop,
SHORT,0.9913,,0.9913,0.0,TREND,37.181,0.0074,11.7421,33.1088,3.5,,False,SWEEP_LOW,,0.009000000000000008,,,BOS,False,,,1.0141,2025-12-14 08:00:00,1,momentum,inside_zone,11.0,BELOW,11.380877333373405,2.276175466674681,1.0,AXSUSDT,18,1.464912280701751,0.022800000000000042,2.0701754385964835,0.17105263157894768,2.0701754385964835,0.9952,0.9441,1.0141,2025-12-15 02:00:00,0.9913,0.0,stop_loss,trailing_stop,
SHORT,0.3232,,0.3302,-0.555555555555556,TREND,33.5501,0.0105,8.0656,30.417,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.008400000000000019,,,BOS,False,,,0.3358,2025-12-16 02:45:00,1,zone,inside_zone,,BELOW,11.317951436051825,2.263590287210365,1.0,FARTCOINUSDT,8,0.07936507936507943,0.0126,0.5396825396825375,0.9523809523809532,0.5396825396825375,0.3352,0.3164,0.3358,2025-12-16 10:00:00,0.3302,-0.07922566005236284,stop_loss,trailing_stop,15m
SHORT,1.584,1.467,1.662,1.5000000000000029,RANGE,13.5677,0.0253,18.3616,14.6893,4.0,,False,SWEEP_HIGH,,0.02300000000000013,,,SWEEP,False,1.662,,,2025-12-16 17:00:00,1,,,,,11.313990153049206,2.262798030609841,1.0,APTUSDT,36,1.5512820512820542,0.07799999999999985,1.61538461538462,0.7307692307692314,1.61538461538462,1.641,1.458,1.662,2025-12-18 05:00:00,1.467,1.323736847906757,take_profit,TP,
LONG,4318.9,,4329.2,0.22538293216630684,TREND,39.8015,13.6643,27.1302,21.4846,5.0,BULLISH_BOS,True,,,19.5,,,BOS,True,,4273.2,,2025-12-16 14:00:00,1,zone,inside_zone,,ABOVE,0.07427127015130798,3.3941970459147615,1.5,XAUTUSDT,42,0.5426695842450827,45.69999999999982,0.6148796498906012,0.5842450765864317,0.6148796498906012,4347.0,4292.2,4273.2,2025-12-18 08:00:00,4329.2,0.7649940825584857,stop_loss,trailing_stop,15m
SHORT,0.1997,0.1761,0.2154,1.5031847133757932,RANGE,18.1789,0.0037,23.7817,18.7135,4.0,,False,SWEEP_HIGH,,0.004299999999999998,,,SWEEP,False,0.2154,,,2025-12-16 17:00:00,1,,,,,11.313990153049206,2.262798030609841,1.0,ARBUSDT,48,1.2993630573248391,0.01570000000000002,1.5477707006369401,0.3248407643312111,1.5477707006369401,0.2048,0.1754,0.2154,2025-12-18 17:00:00,0.1761,0.26701016761196106,take_profit,TP,
SHORT,0.3756,0.339,0.4,1.4999999999999967,RANGE,22.7095,0.0037,33.4608,16.2524,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.01090000000000002,,,SWEEP,False,0.4,,,2025-12-18 13:00:00,1,,,,,11.418426699572468,1.1418426699572468,0.5,ADAUSDT,177,1.1885245901639316,0.024400000000000033,1.5081967213114733,0.26639344262295067,1.5081967213114733,0.3821,0.3388,0.4,2025-12-25 22:00:00,0.339,0.4179144172043519,take_profit,TP,
SHORT,0.1098,,0.1124,-1.0,TREND,34.6817,0.0011,19.0104,31.5755,3.5,BEARISH_BOS,False,,,0.00272,,,BOS,False,,,0.1124,2025-12-25 22:00:00,1,zone,inside_zone,,BELOW,11.452672928813284,2.2905345857626567,1.0,HBARUSDT,4,0.3846153846153842,0.002600000000000005,0.592307692307691,1.4230769230769238,0.592307692307691,0.1135,0.10826,0.1124,2025-12-26 02:00:00,0.1124,-0.029776949614914595,stop_loss,SL,
SHORT,227.07,222.37185,230.2021,1.4999999999999956,RANGE,11.8822,3.1321,26.3854,20.6613,3.0,,False,SWEEP_HIGH,,7.100000000000023,,,SWEEP,False,230.2021,,,2025-12-26 02:45:00,1,,,,,0.3656072309738676,1.1451184081332537,0.5,TAOUSDT,3,1.0248714919702344,3.1321000000000083,1.63468599342294,0.17879378053063466,1.63468599342294,227.63,221.95,230.2021,2025-12-26 05:00:00,222.37185,1.7176776121998754,take_profit,TP,15m
SHORT,0.2656,0.2592,0.2699,-1.0,RANGE,15.9868,0.0043,32.9412,27.563,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0126,,,SWEEP,False,0.2699,,,2025-12-26 02:00:00,1,,,,,11.451184081332537,2.2902368162665074,1.0,OPUSDT,11,0.4186046511627991,0.0042999999999999705,0.8139534883720994,1.7209302325581555,0.8139534883720994,0.273,0.2621,0.2699,2025-12-26 13:00:00,0.2699,-0.04924009154972957,stop_loss,SL,
SHORT,12.436,12.23635,12.5691,1.4999999999999933,RANGE,13.3247,0.1331,37.2854,21.03,3.0,,False,SWEEP_HIGH,,0.3719999999999999,,,SWEEP,False,12.5211,,,2025-12-26 02:30:00,1,,,,,8.60344408815363,1.1451184081332537,0.5,LINKUSDT,12,2.216378662659643,0.13310000000000066,2.4943651389932313,0.43576258452291167,2.4943651389932313,12.494,12.104,12.5691,2025-12-26 14:00:00,12.23635,1.7176776121998731,take_profit,TP,15m
SHORT,0.004,0.0035,0.0043,-1.0,RANGE,21.4721,0.0,28.0415,21.0682,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0001429999999999999,,,SWEEP,False,0.0043,,,2025-12-18 13:00:00,1,,,,,11.418426699572468,2.2836853399144936,1.0,1000PEPEUSDT,253,1.1966666666666668,0.0002999999999999999,1.226666666666668,1.096666666666668,1.226666666666668,0.004329,0.003632,0.0043,2025-12-29 02:00:00,0.0043,-0.0034255280098717394,stop_loss,SL,
SHORT,0.1243,0.1206,0.1268,-1.0,RANGE,20.5641,0.0007,29.4363,10.9603,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0016700000000000048,,,SWEEP,False,0.1268,,,2025-12-27 23:00:00,1,,,,,11.620489837975038,1.1620489837975039,0.5,DOGEUSDT,27,0.4679999999999958,0.0025000000000000022,0.6439999999999996,1.0840000000000063,0.6439999999999996,0.12701,0.12269,0.1268,2025-12-29 02:00:00,0.1268,-0.02905122459493762,stop_loss,SL,
