direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,36.22,2.0,0.327321,,36.655,0.5878378378378394,TREND,34.3105,0.4364,28.6416,20.6219,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.5450000000000017,,,BOS,False,,35.48,,2024-02-03 05:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,20.563910639574537,15.217293873285199,3043.4587746570396,15.217293873285199,AVAXUSDT,1,0.0,0.740000000000002,0.2500000000000024,0.2635135135135132,0.2500000000000024,36.405,36.025,35.48,0,988,18317,2024-02-03 06:00:00,36.655,8.94530112821497,stop_loss,trailing_stop,15m
SHORT,2.8915,1.0,0.021,,2.782,1.6976744186046593,TREND,34.5525,0.028,9.949,26.7857,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.06499999999999995,,,BOS,False,,,2.956,2024-02-04 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,152.62020378926272,15.262020378926273,3052.4040757852545,15.262020378926273,NEARUSDT,5,1.992248062015515,0.06449999999999978,2.2558139534883828,0.0,2.2558139534883828,2.8915,2.746,2.956,0,990,18340,2024-02-04 09:00:00,2.782,16.71191231492429,stop_loss,trailing_stop,
SHORT,0.0716,1.0,0.000366,,0.06874,1.9066666666666658,TREND,31.7819,0.0005,13.9092,27.3792,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0009699999999999986,,,BOS,False,,,0.0731,2024-02-04 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,152.62020378926272,15.262020378926273,3052.4040757852545,15.262020378926273,HBARUSDT,7,2.179999999999995,0.0015000000000000013,2.319999999999996,0.0,2.319999999999996,0.0716,0.06812,0.0731,0,989,18340,2024-02-04 11:00:00,0.06874,0.43649378283729157,stop_loss,trailing_stop,
SHORT,0.0687,1.0,0.000366,,0.06934,-1.0,TREND,31.7819,0.0005,13.9092,27.3792,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0009699999999999986,,,BOS,False,,,0.0731,2024-02-04 09:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,152.62020378926272,15.262020378926273,3052.4040757852545,15.262020378926273,HBARUSDT,6,0.32812500000000205,0.0006400000000000017,0.4531249999999966,1.0312500000000095,0.4531249999999966,0.06936,0.06841,0.0731,1,989,18340,2024-02-04 15:00:00,0.06934,-0.0976769304251284,stop_loss,trailing_stop,
LONG,0.5049,1.0,0.00352,,0.4927,-1.0,TREND,37.6282,0.0047,32.2679,16.4384,4.0,4_to_5,1.0,BULLISH_BOS,True,SWEEP_HIGH,,0.005899999999999961,,,BOS,True,,0.4831,,2024-02-01 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,152.28415660260143,30.456831320520283,3045.683132052028,30.456831320520283,ADAUSDT,74,1.5737704918032798,0.012199999999999989,1.688524590163932,1.1311475409836105,1.688524590163932,0.5255,0.4911,0.4831,1,984,18284,2024-02-05 00:00:00,0.4927,-1.8578667105517357,stop_loss,trailing_stop,
SHORT,0.0009,1.0,8e-06,,0.0008658000000000012,38.0,TREND,39.1799,0.0,11.9064,32.1404,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.639999999999999e-05,,,BOS,True,,,0.0009,2024-02-04 23:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,153.47274024762953,30.694548049525906,3069.4548049525906,30.694548049525906,1000PEPEUSDT,2,25.66666666666755,8.999999999999677e-07,40.00000000000144,0.0,40.00000000000144,0.0009,0.000864,0.0009008999999999999,0,991,6660,2024-02-05 01:00:00,0.0008658000000000012,0.005248767716468742,stop_loss,trailing_stop,15m
SHORT,0.0008856,1.0,8e-06,,0.0008856000000000005,-1.0,TREND,39.1799,0.0,11.9064,32.1404,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.639999999999999e-05,,,BOS,True,,,0.0009,2024-02-05 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,153.47274024762953,30.694548049525906,3069.4548049525906,30.694548049525906,1000PEPEUSDT,1,100.0,5.421010862427522e-19,50.0,3135946492530.8,50.0,0.0008873,0.000864,0.0009008999999999999,1,991,6660,2024-02-05 01:00:00,0.0008856000000000005,-8.319773919689173e-17,stop_loss,trailing_stop,15m
SHORT,34.765,,0.301875,,34.805,-0.08121827411167344,TREND,33.2908,0.4025,22.3602,27.7728,3.0,3_to_4,0.5,,True,,,0.49499999999999744,,,BOS,True,,,33.925,2024-02-05 16:45:00,2.5,momentum,,NONE,False,momentum,20.0,BELOW,31.143169411266573,15.338010935048779,3067.6021870097557,15.338010935048779,AVAXUSDT,1,0.2131979695431554,0.4924999999999997,0.2639593908629495,0.16243654822334688,0.2639593908629495,34.845,34.635,35.2575,0,992,18376,2024-02-05 17:00:00,34.805,-1.2457267764506363,stop_loss,trailing_stop,15m
SHORT,0.1917,3.0,0.003895,,0.1917,0.0,TREND,38.392,0.0052,12.7923,22.1458,3.0,3_to_4,0.5,,True,,,0.0025000000000000022,,,BOS,True,,,0.201,2024-02-07 00:15:00,2.5,momentum,full,NONE,False,momentum,11.0,BELOW,153.31782301166524,15.331782301166525,3066.356460233305,15.331782301166525,WIFUSDT,19,1.8877551020408174,0.009800000000000003,2.1938775510204094,0.19387755102040657,2.1938775510204094,0.1936,0.1702,0.2015,0,993,636,2024-02-07 19:00:00,0.1917,0.0,stop_loss,trailing_stop,15m
SHORT,0.1805,3.0,0.003895,,0.1917,-0.6120218579234977,TREND,38.392,0.0052,12.7923,22.1458,3.0,3_to_4,0.5,,True,,,0.0025000000000000022,,,BOS,True,,,0.201,2024-02-07 01:00:00,2.5,momentum,full,NONE,False,momentum,11.0,BELOW,153.31782301166524,15.331782301166525,3066.356460233305,15.331782301166525,WIFUSDT,18,0.39890710382513644,0.01830000000000001,0.5628415300546447,0.7158469945355187,0.5628415300546447,0.1936,0.1702,0.2015,1,993,636,2024-02-07 19:00:00,0.1917,-1.717159617730653,stop_loss,trailing_stop,15m
SHORT,0.1754,3.0,0.003895,,0.1917,-1.0,TREND,38.392,0.0052,12.7923,22.1458,3.0,3_to_4,0.5,,True,,,0.0025000000000000022,,,BOS,True,,,0.201,2024-02-07 04:00:00,2.5,momentum,full,NONE,False,momentum,11.0,BELOW,153.31782301166524,15.331782301166525,3066.356460233305,15.331782301166525,WIFUSDT,15,0.13496932515337462,0.01630000000000001,0.3190184049079759,1.1165644171779132,0.3190184049079759,0.1936,0.1702,0.2015,2,993,636,2024-02-07 19:00:00,0.1917,-2.499080515090145,stop_loss,trailing_stop,15m
LONG,0.5127,,0.002277,,0.5122,-0.16666666666668517,TREND,39.0107,0.003,36.2353,3.7647,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.0028000000000000247,,,BOS,True,,0.5148,,2024-02-07 21:30:00,2.5,momentum,,NONE,False,momentum,27.0,ABOVE,153.10701100502422,30.621402201004845,3062.1402201004844,30.621402201004845,XRPUSDT,7,1.0333333333333297,0.0030000000000000027,1.7999999999999852,0.6666666666666666,1.7999999999999852,0.5181,0.5107,0.5097,0,994,18429,2024-02-08 04:00:00,0.5122,-0.07655350550252067,stop_loss,trailing_stop,15m
LONG,2451.8,2.0,12.445179,,2496.89,0.24378243944636507,TREND,32.0556,16.5936,20.5157,11.0198,3.5,3_to_4,0.5,BULLISH_BOS,False,,,11.63000000000011,,,BOS,False,,2266.84,,2024-02-09 05:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0827763750701498,15.31031833297491,3062.063666594982,15.31031833297491,ETHUSDT,9,0.33228806228373714,184.96000000000004,0.41008866782006864,0.03660250865051892,0.41008866782006864,2527.65,2445.03,2266.84,0,995,18461,2024-02-09 14:00:00,2496.89,3.732386751913029,stop_loss,trailing_stop,15m
LONG,98.6119,1.0,0.823714,,104.239,1.241390721171873,TREND,31.3367,1.0983,30.4956,6.4321,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,1.367999999999995,,,BOS,False,,94.079,,2024-02-09 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,3.3775989615863726,15.31031833297491,3062.063666594982,15.31031833297491,SOLUSDT,6,1.61863266341635,4.532900000000012,1.8595380440777358,0.0,1.8595380440777358,107.041,98.6119,94.079,0,996,18465,2024-02-09 15:00:00,104.239,19.006087116742673,stop_loss,trailing_stop,
LONG,104.913,1.0,0.823714,,104.239,-1.0,TREND,31.3367,1.0983,30.4956,6.4321,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,1.367999999999995,,,BOS,False,,94.079,,2024-02-09 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,3.3775989615863726,15.31031833297491,3062.063666594982,15.31031833297491,SOLUSDT,1,1.0430267062314702,0.6739999999999924,1.3071216617210835,1.2388724035608356,1.3071216617210835,105.794,104.078,94.079,1,996,18465,2024-02-09 15:00:00,104.239,-2.2765017001091894,stop_loss,trailing_stop,
LONG,1.0248,,0.010334,,1.116,3.548638132295734,TREND,35.1873,0.0138,43.2348,15.0337,4.0,4_to_5,1.0,,True,,,0.008899999999999908,,,BOS,True,,0.9991,,2024-02-09 16:00:00,2.5,momentum,,NONE,False,momentum,16.0,ABOVE,154.12628193817642,30.82525638763528,3082.525638763528,30.82525638763528,AXLUSDT,16,5.478599221789897,0.025699999999999945,5.700389105058381,0.0,5.700389105058381,1.1713,1.0248,0.9991,0,997,1540,2024-02-10 08:00:00,1.116,14.056316912761716,stop_loss,trailing_stop,
LONG,1.1098,,0.010334,,1.116,0.10455311973018912,TREND,35.1873,0.0138,43.2348,15.0337,4.0,4_to_5,1.0,,True,,,0.008899999999999908,,,BOS,True,,0.9991,,2024-02-09 17:00:00,2.5,momentum,,NONE,False,momentum,16.0,ABOVE,154.12628193817642,30.82525638763528,3082.525638763528,30.82525638763528,AXLUSDT,15,0.9409780775716722,0.05929999999999991,1.0370994940978113,0.24451939291736896,1.0370994940978113,1.1713,1.0953,0.9991,1,997,1540,2024-02-10 08:00:00,1.116,0.9555829480167255,stop_loss,trailing_stop,
LONG,1.5933,2.0,0.018075,,1.7371,3.473429951690835,TREND,34.5489,0.0241,32.7504,8.9804,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0481999999999998,,,BOS,False,,1.5519,,2024-02-11 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,154.87687693121535,15.487687693121535,3097.5375386243068,15.487687693121535,SUIUSDT,1,3.734299516908225,0.04139999999999988,3.818840579710159,0.0,3.818840579710159,1.7514,1.5933,1.5519,0,998,6803,2024-02-11 01:00:00,1.7371,22.27129490270879,stop_loss,trailing_stop,
LONG,7.284,1.0,0.040125,,7.237,-0.07654723127035784,TREND,39.8739,0.0535,26.3017,12.1495,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.09800000000000075,,,BOS,False,,6.67,,2024-02-11 11:30:00,2.5,zone,full,NONE,False,zone,,BELOW,25.405609393542473,15.599044167635077,3119.8088335270154,15.599044167635077,DOTUSDT,2,0.0,0.6139999999999999,0.05048859934853516,0.14983713355048803,0.05048859934853516,7.315,7.192,6.67,0,999,18515,2024-02-11 13:00:00,7.237,-1.194063641496489,stop_loss,trailing_stop,15m
LONG,0.5265,,0.004987,,0.5599,4.985074626865723,TREND,30.9669,0.0066,37.3792,11.493,3.0,3_to_4,0.5,,True,,,0.0046999999999999265,,,BOS,True,,0.5212,,2024-02-12 18:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,155.93073849427594,15.593073849427595,3118.614769885519,15.593073849427595,ADAUSDT,1,4.179104477611989,0.006699999999999928,5.343283582089618,0.0,5.343283582089618,0.5623,0.5265,0.5198,0,1001,18546,2024-02-12 19:00:00,0.5599,5.208086665708814,stop_loss,trailing_stop,
LONG,244.8,2.0,4.130357,,276.2,5.7017304933631,TREND,36.1527,5.5071,26.5888,8.4955,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.1500000000000057,,,BOS,False,,241.1,,2024-02-12 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.8361777129080847,15.619114282756138,3123.8228565512277,15.619114282756138,BCHUSDT,7,6.791233135407006,5.507100000000008,7.063608795917982,0.0,7.063608795917982,283.7,244.8,239.2929,0,1002,18548,2024-02-13 03:00:00,276.2,89.0559801853138,stop_loss,trailing_stop,
LONG,0.3673,,0.010345,,0.3862,0.2304878048780484,TREND,33.8017,0.0138,50.3366,2.9518,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.016600000000000004,,,BOS,False,,0.2853,,2024-02-12 20:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,156.1911428275614,15.619114282756138,3123.8228565512277,15.619114282756138,WIFUSDT,12,0.4231707317073171,0.08200000000000002,0.45365853658536587,0.07682926829268324,0.45365853658536587,0.4045,0.361,0.2853,0,1003,776,2024-02-13 08:00:00,0.3862,2.952012599440906,stop_loss,trailing_stop,15m
LONG,7.312,1.0,0.052714,,7.27,-0.10243902439024559,TREND,39.5213,0.0703,42.9878,18.2927,4.0,4_to_5,1.0,,True,,,0.06600000000000072,,,BOS,True,,6.902,,2024-02-12 17:30:00,2.5,momentum,full,NONE,False,momentum,6.0,BELOW,76.06377487525654,31.18614769885519,3118.614769885519,31.18614769885519,DOTUSDT,20,0.29268292682926844,0.41000000000000014,0.3560975609756094,0.3634146341463414,0.3560975609756094,7.458,7.163,6.902,0,1000,18545,2024-02-13 13:00:00,7.27,-3.194678544760828,stop_loss,trailing_stop,15m
LONG,41.4,1.0,0.38625,,40.31,-0.17898193760262676,TREND,37.1448,0.515,21.3592,14.9792,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.8399999999999963,,,BOS,True,,35.31,,2024-02-13 09:30:00,2.5,zone,full,NONE,False,zone,,BELOW,5.280510425839055,32.158308493359826,3215.8308493359823,32.158308493359826,AVAXUSDT,4,0.0,6.089999999999996,0.0049261083743844265,0.2906403940886695,0.0049261083743844265,41.43,39.63,35.31,0,1004,18561,2024-02-13 13:00:00,40.31,-5.755756364164551,stop_loss,trailing_stop,15m
LONG,0.0011,,1e-05,,0.0012272000000000019,6.0,TREND,34.4308,0.0,30.7087,16.5354,3.0,3_to_4,0.5,,True,,,1.5100000000000096e-05,,,BOS,True,,0.0011,,2024-02-14 08:30:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,160.34402072135288,16.034402072135286,3206.880414427057,16.034402072135286,1000PEPEUSDT,5,5.787735849056517,2.12000000000003e-05,8.415094339622524,0.0,8.415094339622524,0.0012784,0.0011,0.0010787999999999998,0,1005,6885,2024-02-14 13:00:00,0.0012272000000000019,0.02039575943575637,stop_loss,trailing_stop,15m
LONG,39.93,,0.291429,,41.965,1.112873236355683,TREND,38.3623,0.3886,27.0221,12.9596,3.0,3_to_4,0.5,,True,,,0.4299999999999997,,,BOS,True,,38.16,,2024-02-14 08:30:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,8.76867662262675,16.034402072135286,3206.880414427057,16.034402072135286,AVAXUSDT,17,1.5421634036968161,1.8286000000000016,1.5777097232855712,0.0,1.5777097232855712,42.815,39.93,38.1014,0,1006,18584,2024-02-15 01:00:00,41.965,17.844256927045468,stop_loss,trailing_stop,15m
LONG,41.645,,0.291429,,41.965,0.2612244897959183,TREND,38.3623,0.3886,27.0221,12.9596,3.0,3_to_4,0.5,,True,,,0.4299999999999997,,,BOS,True,,38.16,,2024-02-14 13:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,8.76867662262675,16.034402072135286,3206.880414427057,16.034402072135286,AVAXUSDT,12,0.902040816326527,1.2250000000000014,0.955102040816321,0.48979591836734754,0.955102040816321,42.815,41.045,38.1014,1,1006,18584,2024-02-15 01:00:00,41.965,2.8059765192405624,stop_loss,trailing_stop,15m
LONG,9.2545,1.0,0.129,,9.9055,1.3111782477341358,TREND,37.7929,0.172,40.6769,6.9975,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.1695000000000011,,,BOS,False,,8.758,,2024-02-15 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,32.503031657933256,16.137755218163896,3227.551043632779,16.137755218163896,APTUSDT,5,1.5397784491440047,0.49650000000000105,1.6787512588116762,0.0,1.6787512588116762,10.088,9.2545,8.758,0,1007,11617,2024-02-15 08:00:00,9.9055,21.159473609314542,stop_loss,trailing_stop,
LONG,2.0277,,0.020764,,2.0826,1.25342465753425,TREND,32.0735,0.0277,29.8504,12.1259,3.0,3_to_4,0.5,,True,,,0.01709999999999967,,,BOS,True,,1.9839,,2024-02-15 10:00:00,2.5,momentum,,NONE,False,momentum,26.0,BELOW,162.43552586210467,16.243552586210466,3248.7105172420934,16.243552586210466,ARBUSDT,6,2.545662100456639,0.04379999999999984,2.8447488584475003,0.0,2.8447488584475003,2.1523,2.0277,1.9839,0,1008,7892,2024-02-15 16:00:00,2.0826,8.917710369829537,stop_loss,trailing_stop,
LONG,0.5158,,0.002277,,0.5097,8.590163934426238,TREND,39.0107,0.003,36.2353,3.7647,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.0028000000000000247,,,BOS,True,,0.5148,,2024-02-08 02:00:00,2.5,momentum,,NONE,False,momentum,27.0,ABOVE,153.10701100502422,30.621402201004845,3062.1402201004844,30.621402201004845,XRPUSDT,196,10.42622950819673,0.006099999999999994,10.475409836065577,0.9508196721311529,10.475409836065577,0.5797,0.51,0.5097,1,994,18429,2024-02-16 06:00:00,0.5682,8.02280737666327,timeout,timeout,15m
LONG,0.4145,,,0.4421,0.3961,-1.0,RANGE,20.4739,0.0184,21.4979,33.5662,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.021699999999999997,,,SWEEP,False,0.4184,,,2024-02-15 16:15:00,2.5,zone,,NONE,False,,,,162.88141138059615,16.288141138059615,3257.6282276119227,16.288141138059615,WIFUSDT,15,0.17934782608695815,0.018399999999999972,0.6250000000000016,1.7717391304347834,0.6250000000000016,0.426,0.3819,0.3961,0,1009,844,2024-02-16 07:00:00,0.3961,-2.9970179694029646,stop_loss,SL,15m
LONG,10.019,1.0,0.129,,9.4845,-1.0,TREND,37.7929,0.172,40.6769,6.9975,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.1695000000000011,,,BOS,False,,8.758,,2024-02-15 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,32.503031657933256,16.137755218163896,3227.551043632779,16.137755218163896,APTUSDT,54,1.1496725912067356,0.5344999999999995,1.4724041159962578,1.0271281571562207,1.4724041159962578,10.806,9.47,8.758,1,1007,11617,2024-02-17 10:00:00,9.4845,-17.37287042116531,stop_loss,trailing_stop,
