time,symbol,direction,signal_type,selected_tf,status,entry
2022-03-07 08:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-03-07 08:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2517.9
2022-03-07 08:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-03-07 19:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2022-03-07 19:00:00,LTCUSDT,SHORT,BOS,30m,accepted,99.72
2022-03-07 19:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2022-03-07 19:00:00,NEARUSDT,SHORT,BOS,30m,accepted,9.75
2022-03-09 10:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-03-09 10:00:00,BNBUSDT,LONG,BOS,30m,accepted,393.25
2022-03-10 02:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-03-10 02:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,124.2
2022-03-10 04:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2022-03-10 04:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-03-10 04:00:00,LINKUSDT,SHORT,BOS,30m,accepted,13.704
2022-03-10 06:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-03-10 06:00:00,LINKUSDT,SHORT,BOS,30m,accepted,13.084
2022-03-10 09:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-03-10 10:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2022-03-10 10:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-03-10 11:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2022-03-10 13:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2022-03-10 13:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.8095
2022-03-10 14:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2022-03-10 14:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.7969
2022-03-10 14:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2022-03-11 02:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2022-03-11 02:00:00,BCHUSDT,SHORT,BOS,30m,accepted,284.7
2022-03-11 02:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-03-11 03:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-03-11 03:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2526.05
2022-03-13 19:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-03-13 19:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,119.9
2022-03-13 19:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-03-13 19:00:00,BNBUSDT,SHORT,BOS,30m,accepted,372.8
2022-03-13 20:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-03-13 20:00:00,BNBUSDT,SHORT,BOS,30m,accepted,371.05
2022-03-13 23:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-03-15 01:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-03-15 01:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2587.55
2022-03-15 01:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2022-03-15 01:00:00,FILUSDT,SHORT,BOS,15m,accepted,17.44
2022-03-15 02:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-03-15 02:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2542.55
2022-03-16 20:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2022-03-16 20:00:00,LINKUSDT,LONG,BOS,30m,accepted,14.447
2022-03-16 23:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2022-03-16 23:00:00,LINKUSDT,LONG,BOS,30m,accepted,14.487
2022-03-16 23:00:00,XRPUSDT,LONG,BOS,30m,candidate,
2022-03-17 00:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2022-03-17 00:00:00,LINKUSDT,LONG,BOS,30m,accepted,14.671
2022-03-18 16:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2022-03-18 16:00:00,AAVEUSDT,LONG,BOS,30m,accepted,152.1
2022-03-18 17:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2022-03-18 17:00:00,AAVEUSDT,LONG,BOS,30m,accepted,159.5
2022-03-19 00:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2022-03-19 00:00:00,AVAXUSDT,LONG,BOS,30m,accepted,85.655
2022-03-19 12:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-03-19 12:00:00,BNBUSDT,LONG,BOS,30m,accepted,400.75
2022-03-19 15:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2022-03-21 06:00:00,BCHUSDT,LONG,BOS,30m,candidate,
2022-03-21 06:00:00,BCHUSDT,LONG,BOS,30m,accepted,327.35
2022-03-21 08:00:00,BCHUSDT,LONG,BOS,30m,candidate,
2022-03-21 08:00:00,BCHUSDT,LONG,BOS,30m,accepted,331.55
2022-03-21 17:00:00,BCHUSDT,LONG,BOS,30m,candidate,
2022-03-21 17:00:00,BCHUSDT,LONG,BOS,30m,accepted,335.8
2022-03-21 19:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2022-03-21 19:00:00,LINKUSDT,LONG,BOS,30m,accepted,14.785
2022-03-21 20:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2022-03-21 20:00:00,LINKUSDT,LONG,BOS,30m,accepted,14.866
2022-03-21 23:00:00,ADAUSDT,LONG,BOS,30m,candidate,
2022-03-21 23:00:00,ADAUSDT,LONG,BOS,30m,accepted,0.9059
2022-03-22 03:00:00,ADAUSDT,LONG,BOS,30m,candidate,
2022-03-22 03:00:00,ADAUSDT,LONG,BOS,30m,accepted,0.9217
2022-03-22 03:00:00,BCHUSDT,LONG,BOS,30m,candidate,
2022-03-22 03:00:00,BCHUSDT,LONG,BOS,30m,accepted,342.5
2022-03-22 09:00:00,LTCUSDT,LONG,BOS,30m,candidate,
2022-03-22 09:00:00,LTCUSDT,LONG,BOS,30m,accepted,121.39
2022-03-22 10:00:00,LTCUSDT,LONG,BOS,30m,candidate,
2022-03-22 10:00:00,LTCUSDT,LONG,BOS,30m,accepted,121.74
2022-03-22 11:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-03-22 11:00:00,BNBUSDT,LONG,BOS,30m,accepted,405.85
2022-03-22 11:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2022-03-22 11:00:00,BTCUSDT,LONG,BOS,30m,accepted,42800.5
2022-03-22 11:00:00,LTCUSDT,LONG,BOS,30m,candidate,
2022-03-22 11:00:00,LTCUSDT,LONG,BOS,30m,accepted,121.76
2022-03-23 15:00:00,FILUSDT,LONG,BOS,15m,candidate,
2022-03-23 15:00:00,FILUSDT,LONG,BOS,15m,accepted,19.32
2022-03-23 17:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-03-23 18:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-03-23 20:00:00,ADAUSDT,LONG,BOS,30m,candidate,
2022-03-23 20:00:00,ADAUSDT,LONG,BOS,30m,accepted,1.0525
2022-03-23 22:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2022-03-24 03:00:00,HBARUSDT,LONG,BOS,15m,candidate,
2022-03-24 03:00:00,HBARUSDT,LONG,BOS,15m,accepted,0.2217
2022-03-24 06:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-03-24 06:00:00,BNBUSDT,LONG,BOS,30m,accepted,409.65
2022-03-24 06:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2022-03-24 06:00:00,ETHUSDT,LONG,BOS,30m,accepted,3045.05
2022-03-24 06:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2022-03-24 06:00:00,LINKUSDT,LONG,BOS,30m,accepted,15.789
2022-03-24 07:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-03-24 07:00:00,BNBUSDT,LONG,BOS,30m,accepted,411.45
2022-03-24 14:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2022-03-24 14:00:00,AAVEUSDT,LONG,BOS,30m,accepted,160.65
2022-03-24 15:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2022-03-24 16:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-03-24 16:00:00,BNBUSDT,LONG,BOS,30m,accepted,413.8
2022-03-24 16:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2022-03-24 16:00:00,XRPUSDT,LONG,BOS,30m,candidate,
2022-03-24 17:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2022-03-24 19:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2022-03-25 01:00:00,ATOMUSDT,LONG,BOS,1h,candidate,
2022-03-25 04:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2022-03-25 04:00:00,NEARUSDT,LONG,BOS,30m,accepted,12.576
2022-03-25 10:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2022-03-25 11:00:00,UNIUSDT,LONG,BOS,1h,candidate,
2022-03-26 16:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2022-03-26 17:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2022-03-26 23:00:00,ADAUSDT,LONG,BOS,30m,candidate,
2022-03-26 23:00:00,ADAUSDT,LONG,BOS,30m,accepted,1.1412
2022-03-27 09:00:00,HBARUSDT,LONG,BOS,15m,candidate,
2022-03-27 09:00:00,HBARUSDT,LONG,BOS,15m,accepted,0.23455
2022-03-27 17:00:00,FILUSDT,LONG,BOS,15m,candidate,
2022-03-27 17:00:00,FILUSDT,LONG,BOS,15m,accepted,21.74
2022-03-27 21:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2022-03-27 21:00:00,ETHUSDT,LONG,BOS,30m,accepted,3237.25
2022-03-29 17:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2022-03-29 17:00:00,AAVEUSDT,LONG,BOS,30m,accepted,216.55
2022-03-30 17:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2022-03-30 17:00:00,AAVEUSDT,LONG,BOS,30m,accepted,227.75
2022-03-30 20:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-03-30 20:00:00,BNBUSDT,LONG,BOS,30m,accepted,444.95
2022-03-31 02:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2022-03-31 02:00:00,AVAXUSDT,LONG,BOS,30m,accepted,101.595
2022-03-31 10:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2022-03-31 11:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2022-04-02 01:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2022-04-02 01:00:00,AVAXUSDT,LONG,BOS,30m,accepted,98.85
2022-04-02 01:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2022-04-02 01:00:00,BTCUSDT,LONG,BOS,30m,accepted,46895.5
2022-04-02 01:00:00,DOGEUSDT,LONG,BOS,15m,candidate,
2022-04-02 01:00:00,FILUSDT,LONG,BOS,15m,candidate,
2022-04-02 01:00:00,FILUSDT,LONG,BOS,15m,accepted,25.84
2022-04-02 01:00:00,HBARUSDT,LONG,BOS,15m,candidate,
2022-04-02 01:00:00,HBARUSDT,LONG,BOS,15m,accepted,0.2496
2022-04-02 05:00:00,ADAUSDT,LONG,BOS,30m,candidate,
2022-04-02 05:00:00,ADAUSDT,LONG,BOS,30m,accepted,1.1917
2022-04-02 05:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2022-04-02 05:00:00,AVAXUSDT,LONG,BOS,30m,accepted,98.1
2022-04-03 14:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2022-04-03 14:00:00,NEARUSDT,LONG,BOS,30m,accepted,16.181
2022-04-03 22:00:00,LTCUSDT,LONG,BOS,30m,candidate,
2022-04-03 22:00:00,LTCUSDT,LONG,BOS,30m,accepted,127.92
2022-04-03 23:00:00,LTCUSDT,LONG,BOS,30m,candidate,
2022-04-03 23:00:00,LTCUSDT,LONG,BOS,30m,accepted,128.45
2022-04-04 10:00:00,DOGEUSDT,LONG,BOS,15m,candidate,
2022-04-05 10:00:00,BNBUSDT,LONG,BOS,30m,candidate,
2022-04-05 10:00:00,BNBUSDT,LONG,BOS,30m,accepted,453.65
2022-04-06 01:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-04-06 03:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-08 17:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2022-04-08 17:00:00,HBARUSDT,SHORT,BOS,15m,accepted,0.2132
2022-04-08 21:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-04-08 21:00:00,LINKUSDT,SHORT,BOS,30m,accepted,15.443
2022-04-08 21:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-04-08 22:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2022-04-08 22:00:00,ADAUSDT,SHORT,BOS,30m,accepted,1.041
2022-04-08 22:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2022-04-08 22:00:00,BCHUSDT,SHORT,BOS,30m,accepted,326.6
2022-04-08 22:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2022-04-08 22:00:00,DOTUSDT,SHORT,BOS,30m,accepted,19.695
2022-04-08 22:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2022-04-08 22:00:00,FILUSDT,SHORT,BOS,15m,accepted,21.56
2022-04-08 22:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-04-08 22:00:00,LINKUSDT,SHORT,BOS,30m,accepted,15.305
2022-04-08 22:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-04-10 23:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-04-10 23:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,179.9
2022-04-11 00:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-04-11 00:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,176.15
2022-04-11 00:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-04-11 01:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-04-11 03:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-04-11 10:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-04-11 10:00:00,BNBUSDT,SHORT,BOS,30m,accepted,406.25
2022-04-11 10:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2022-04-11 10:00:00,BTCUSDT,SHORT,BOS,30m,accepted,41400.5
2022-04-11 11:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-04-11 11:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,165.25
2022-04-11 11:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2022-04-11 11:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.9793
2022-04-11 14:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2022-04-12 19:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2022-04-12 19:00:00,BTCUSDT,SHORT,BOS,30m,accepted,39665.5
2022-04-12 20:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2022-04-12 20:00:00,BTCUSDT,SHORT,BOS,30m,accepted,39285.5
2022-04-14 18:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-04-14 18:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,170.35
2022-04-14 20:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2022-04-14 20:00:00,HBARUSDT,SHORT,BOS,15m,accepted,0.1936
2022-04-15 04:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-16 02:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-16 02:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,77.22
2022-04-18 04:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2022-04-18 04:00:00,BTCUSDT,SHORT,BOS,30m,accepted,39785.5
2022-04-18 05:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2022-04-18 05:00:00,BTCUSDT,SHORT,BOS,30m,accepted,38800.0
2022-04-18 05:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2022-04-20 00:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2022-04-20 00:00:00,NEARUSDT,LONG,BOS,30m,accepted,17.414
2022-04-20 03:00:00,DOGEUSDT,LONG,BOS,15m,candidate,
2022-04-21 06:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2022-04-21 06:00:00,FILUSDT,SHORT,BOS,15m,accepted,19.69
2022-04-22 14:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-04-22 14:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,175.4
2022-04-22 14:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-22 14:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,74.43
2022-04-22 14:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-04-22 14:00:00,LINKUSDT,SHORT,BOS,30m,accepted,13.606
2022-04-23 15:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-04-23 15:00:00,LINKUSDT,SHORT,BOS,30m,accepted,13.53
2022-04-24 11:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2022-04-24 17:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2022-04-24 17:00:00,BCHUSDT,SHORT,BOS,30m,accepted,310.9
2022-04-25 00:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2022-04-25 00:00:00,BCHUSDT,SHORT,BOS,30m,accepted,307.7
2022-04-25 00:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-04-25 00:00:00,BNBUSDT,SHORT,BOS,30m,accepted,398.75
2022-04-25 00:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-04-25 00:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2919.5
2022-04-25 01:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2022-04-25 01:00:00,BCHUSDT,SHORT,BOS,30m,accepted,303.0
2022-04-25 01:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-04-25 01:00:00,BNBUSDT,SHORT,BOS,30m,accepted,391.45
2022-04-25 01:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-04-25 01:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2854.45
2022-04-25 05:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2022-04-25 06:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2022-04-25 06:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.8612
2022-04-25 06:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-04-25 06:00:00,BNBUSDT,SHORT,BOS,30m,accepted,391.85
2022-04-25 06:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2022-04-25 06:00:00,FILUSDT,SHORT,BOS,15m,accepted,18.36
2022-04-25 06:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2022-04-28 19:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-28 19:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,68.17
2022-04-29 02:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-29 03:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-29 03:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 03:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,66.46
2022-04-29 04:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 04:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,66.65
2022-04-29 08:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 08:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,67.69
2022-04-29 09:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 09:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,66.96
2022-04-29 10:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 10:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,66.52
2022-04-29 11:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 11:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,65.445
2022-04-29 11:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2022-04-29 14:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 14:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,66.23
2022-04-29 15:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-29 15:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,65.175
2022-04-29 16:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2022-04-29 16:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.8175
2022-04-29 16:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-29 16:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2022-04-29 16:00:00,HBARUSDT,SHORT,BOS,15m,accepted,0.1645
2022-04-29 16:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-04-29 16:00:00,LINKUSDT,SHORT,BOS,30m,accepted,12.302
2022-04-29 16:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-04-29 18:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-30 01:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-30 08:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-30 08:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2022-04-30 08:00:00,NEARUSDT,SHORT,BOS,30m,accepted,11.292
2022-04-30 09:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-04-30 14:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-30 14:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,61.555
2022-04-30 15:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-30 15:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,60.23
2022-04-30 15:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2022-04-30 15:00:00,BCHUSDT,SHORT,BOS,30m,accepted,288.7
2022-04-30 18:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-04-30 18:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,58.865
2022-04-30 18:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-04-30 22:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-04-30 22:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,153.85
2022-04-30 23:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2022-04-30 23:00:00,NEARUSDT,SHORT,BOS,30m,accepted,10.626
2022-05-01 00:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2022-05-01 00:00:00,NEARUSDT,SHORT,BOS,30m,accepted,10.322
2022-05-03 19:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2022-05-03 19:00:00,DOTUSDT,SHORT,BOS,30m,accepted,14.695
2022-05-06 10:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2022-05-06 10:00:00,LTCUSDT,SHORT,BOS,30m,accepted,97.29
2022-05-06 11:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2022-05-07 02:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2022-05-07 02:00:00,LTCUSDT,SHORT,BOS,30m,accepted,96.57
2022-05-07 03:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-05-07 04:00:00,ATOMUSDT,SHORT,BOS,1h,candidate,
2022-05-08 02:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-05-08 02:00:00,BNBUSDT,SHORT,BOS,30m,accepted,361.5
2022-05-08 13:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2022-05-08 13:00:00,BTCUSDT,SHORT,BOS,30m,accepted,34621.5
2022-05-08 21:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-05-08 21:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2539.6
2022-05-08 23:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-05-08 23:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,51.875
2022-05-09 02:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-05-09 02:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,51.515
2022-05-09 03:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-05-09 03:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,121.45
2022-05-09 03:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-05-09 03:00:00,BNBUSDT,SHORT,BOS,30m,accepted,348.35
2022-05-09 03:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2022-05-09 03:00:00,DOTUSDT,SHORT,BOS,30m,accepted,12.915
2022-05-09 03:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-05-09 03:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2441.95
2022-05-09 05:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-05-09 05:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,51.05
2022-05-09 05:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2022-05-09 05:00:00,ETHUSDT,SHORT,BOS,30m,accepted,2460.05
2022-05-09 11:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-05-09 11:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,48.035
2022-05-09 11:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2022-05-09 11:00:00,BCHUSDT,SHORT,BOS,30m,accepted,244.45
2022-05-09 17:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2022-05-09 17:00:00,HBARUSDT,SHORT,BOS,15m,accepted,0.1133
2022-05-09 23:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-05-10 00:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2022-05-11 06:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-05-11 11:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2022-05-11 11:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-05-11 12:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2022-05-11 12:00:00,DOTUSDT,SHORT,BOS,30m,accepted,10.44
2022-05-11 12:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2022-05-11 12:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2022-05-14 11:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2022-05-14 11:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,79.95
2022-05-18 21:00:00,BNBUSDT,SHORT,BOS,30m,candidate,
2022-05-18 21:00:00,BNBUSDT,SHORT,BOS,30m,accepted,293.3
2022-05-26 00:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-05-26 00:00:00,LINKUSDT,SHORT,BOS,30m,accepted,6.954
2022-05-26 01:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2022-05-26 01:00:00,LTCUSDT,SHORT,BOS,30m,accepted,68.62
2022-05-26 05:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2022-05-26 05:00:00,LINKUSDT,SHORT,BOS,30m,accepted,6.943
2022-05-26 05:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2022-05-26 05:00:00,NEARUSDT,SHORT,BOS,30m,accepted,5.671
2022-05-26 09:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2022-05-26 09:00:00,AVAXUSDT,SHORT,BOS,30m,accepted,24.28
2022-05-26 09:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2022-05-26 10:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
