direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,190.6508,1.0,3.599571,,200.186,0.7836420716974312,TREND,35.5984,4.7994,27.6521,18.5424,4.0,4_to_5,1.0,BULLISH_BOS,True,,,7.919000000000011,,,BOS,True,,178.483,,2024-03-18 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.23497988903304876,2.8591882937763304,285.918829377633,2.8591882937763304,SOLUSDT,4,1.5334078469402845,12.1678,1.5645556304344241,0.0,1.5645556304344241,209.688,190.6508,178.483,0,0.0,0.0,0,False,202.8186,239,4834,2024-03-18 14:00:00,200.186,2.240580237907927,stop_loss,trailing_stop,
LONG,208.25,1.0,3.599571,,200.186,-1.0,TREND,35.5984,4.7994,27.6521,18.5424,4.0,4_to_5,1.0,BULLISH_BOS,True,,,7.919000000000011,,,BOS,True,,178.483,,2024-03-18 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.07671230851542706,2.8591882937763304,285.918829377633,0.6186080558684033,SOLUSDT,3,0.13132440476190457,8.063999999999993,0.1783234126984114,1.0846974206349234,0.1783234126984114,209.688,199.503,178.483,1,0.0,0.0,0,False,202.8186,239,4834,2024-03-18 14:00:00,200.186,-0.6186080558684033,stop_loss,trailing_stop,
SHORT,11.883,,0.189268,,10.939,2.1118568232662125,TREND,32.104,0.2524,21.8794,27.0025,3.0,3_to_4,0.5,,True,,,0.1689999999999987,,,BOS,True,,,12.33,2024-03-19 23:00:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,3.216340062188724,1.4377040077983627,287.54080155967256,1.4377040077983627,UNIUSDT,1,2.020134228187912,0.44700000000000095,2.8680089485458513,0.0,2.8680089485458513,11.883,10.601,12.33,0,0.0,0.0,0,False,11.435999999999998,241,4871,2024-03-20 00:00:00,10.939,3.0362250187061526,stop_loss,trailing_stop,
SHORT,8.181,1.0,0.143946,,8.076,0.13207547169811124,TREND,34.1542,0.1919,18.757,27.9494,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.33699999999999974,,,BOS,False,,,8.976,2024-03-20 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.8275284690464029,1.4528851328918935,290.5770265783787,1.4528851328918935,FILUSDT,1,0.044025157232702256,0.7950000000000017,0.29308176100628713,0.0,0.29308176100628713,8.181,7.948,8.976,0,0.0,0.0,0,False,7.3859999999999975,242,4873,2024-03-20 02:00:00,8.076,0.19189048924986984,stop_loss,trailing_stop,15m
SHORT,0.6413,2.0,0.010291,,0.5915,1.9453124999999931,TREND,37.8639,0.0137,14.0031,22.9568,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.018900000000000028,,,BOS,False,,,0.6669,2024-03-20 03:00:00,2.5,zone,partial,NONE,False,zone,,ABOVE,14.53844585338143,1.453844585338143,290.7689170676286,1.453844585338143,ADAUSDT,1,2.2148437499999933,0.025600000000000067,2.429687499999995,0.0,2.429687499999995,0.6413,0.5791,0.6669,0,0.0,0.0,0,False,0.6156999999999999,243,4875,2024-03-20 04:00:00,0.5915,0.7240146034983946,stop_loss,trailing_stop,
SHORT,8.997,,0.15675,,8.814,0.17461832061068686,TREND,35.7375,0.209,15.0376,23.9918,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.2699999999999996,,,BOS,False,,,10.045,2024-03-20 03:15:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,1.387256283719602,1.453844585338143,290.7689170676286,1.453844585338143,DOTUSDT,3,0.3110687022900768,1.048,0.48473282442748006,0.0,0.48473282442748006,8.997,8.489,10.045,0,0.0,0.0,0,False,7.949,244,4875,2024-03-20 06:00:00,8.814,0.2538678999206869,stop_loss,trailing_stop,15m
SHORT,16.972,,0.292393,,17.394,-0.24226419427062268,TREND,30.1838,0.3899,17.2957,25.4489,3.0,3_to_4,0.5,,True,,,0.2289999999999992,,,BOS,True,,,18.66,2024-03-20 00:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.8253654100685256,1.4377040077983627,287.54080155967256,1.4377040077983627,LINKUSDT,8,0.22906022159710746,1.7418999999999976,0.4058786382685583,0.2669498823124178,0.4058786382685583,17.437,16.265,18.7139,0,0.0,0.0,0,False,15.230100000000004,240,4871,2024-03-20 07:00:00,17.394,-0.34830420304891535,stop_loss,trailing_stop,15m
SHORT,3265.93,3.0,55.300179,,3241.34,0.08466065331582862,TREND,35.1143,73.7336,14.4313,21.6,3.5,3_to_4,0.5,BEARISH_BOS,False,,,80.59000000000015,,,BOS,False,,,3551.87,2024-03-20 03:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.005005426287694538,1.453844585338143,290.7689170676286,1.453844585338143,ETHUSDT,6,0.5347496003665978,290.4537,0.7221805058775279,0.0,0.7221805058775279,3265.93,3056.17,3556.3837,0,0.0,0.0,0,False,2975.4763,245,4875,2024-03-20 09:00:00,3241.34,0.12308343241440714,stop_loss,trailing_stop,15m
LONG,0.1503,,0.003608,,0.15746,0.30468085106382986,TREND,36.7482,0.0048,24.6919,12.1158,3.0,3_to_4,0.5,,True,,,0.0020699999999999885,,,BOS,True,,0.1268,,2024-03-22 04:00:00,2.5,momentum,,NONE,False,momentum,8.0,ABOVE,14.57607894002066,1.457607894002066,291.5215788004132,1.457607894002066,DOGEUSDT,7,0.5646808510638301,0.023499999999999993,0.6374468085106394,0.0,0.6374468085106394,0.16528,0.1503,0.1268,0,0.0,0.0,0,False,0.17379999999999998,246,4924,2024-03-22 11:00:00,0.15746,0.10436472521054792,stop_loss,trailing_stop,
LONG,86.35,,0.960536,,88.82,1.4686274509803927,TREND,35.5893,1.2807,29.5594,2.8444,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.3400000000000034,,,BOS,False,,83.8,,2024-03-24 16:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.28590778777021963,1.4581297176281185,291.6259435256237,1.4581297176281185,LTCUSDT,10,1.3764705882352977,2.549999999999997,1.6705882352941215,0.0,1.6705882352941215,90.61,86.35,83.8,0,0.7290648588140592,0.5,1,True,88.89999999999999,247,4984,2024-03-25 02:00:00,88.82,1.4352570946065013,stop_loss,trailing_stop,
LONG,89.77,,0.960536,,88.82,0.2094801223241578,TREND,35.5893,1.2807,29.5594,2.8444,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.3400000000000034,,,BOS,False,,83.8,,2024-03-24 17:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.28590778777021963,1.4581297176281185,291.6259435256237,0.934918466008617,LTCUSDT,9,0.02752293577981759,3.269999999999996,0.2568807339449555,0.3394495412844039,0.2568807339449555,90.61,88.66,83.8,1,0.7290648588140592,0.5,1,True,88.89999999999999,247,4984,2024-03-25 02:00:00,88.82,0.4574524604323498,stop_loss,trailing_stop,
LONG,12.0209,1.0,0.119839,,12.559,1.916425375098713,TREND,33.713,0.1598,33.2588,15.4224,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08199999999999896,,,BOS,False,,11.641,,2024-03-25 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.9315520734447433,1.467593265403313,293.5186530806626,1.467593265403313,UNIUSDT,2,1.26638589102396,0.37989999999999924,1.5348775993682577,0.0,1.5348775993682577,12.604,12.0209,11.641,0,0.7337966327016565,0.5,1,True,12.400799999999998,248,5014,2024-03-26 00:00:00,12.559,1.773164803422273,stop_loss,trailing_stop,
LONG,12.44,1.0,0.119839,,12.559,1.5,TREND,33.713,0.1598,33.2588,15.4224,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08199999999999896,,,BOS,False,,11.641,,2024-03-25 23:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.9315520734447433,1.467593265403313,293.5186530806626,0.229854696739924,UNIUSDT,1,0.5210084033613553,0.11899999999999977,1.378151260504202,0.30252100840335844,1.378151260504202,12.604,12.404,11.641,1,0.7337966327016565,0.5,1,True,12.400799999999998,248,5014,2024-03-26 00:00:00,12.559,0.9636513294415805,stop_loss,trailing_stop,
LONG,9.414,1.0,0.114107,,9.561,0.21057155135367456,TREND,31.7472,0.1521,34.4601,11.4085,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.22699999999999854,,,BOS,False,,8.834,,2024-03-26 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.121869855418467,1.4812773460676323,296.25546921352645,1.4812773460676323,FILUSDT,9,0.46125196963185916,0.6981000000000002,0.47557656496204076,0.0,0.47557656496204076,9.746,9.414,8.7159,0,0.0,0.0,0,False,10.1121,249,5018,2024-03-26 11:00:00,9.561,0.31191486874651514,stop_loss,trailing_stop,15m
LONG,12.23,,0.10125,,12.694,1.557046979865773,TREND,37.492,0.135,20.1587,14.9206,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.10500000000000043,,,BOS,False,,11.932,,2024-03-26 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,4.970729349220242,1.4812773460676323,296.25546921352645,1.4812773460676323,UNIUSDT,6,2.1409395973154357,0.29800000000000004,2.2449664429530154,0.0,2.2449664429530154,12.899,12.23,11.932,0,0.0,0.0,0,False,12.528,251,5022,2024-03-26 12:00:00,12.694,2.306418418038194,stop_loss,trailing_stop,
LONG,9.896,1.0,0.078643,,9.863,-0.03971119133574152,TREND,36.1358,0.1049,23.7057,11.7166,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0840000000000014,,,BOS,False,,9.065,,2024-03-26 04:15:00,2.5,zone,full,NONE,False,zone,,BELOW,1.7825238821511793,1.4812773460676323,296.25546921352645,1.4812773460676323,DOTUSDT,9,0.17689530685920365,0.8310000000000013,0.2105896510228624,0.14560770156438058,0.2105896510228624,10.071,9.775,9.065,0,0.0,0.0,0,False,10.727000000000002,250,5020,2024-03-26 13:00:00,9.863,-0.05882328811099115,stop_loss,trailing_stop,15m
SHORT,591.26,1.0,9.552321,,580.92,0.21654450261780173,TREND,30.3954,12.7364,3.7855,35.4831,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,12.659999999999968,,,BOS,False,,,639.01,2024-03-26 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.03128952661907855,1.4940748960610009,298.81497921220017,1.4940748960610009,TAOUSDT,17,0.5499476439790574,47.75,0.5836649214659687,0.27518324607329814,0.5836649214659687,604.4,563.39,639.01,0,0.0,0.0,0,False,543.51,253,1351,2024-03-27 10:00:00,580.92,0.32353370524127323,stop_loss,trailing_stop,15m
LONG,1.7403,1.0,0.028227,,2.0763,4.048192771084337,TREND,30.7925,0.0376,25.1281,13.5699,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03170000000000006,,,BOS,False,,1.6573,,2024-03-26 17:00:00,2.5,zone,full,NONE,False,zone,,BELOW,14.940748960610009,1.4940748960610009,298.81497921220017,1.4940748960610009,SUIUSDT,30,5.061445783132534,0.08299999999999996,5.365060240963858,0.0,5.365060240963858,2.1856,1.7403,1.6573,0,0.0,0.0,0,False,1.8233,252,5033,2024-03-27 23:00:00,2.0763,5.020091650764961,stop_loss,trailing_stop,
LONG,1.8691,1.0,0.028227,,2.0763,1.5485799701046334,TREND,30.7925,0.0376,25.1281,13.5699,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03170000000000006,,,BOS,False,,1.6573,,2024-03-26 18:00:00,2.5,zone,full,NONE,False,zone,,BELOW,10.608155091614,1.4940748960610009,298.81497921220017,1.4193711512579523,SUIUSDT,29,2.1771300448430515,0.13379999999999992,2.3654708520179386,0.12630792227204726,2.3654708520179386,2.1856,1.8522,1.6573,1,0.0,0.0,0,False,1.8233,252,5033,2024-03-27 23:00:00,2.0763,2.198009734982419,stop_loss,trailing_stop,
LONG,0.1846,2.0,0.004542,,0.21942,5.803333333333358,TREND,36.2676,0.0061,35.6056,8.9161,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.005339999999999984,,,BOS,False,,0.1812,,2024-03-28 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,15.317830715159443,1.5317830715159442,306.35661430318885,1.5317830715159442,DOGEUSDT,15,7.1583333333333625,0.005999999999999978,7.455000000000031,0.0,7.455000000000031,0.22933,0.1846,0.1786,0,0.0,0.0,0,False,0.19059999999999996,254,5070,2024-03-28 21:00:00,0.21942,0.5333668655018521,stop_loss,trailing_stop,
LONG,0.20034,2.0,0.004542,,0.21942,2.6208791208791298,TREND,36.2676,0.0061,35.6056,8.9161,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.005339999999999984,,,BOS,False,,0.1812,,2024-03-28 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,15.317830715159443,1.5317830715159442,306.35661430318885,0.11151380760636045,DOGEUSDT,14,3.7376373626373742,0.007279999999999981,3.9821428571428696,0.23763736263736074,3.9821428571428696,0.22933,0.19861,0.1786,1,0.0,0.0,0,False,0.19059999999999996,254,5070,2024-03-28 21:00:00,0.21942,0.2922642100452424,stop_loss,trailing_stop,
LONG,0.20202,2.0,0.004542,,0.21942,1.9419642857142865,TREND,36.2676,0.0061,35.6056,8.9161,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.005339999999999984,,,BOS,False,,0.1812,,2024-03-28 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,15.317830715159443,1.5317830715159442,306.35661430318885,0.13724776320782855,DOGEUSDT,13,2.849330357142858,0.008959999999999996,3.047991071428573,0.11049107142857356,3.047991071428573,0.22933,0.20103,0.1786,2,0.0,0.0,0,False,0.19059999999999996,254,5070,2024-03-28 21:00:00,0.21942,0.2665302544437743,stop_loss,trailing_stop,
LONG,4.0839,1.0,0.120204,,4.4548,1.2314139223032925,TREND,31.6307,0.1603,36.3089,12.412,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08969999999999967,,,BOS,False,,3.5768,,2024-03-30 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.5157206450068024,1.5372438781658986,307.4487756331797,1.5372438781658986,WIFUSDT,10,1.0806547032143565,0.5070999999999999,1.198185762177085,0.0,1.198185762177085,4.6915,4.0839,3.5768,0,0.7686219390829486,0.49999999999999956,1,True,4.590999999999999,256,1886,2024-03-30 12:00:00,4.4548,1.3308027263159712,stop_loss,trailing_stop,15m
LONG,190.6966,1.0,1.923214,,195.923,1.359520442061644,TREND,32.3363,2.5643,34.8384,9.507,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.9489999999999839,,,BOS,False,,184.616,,2024-03-30 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.12640560784839527,1.5372438781658986,307.4487756331797,1.5372438781658986,SOLUSDT,19,1.3487813702595204,6.080599999999976,1.6401999802651117,0.0,1.6401999802651117,200.67,190.6966,184.616,0,0.7686219390829492,0.5,1,True,196.77719999999997,255,5112,2024-03-30 19:00:00,195.923,1.4292682079418038,stop_loss,trailing_stop,
LONG,198.646,1.0,1.923214,,195.923,0.29199450003819505,TREND,32.3363,2.5643,34.8384,9.507,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.9489999999999839,,,BOS,False,,184.616,,2024-03-30 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.06778067411600283,1.5372438781658986,307.4487756331797,0.8873168048525917,SOLUSDT,15,0.019249866320373534,13.09099999999998,0.15461003743029594,0.4049346879535556,0.15461003743029594,200.67,193.345,184.616,1,0.7686219390829492,0.5,1,True,196.77719999999997,255,5112,2024-03-30 19:00:00,195.923,0.5840551634650745,stop_loss,trailing_stop,
SHORT,3.5805,1.0,0.026673,,3.6994,-1.0,TREND,35.7394,0.0356,9.3593,26.1699,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.03639999999999999,,,BOS,False,,,3.6994,2024-03-30 23:00:00,2.5,zone,full,NONE,False,zone,,BELOW,13.06950806269565,1.5539645086545129,310.79290173090254,1.5539645086545129,OPUSDT,6,0.0,0.1189,0.0,1.195121951219513,0.0,3.7226,3.5805,3.6994,0,0.0,0.0,0,False,3.4616,257,5135,2024-03-31 05:00:00,3.6994,-1.5539645086545129,stop_loss,SL,
LONG,4.6392,,0.107888,,4.6812,0.09360374414976565,TREND,36.227,0.1439,32.8417,13.0245,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.10580000000000034,,,BOS,False,,4.1905,,2024-03-31 18:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,6.891886276404017,3.0923893722224802,309.238937222248,3.0923893722224802,WIFUSDT,2,0.2805883663918,0.44869999999999965,0.4118564742589708,0.013817695564964934,0.4118564742589708,4.824,4.633,4.1905,0,0.0,0.0,0,False,5.087899999999999,258,1926,2024-03-31 20:00:00,4.6812,0.2894592236089675,stop_loss,trailing_stop,15m
LONG,102.81,2.0,0.954643,,109.57,4.0,TREND,37.5129,1.2729,41.1897,2.862,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.5900000000000034,,,BOS,False,,101.12,,2024-04-01 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.9157644865262052,1.5476419822292848,309.52839644585697,1.5476419822292848,LTCUSDT,4,5.088757396449708,1.6899999999999977,6.029585798816575,0.0,6.029585798816575,113.0,102.81,101.12,0,0.0,0.0,0,False,104.5,260,5160,2024-04-01 04:00:00,109.57,6.190567928917139,stop_loss,trailing_stop,
LONG,196.379,,1.340357,,201.209,1.591957811470015,TREND,35.6971,1.7871,37.9816,5.1439,4.0,4_to_5,1.0,,True,,,2.1839999999999975,,,BOS,True,,193.345,,2024-03-31 23:00:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,1.0201990654115287,3.0952839644585697,309.52839644585697,3.0952839644585697,SOLUSDT,6,2.3055372445616427,3.033999999999992,2.833223467369818,1.0105471324983555,2.833223467369818,204.975,193.313,193.345,0,0.0,0.0,0,False,199.41299999999998,259,5159,2024-04-01 05:00:00,201.209,4.927561485937696,stop_loss,trailing_stop,
LONG,202.316,,1.340357,,201.122,-0.3224412638401262,TREND,35.6971,1.7871,37.9816,5.1439,4.0,4_to_5,1.0,,True,,,2.1839999999999975,,,BOS,True,,193.345,,2024-04-01 00:00:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,0.22040487505514575,3.0952839644585697,309.52839644585697,0.8161592523292054,SOLUSDT,5,0.28571428571428353,3.703000000000003,0.7180664326221954,2.431271941668919,0.7180664326221954,204.975,193.313,193.345,1,0.0,0.0,0,False,199.41299999999998,259,5159,2024-04-01 05:00:00,201.122,-0.2631634208158415,stop_loss,trailing_stop,
SHORT,12.6766,1.0,0.138804,,11.372,3.178849902534121,TREND,31.7677,0.1851,15.0135,44.4616,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.6870000000000012,,,BOS,False,,,13.087,2024-04-02 07:00:00,2.5,zone,full,NONE,False,zone,,BELOW,3.9033060726108255,1.6019168121994798,320.38336243989596,1.6019168121994798,UNIUSDT,15,3.5224171539961096,0.4103999999999992,3.6588693957115077,0.0,3.6588693957115077,12.6766,11.175,13.087,0,0.0,0.0,0,False,12.266200000000001,261,5191,2024-04-02 22:00:00,11.372,5.092253102328086,stop_loss,trailing_stop,
SHORT,8.735,,,8.524999999999999,8.875,2.0,RANGE,22.7551,0.1073,19.7071,21.3715,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.08099999999999952,,,SWEEP,False,8.875,,,2024-04-03 06:30:00,2.5,zone,,NONE,False,,,,5.812064563253977,1.6273780777111202,325.47561554222403,1.6273780777111202,DOTUSDT,10,1.342857142857129,0.14000000000000057,1.5428571428571316,0.36428571428571394,1.5428571428571316,8.786,8.519,8.875,0,0.8136890388555601,0.5,1,True,8.594999999999999,262,5214,2024-04-03 16:00:00,8.524999999999999,2.0342225971389003,take_profit,TP,15m
SHORT,0.1041,1.0,0.001171,,0.10328,0.2827586206896556,TREND,33.3771,0.0016,13.7757,31.2586,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0023900000000000032,,,BOS,False,,,0.107,2024-04-03 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,16.273780777111202,1.6273780777111202,325.47561554222403,1.6273780777111202,HBARUSDT,14,0.7448275862068949,0.0029,0.99310344827586,0.575862068965519,0.99310344827586,0.10577,0.10122,0.107,0,0.0,0.0,0,False,0.1012,265,5218,2024-04-04 00:00:00,0.10328,0.013344500237231207,stop_loss,trailing_stop,
SHORT,0.5863,1.0,0.00555,,0.5771,1.0897435897435979,TREND,38.9653,0.0074,15.444,25.2896,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.013799999999999923,,,BOS,False,,,0.6019,2024-04-03 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,8.136890388555601,1.6273780777111202,325.47561554222403,1.6273780777111202,ADAUSDT,15,1.0576923076923157,0.015599999999999947,1.1858974358974446,0.2371794871794832,1.1858974358974446,0.59,0.5678,0.6019,0,0.12693549006146695,0.5,1,True,0.5707000000000001,264,5218,2024-04-04 01:00:00,0.5771,0.20179488163617926,stop_loss,trailing_stop,
SHORT,0.5754,1.0,0.00555,,0.5771,-0.5,TREND,38.9653,0.0074,15.444,25.2896,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.013799999999999923,,,BOS,False,,,0.6019,2024-04-04 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,8.136890388555601,1.6273780777111202,325.47561554222403,0.013832713660543903,ADAUSDT,1,0.41176470588239134,0.0016999999999999238,1.8235294117647827,1.705882352941261,1.8235294117647827,0.5783,0.5723,0.6019,1,0.12693549006146695,0.5,1,True,0.5707000000000001,264,5218,2024-04-04 01:00:00,0.5771,0.11310277640092305,stop_loss,trailing_stop,
SHORT,11.405,,0.123107,,10.913,2.9981718464350724,TREND,31.9936,0.1641,13.0983,20.7137,4.0,4_to_5,1.0,,True,,,0.33199999999999896,,,BOS,True,,,11.416,2024-04-04 03:00:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,16.391904014881867,3.2783808029763732,327.8380802976373,3.2783808029763732,UNIUSDT,2,3.0591102985983856,0.16410000000000124,4.271785496648345,0.0,4.271785496648345,11.405,10.704,11.5691,0,0.0,0.0,0,False,11.240899999999998,266,5235,2024-04-04 05:00:00,10.913,8.064816775321864,stop_loss,trailing_stop,
LONG,608.55,2.0,11.640536,,609.89,0.01903679499929013,TREND,33.9459,15.5207,39.6199,12.0668,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,22.41999999999996,,,BOS,False,,538.16,,2024-04-04 13:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.023860129071811283,1.6795144853647959,335.90289707295915,1.6795144853647959,TAOUSDT,1,0.049438840744424194,70.38999999999999,0.1552777383151025,0.0,0.1552777383151025,619.48,608.55,538.16,0,0.0,0.0,0,False,678.9399999999999,267,1563,2024-04-04 14:00:00,609.89,0.03197257295622788,stop_loss,trailing_stop,15m
SHORT,0.5708,3.0,0.006048,,0.578,-0.8888888888888874,TREND,34.4067,0.0081,9.3888,33.3924,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.00550000000000006,,,BOS,False,,,0.5783,2024-04-05 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,16.79674348229577,1.679674348229577,335.9348696459154,1.679674348229577,ADAUSDT,3,0.0,0.008099999999999996,0.2839506172839469,1.1358024691358013,0.2839506172839469,0.58,0.5685,0.5789,0,0.0,0.0,0,False,0.5627,269,5261,2024-04-05 08:00:00,0.578,-0.12093655307252928,stop_loss,trailing_stop,
SHORT,3297.7,2.0,34.12125,,3302.01,-0.0947356852401453,TREND,37.3534,45.495,12.7141,30.2247,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,25.909999999999854,,,BOS,False,,,3335.0,2024-04-05 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.03691997688162613,1.679674348229577,335.9348696459154,1.679674348229577,ETHUSDT,3,0.2602483789427348,45.49499999999989,0.6141334212550756,0.36685350038465975,0.6141334212550756,3314.39,3269.76,3343.1949999999997,0,0.0,0.0,0,False,3252.205,271,5261,2024-04-05 08:00:00,3302.01,-0.1591251003598234,stop_loss,trailing_stop,15m
SHORT,1.4775,,,1.3975,1.5308,2.000938086303944,RANGE,21.6671,0.0218,20.3734,23.2558,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.021299999999999875,,,SWEEP,False,1.5308,,,2024-04-03 09:00:00,2.5,zone,,NONE,False,,,,8.136890388555601,1.6273780777111202,325.47561554222403,1.6273780777111202,ARBUSDT,49,1.215759849906193,0.0532999999999999,1.5159474671669817,0.6679174484052518,1.5159474671669817,1.5131,1.3967,1.5308,0,0.43369625771001274,0.5,1,True,1.4242000000000001,263,5217,2024-04-05 10:00:00,1.3975,1.0846474887944613,take_profit,TP,
SHORT,0.1027,1.0,0.000886,,0.10254,0.053333333333331116,TREND,34.2799,0.0012,17.11,23.0351,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0012099999999999889,,,BOS,True,,,0.1057,2024-04-04 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,16.79674348229577,3.359348696459154,335.9348696459154,3.359348696459154,HBARUSDT,16,0.6799999999999995,0.0030000000000000027,0.8766666666666637,0.9033333333333339,0.8766666666666637,0.10541,0.10007,0.1057,0,0.0,0.0,0,False,0.0997,268,5253,2024-04-05 13:00:00,0.10254,0.0026874789571672136,stop_loss,trailing_stop,
SHORT,13.9438,3.0,0.187607,,13.2995,1.4423550481307357,TREND,38.5755,0.2501,9.3804,40.8909,3.0,3_to_4,0.5,,True,,,0.3099999999999987,,,BOS,True,,,14.3905,2024-04-05 05:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,3.7601843479506996,1.679674348229577,335.9348696459154,1.679674348229577,APTUSDT,15,2.7687486008506808,0.4466999999999999,2.965748824714574,0.0,2.965748824714574,13.9438,12.619,14.3905,0,0.0,0.0,0,False,13.4971,270,5261,2024-04-05 20:00:00,13.2995,2.4226867753846335,stop_loss,trailing_stop,
