direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,risk_percent,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,325.5223,1.0,2.555357,,316.05,1.8772482079764974,TREND,35.4966,3.4071,9.0147,41.6143,4.0,4_to_5,1.0,BEARISH_BOS,True,,,4.0,,,BOS,True,,,332.4,2022-02-17 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.877700000000004,,2.2805512981785334,31.36989532696502,494.913535900708,31.36989532696502,0.2,BCHUSDT,18,1.9297584948456554,2.3659508265844633,0.0,2.3659508265844633,325.5223,309.25,332.4,0,15.68494766348251,1.8772482079764974,True,True,1,True,318.64459999999997,36,1142,2022-02-18 08:00:00,316.05,37.28701372521894,take_profit,TP,657.8849203285902
SHORT,98.355,2.0,1.18875,,95.45,1.5719557195571985,TREND,34.2364,1.585,8.3822,36.6832,4.0,4_to_5,1.0,,True,SWEEP_LOW,,2.0900000000000034,,,BOS,True,,,101.065,2022-02-17 14:00:00,2.5,momentum,full,NONE,False,momentum,19.0,BELOW,2.7099999999999937,15m,7.5478654247477195,40.909430602132545,494.913535900708,40.909430602132545,0.2,SOLUSDT,18,1.7933579335793397,2.2509225092251004,0.0,2.2509225092251004,98.355,92.255,101.065,0,20.454715301066273,1.5719557195571985,True,True,1,True,95.64500000000001,38,1142,2022-02-18 08:00:00,95.45,42.38126435995841,take_profit,TP,700.2661846885486
SHORT,16.392,1.0,0.190661,,15.32,2.1441717791411,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-17 14:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.652000000000001,15m,45.28857392942057,59.05630040396452,494.913535900708,59.05630040396452,0.2,LINKUSDT,35,1.911042944785271,2.085889570552143,0.0,2.085889570552143,16.392,15.032,17.044,0,29.52815020198226,2.1441717791411,True,True,1,True,15.739999999999998,37,1142,2022-02-19 01:00:00,15.32,78.07750145432108,take_profit,TP,844.7015862744221
SHORT,15.628,1.0,0.190661,,15.75,1.811728395061727,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-18 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.9720000000000013,15m,45.28857392942057,59.05630040396452,494.913535900708,44.02049385939686,0.2,LINKUSDT,180,4.056584362139912,4.3641975308641925,0.13168724279835384,4.3641975308641925,15.756,11.386,17.044,1,29.52815020198226,1.811728395061727,True,True,1,True,15.739999999999998,37,1142,2022-02-25 23:00:00,14.353,87.2710819619935,timeout,timeout,1573.3554049817683
SHORT,1.0345,,0.007687,,1.0139,2.5,TREND,37.5247,0.0102,16.2369,22.0906,3.0,3_to_4,0.5,,True,,,0.007799999999999807,,,BOS,True,,,1.038,2022-02-18 12:00:00,2.5,momentum,,NONE,False,momentum,27.0,BELOW,0.010299999999999976,,1015.3690449809792,20.91660232660812,700.2661846885486,20.91660232660812,0.2,ADAUSDT,2,1.5825242718446622,4.514563106796126,0.0,4.514563106796126,1.0345,0.988,1.0448,0,10.45830116330406,2.5,True,True,1,True,1.0242,39,1164,2022-02-18 14:00:00,1.0139,31.37490348991218,take_profit,TP,731.6410881784608
SHORT,316.85,,2.590179,,311.8,1.4622422978920604,TREND,31.3567,3.4536,12.7198,21.7166,3.5,3_to_4,0.5,,False,SWEEP_LOW,,2.25,,,BOS,False,,,318.7,2022-02-18 15:00:00,2.5,momentum,,NONE,False,momentum,25.0,BELOW,3.4535999999999945,,6.927326067651514,23.924213307241228,731.6410881784608,23.924213307241228,0.2,BCHUSDT,4,2.750752837618721,3.069261060921948,0.0,3.069261060921948,316.85,306.25,320.3036,0,0.0,1.4622422978920604,True,True,0,False,313.3964,40,1167,2022-02-18 19:00:00,311.8,34.98299664164022,take_profit,TP,766.624084820101
SHORT,10.373,1.0,0.133982,,9.952,1.836507936507929,TREND,37.6049,0.1786,2.2791,33.1867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.12100000000000044,,,BOS,False,,,10.688,2022-02-18 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.3150000000000013,,110.85858741252787,69.84091006989284,766.624084820101,69.84091006989284,0.2,UNIUSDT,15,1.663492063492054,1.9428571428571353,0.13650793650793924,1.9428571428571353,10.416,9.761,10.688,0,34.92045503494642,1.836507936507929,True,True,1,True,10.057999999999998,41,1174,2022-02-19 13:00:00,9.952,81.59192033562059,take_profit,TP,926.2935066100426
SHORT,9.936,1.0,0.133982,,10.373,2.879862700228834,TREND,37.6049,0.1786,2.2791,33.1867,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.12100000000000044,,,BOS,False,,,10.688,2022-02-19 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4369999999999994,,110.85858741252787,69.84091006989284,766.624084820101,48.44520269927461,0.2,UNIUSDT,188,5.242562929061793,5.567505720823806,0.5995423340961117,5.567505720823806,10.198,7.503,10.688,1,34.92045503494642,2.879862700228834,True,True,1,True,10.057999999999998,41,1174,2022-02-27 07:00:00,8.896,150.2133859439753,timeout,timeout,1667.119214049758
SHORT,26.3804,3.0,0.240804,,26.5,0.29365079365079616,TREND,31.1849,0.3211,12.3471,23.0256,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.28000000000000114,,,BOS,True,,,26.96,2022-02-20 04:00:00,2.5,momentum,full,NONE,False,momentum,10.0,BELOW,0.5795999999999992,,52.66941592678897,61.05438694233369,926.2935066100426,61.05438694233369,0.2,ATOMUSDT,8,1.3895790200138085,1.6570048309178764,0.2839889579020019,1.6570048309178764,26.545,25.42,26.96,0,30.527193471166846,0.29365079365079616,True,True,1,True,25.800800000000002,42,1204,2022-02-20 12:00:00,26.5,24.22793132632297,take_profit,TP,950.5214379363656
SHORT,80.285,1.0,1.12125,,78.82,0.2705447830101573,TREND,37.2685,1.495,8.4329,27.8309,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.6599999999999966,,,BOS,False,,,85.7,2022-02-20 12:15:00,2.5,zone,full,NONE,False,zone,,BELOW,5.415000000000006,15m,17.55348915856629,95.05214379363657,950.5214379363656,95.05214379363657,0.2,AVAXUSDT,13,0.6481994459833771,0.6999076638965813,0.26962142197599376,0.6999076638965813,81.745,76.495,85.7,0,0.0,0.2705447830101573,True,True,0,False,74.86999999999999,43,1212,2022-02-21 01:00:00,78.82,25.715861617299673,take_profit,TP,976.2372995536653
SHORT,86.155,,1.806964,,83.42,0.4577405857740589,TREND,34.721,2.4093,9.9022,39.075,4.0,4_to_5,1.0,,True,SWEEP_LOW,,1.394999999999996,,,BOS,True,,,92.13,2022-02-21 22:15:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,5.974999999999994,15m,32.67739914823987,195.24745991073306,976.2372995536653,195.24745991073306,0.2,SOLUSDT,7,0.7740585774058585,0.8719665271966549,0.0,0.8719665271966549,86.155,80.945,92.13,0,0.0,0.4577405857740589,True,True,0,False,80.18,44,1246,2022-02-22 05:00:00,83.42,89.37268667043602,take_profit,TP,1065.6099862241012
SHORT,0.8994,1.0,0.017368,,0.7869,2.302884615384614,TREND,35.3343,0.0232,10.95,32.7576,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.02760000000000007,,,BOS,False,,,0.9618,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.06240000000000001,,853.8541556282861,106.56099862241012,1065.6099862241012,106.56099862241012,0.2,ADAUSDT,14,2.206730769230768,2.4743589743589736,0.0,2.4743589743589736,0.8994,0.745,0.9618,0,53.28049931120506,2.302884615384614,True,True,1,True,0.837,45,1297,2022-02-24 15:00:00,0.7869,149.3390918193872,take_profit,TP,1214.9490780434885
SHORT,49.795,2.0,0.842411,,43.85,2.5186757215619693,TREND,36.1237,1.1232,11.0334,33.0366,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,1.0249999999999986,,,BOS,False,,,52.74,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.9450000000000003,,18.091850360341276,106.56099862241012,1065.6099862241012,106.56099862241012,0.2,AXSUSDT,14,2.422750424448219,2.70967741935484,0.0,2.70967741935484,49.795,41.815,52.74,0,53.28049931120506,2.5186757215619693,True,True,1,True,46.85,46,1297,2022-02-24 15:00:00,43.85,160.83654970343395,take_profit,TP,1375.7856277469225
SHORT,8.606,1.0,0.149679,,7.828,1.5701513067400266,TREND,35.0459,0.1996,8.8404,30.3865,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.1689999999999987,,,BOS,False,,,9.333,2022-02-24 01:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.7270000000000003,15m,73.28816961651312,106.56099862241011,1065.6099862241012,106.56099862241011,0.2,NEARUSDT,14,1.4580467675378255,1.6877579092159556,0.028885832187071234,1.6877579092159556,8.627,7.379,9.333,0,53.280499311205055,1.5701513067400266,True,True,1,True,7.879,47,1297,2022-02-24 15:00:00,7.828,110.29869527285223,take_profit,TP,1486.0843230197747
LONG,29.6237,1.0,0.447321,,29.26,-0.35878465029101103,TREND,38.9697,0.5964,26.3473,8.6228,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.7949999999999982,,,BOS,False,,28.61,,2022-02-26 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.0137,,155.20917480337064,157.33554049817684,1573.3554049817683,157.33554049817684,0.2,ATOMUSDT,1,0.0,0.27256584788398847,0.7681759889513669,0.27256584788398847,29.9,28.845,28.61,0,0.0,-0.35878465029101103,True,True,0,False,30.6374,48,1367,2022-02-27 00:00:00,29.26,-56.44957687598558,stop_loss,trailing_stop,1516.9058281057828
SHORT,0.2209,,0.002574,,0.21565,0.7191780821917841,TREND,36.9228,0.0034,21.7482,32.9865,3.0,3_to_4,0.5,,True,,,0.003049999999999997,,,BOS,True,,,0.2282,2022-02-27 14:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.007299999999999973,15m,22640.822282251127,165.27800266043263,1667.119214049758,165.27800266043263,0.2,HBARUSDT,1,0.0,0.5958904109589092,0.06849315068493182,0.5958904109589092,0.2214,0.21655,0.2282,0,0.0,0.7191780821917841,True,True,0,False,0.21360000000000004,49,1382,2022-02-27 15:00:00,0.21565,118.86431698181852,take_profit,TP,1785.9835310315766
SHORT,75.4,1.0,1.607679,,78.76,-0.49086924762600437,TREND,34.8507,2.1436,5.3815,34.855,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.815000000000012,,,BOS,False,,,82.245,2022-02-28 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.844999999999999,15m,26.091797385413837,178.59835310315768,1785.9835310315766,178.59835310315768,0.2,AVAXUSDT,14,0.3696128560993428,0.534696859021185,0.6851716581446309,0.534696859021185,80.09,71.74,82.245,0,0.0,-0.49086924762600437,True,True,0,False,68.555,50,1392,2022-02-28 14:00:00,78.76,-87.66843921499049,stop_loss,trailing_stop,1698.3150918165861
LONG,85.965,1.0,1.647054,,85.86,-0.04449152542373051,TREND,31.2838,2.1961,23.8738,18.5233,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.910000000000011,,,BOS,False,,83.605,,2022-03-01 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.3599999999999994,15m,59.267670278017306,139.8717018561208,1698.3150918165861,139.8717018561208,0.2,AVAXUSDT,4,0.3622881355932161,0.5826271186440679,0.6800847457627137,0.5826271186440679,87.34,84.36,83.605,0,0.0,-0.04449152542373051,True,True,0,False,88.325,51,1436,2022-03-02 00:00:00,85.86,-6.223105379192053,stop_loss,trailing_stop,1692.091986437394
SHORT,20.13,3.0,0.224464,,19.97,0.8809523809523798,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 16:15:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.4200000000000017,15m,126.087331329165,105.91335831649903,1692.091986437394,105.91335831649903,0.2,FILUSDT,5,0.7857142857142785,1.4047619047618987,0.0,1.4047619047618987,20.13,19.54,20.55,0,52.956679158249514,0.8809523809523798,True,True,1,True,19.709999999999997,52,1480,2022-03-03 21:00:00,19.97,73.13065217091594,take_profit,TP,1765.22263860831
SHORT,19.8,3.0,0.224464,,20.55,3.2866666666666666,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 17:00:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.75,15m,70.60890554433269,105.91335831649903,1692.091986437394,52.956679158249514,0.2,FILUSDT,200,3.453333333333333,3.6133333333333346,0.6533333333333312,3.6133333333333346,20.29,17.09,20.55,1,52.956679158249514,3.2866666666666666,True,True,1,True,19.709999999999997,52,1480,2022-03-12 01:00:00,17.71,200.5292917459048,timeout,timeout,4002.5016817831406
SHORT,308.95,,2.85,,307.2,0.15837104072398173,TREND,35.06,3.8,15.3195,38.7218,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.25,,,BOS,False,,,320.0,2022-03-04 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,11.050000000000011,,15.974865507767495,176.522263860831,1765.22263860831,176.522263860831,0.2,BCHUSDT,8,0.37104072398189697,0.7058823529411767,0.0,0.7058823529411767,308.95,301.15,320.0,0,0.0,0.15837104072398173,True,True,0,False,297.9,53,1488,2022-03-04 08:00:00,307.2,27.956014638593118,take_profit,TP,1793.1786532469032
SHORT,0.7361,,0.008121,,0.7399,-0.09973753280839956,TREND,38.1335,0.0108,11.0158,41.5567,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.006099999999999994,,,BOS,True,,,0.7742,2022-03-04 01:45:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,0.03810000000000002,15m,7194.223496569664,274.09991521930436,1765.22263860831,274.09991521930436,0.2,XRPUSDT,7,0.09448818897637623,0.29921259842519576,0.17847769028871455,0.29921259842519576,0.7429,0.7247,0.7742,0,0.0,-0.09973753280839956,True,True,0,False,0.698,54,1489,2022-03-04 08:00:00,0.7399,-27.33804928696491,stop_loss,trailing_stop,1765.8406039599383
SHORT,0.8815,,0.009482,,0.8461,1.246478873239432,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-04 20:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,0.028400000000000092,,6009.667398615786,170.67455412068887,1765.8406039599383,170.67455412068887,0.2,ADAUSDT,9,2.1197183098591452,2.2676056338028063,0.0,2.2676056338028063,0.8815,0.8171,0.9099,0,0.0,1.246478873239432,True,True,0,False,0.8530999999999999,55,1508,2022-03-05 05:00:00,0.8461,212.74222591099874,take_profit,TP,1978.582829870937
SHORT,75.09,2.0,1.276071,,75.775,-0.12254025044722752,TREND,34.5573,1.7014,8.0814,31.4861,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.2850000000000108,,,BOS,False,,,80.68,2022-03-05 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,5.590000000000003,15m,31.589277351698342,176.58406039599384,1765.8406039599383,176.58406039599384,0.2,AVAXUSDT,2,0.0,0.17531305903398986,0.24865831842576025,0.17531305903398986,76.48,74.11,80.68,0,0.0,-0.12254025044722752,True,True,0,False,69.5,56,1516,2022-03-05 06:00:00,75.775,-21.638654985913437,stop_loss,trailing_stop,1956.9441748850236
SHORT,87.875,1.0,0.661875,,88.14,-0.1041257367387035,TREND,32.8399,0.8825,3.1161,41.2384,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.6949999999999932,,,BOS,True,,,90.42,2022-03-06 09:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.5450000000000017,15m,66.80890497473764,170.02866316070742,1956.9441748850236,170.02866316070742,0.2,SOLUSDT,7,0.5834970530451861,0.9155206286836922,0.13948919449901914,0.9155206286836922,88.23,85.545,90.42,0,0.0,-0.1041257367387035,True,True,0,False,85.33,57,1545,2022-03-06 16:00:00,88.14,-17.704359818305512,stop_loss,trailing_stop,1939.2398150667182
SHORT,123.1009,1.0,1.098214,,119.05,2.0291608470801377,TREND,33.8711,1.4643,4.1463,45.122,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.1499999999999915,,,BOS,True,,,125.75,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.6491000000000042,,23.845611708180325,126.3388199522812,1956.9441748850236,126.3388199522812,0.2,AAVEUSDT,11,1.9443962100335905,2.0576422181118046,0.0,2.0576422181118046,123.1009,117.65,125.75,0,63.1694099761406,2.0291608470801377,True,True,1,True,120.45179999999999,58,1546,2022-03-06 21:00:00,119.05,159.76559844480823,take_profit,TP,2053.380792473883
SHORT,0.8565,1.0,0.007162,,0.8382,1.7887323943662046,TREND,38.934,0.0095,2.917,41.1369,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.01540000000000008,,,BOS,True,,,0.8707,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01419999999999999,,3427.2227230911094,97.33312533578744,1956.9441748850236,97.33312533578744,0.2,ADAUSDT,11,1.767605633802819,2.056338028169016,0.0,2.056338028169016,0.8565,0.8273,0.8707,0,48.66656266789372,1.7887323943662046,True,True,1,True,0.8423,59,1546,2022-03-06 21:00:00,0.8382,111.38473850046134,take_profit,TP,2164.7655309743445
SHORT,29.5367,1.0,0.386518,,28.63,0.426020767748908,TREND,34.9596,0.5154,1.1781,43.1046,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.9200000000000017,,,BOS,True,,,31.665,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.1282999999999994,,183.89739932199637,391.38883497700476,1956.9441748850236,391.38883497700476,0.2,ATOMUSDT,11,0.5552318752055629,0.665648639759432,0.0,0.665648639759432,29.5367,28.12,31.665,0,0.0,0.426020767748908,True,True,0,False,27.4084,60,1546,2022-03-06 21:00:00,28.63,166.73977196525425,take_profit,TP,2331.5053029395986
SHORT,0.1238,1.0,0.000787,,0.1235,0.6999999999999963,TREND,33.2775,0.0011,2.7211,41.4966,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.001899999999999999,,,BOS,True,,,0.1253,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0015000000000000013,,23710.955269204645,71.132865807614,1956.9441748850236,71.132865807614,0.2,DOGEUSDT,6,1.0666666666666593,1.599999999999998,0.0,1.599999999999998,0.1238,0.1214,0.1253,0,35.566432903807,0.6999999999999963,True,True,1,True,0.12229999999999999,61,1546,2022-03-06 16:00:00,0.1235,42.67971948456827,take_profit,TP,1981.9195345512865
SHORT,8.9016,1.0,0.074839,,8.725,1.4178794178794243,TREND,36.4646,0.0998,3.0064,45.5261,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.17499999999999893,,,BOS,True,,,9.094,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.19239999999999924,,329.7627687525316,126.89271341597366,1956.9441748850236,126.89271341597366,0.2,UNIUSDT,11,1.8794178794178922,2.4043659043659145,0.0,2.4043659043659145,8.9016,8.439,9.094,0,63.44635670798683,1.4178794178794243,True,True,1,True,8.709200000000001,63,1546,2022-03-06 21:00:00,8.725,121.68246166968409,take_profit,TP,2453.1877646092826
SHORT,2609.5,1.0,14.183036,,2648.75,-0.611847233047544,TREND,37.6926,18.9107,2.2096,44.1171,4.0,4_to_5,1.0,BEARISH_BOS,True,,,28.75,,,BOS,True,,,2673.65,2022-03-06 10:45:00,2.5,zone,full,NONE,False,zone,,BELOW,64.15000000000009,15m,2.2497921152155853,144.32416419108,1956.9441748850236,144.32416419108,0.2,ETHUSDT,6,0.041309431021045784,0.33515198752922787,0.6788776305533923,0.33515198752922787,2653.05,2588.0,2673.65,0,0.0,-0.611847233047544,True,True,0,False,2545.35,62,1546,2022-03-06 16:00:00,2648.75,-88.30434052221172,stop_loss,trailing_stop,1893.6151940290747
SHORT,0.8408,,0.00817,,0.817,2.18348623853211,TREND,38.2879,0.0109,20.1967,31.082,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.007499999999999951,,,BOS,True,,,0.8486,2022-03-07 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.01090000000000002,,8753.048636807622,95.40823014120326,2453.1877646092826,95.40823014120326,0.2,ADAUSDT,5,2.944954128440363,3.3211009174311874,0.0,3.3211009174311874,0.8408,0.8046,0.8517,0,0.0,2.18348623853211,True,True,0,False,0.8299,64,1560,2022-03-07 05:00:00,0.817,208.32255755602176,take_profit,TP,2661.5103221653044
SHORT,8.689,,0.104357,,8.286,2.897196261682265,TREND,34.9232,0.1391,20.6879,33.9322,3.0,3_to_4,0.5,,True,,,0.07200000000000095,,,BOS,True,,,8.736,2022-03-07 00:00:00,2.5,momentum,,NONE,False,momentum,14.0,BELOW,0.1390999999999991,,846.9977320552247,117.817384528881,2453.1877646092826,117.817384528881,0.2,UNIUSDT,6,3.4076204169662345,3.7023723939612068,0.0,3.7023723939612068,8.689,8.174,8.8281,0,0.0,2.897196261682265,True,True,0,False,8.549900000000001,65,1560,2022-03-07 06:00:00,8.286,341.34008601825593,take_profit,TP,3002.8504081835604
SHORT,8.326,,0.103982,,8.286,0.07905138339921128,TREND,33.9756,0.1386,8.1401,39.4642,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.06099999999999994,,,BOS,False,,,8.832,2022-03-07 08:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.5060000000000002,,593.4486972694781,300.28504081835604,3002.8504081835604,300.28504081835604,0.2,UNIUSDT,2,0.18774703557312372,0.22529644268774845,0.027667984189722016,0.22529644268774845,8.34,8.212,8.832,0,0.0,0.07905138339921128,True,True,0,False,7.82,67,1568,2022-03-07 10:00:00,8.286,23.737947890779672,take_profit,TP,3026.58835607434
SHORT,2545.05,,23.255357,,2529.6,0.16002071465562212,TREND,36.4837,31.0071,8.6846,47.8461,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,16.800000000000182,,,BOS,False,,,2641.6,2022-03-07 09:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,96.54999999999973,15m,3.1101506040223397,300.28504081835604,3002.8504081835604,300.28504081835604,0.2,ETHUSDT,2,0.2532366649404489,0.2801657172449535,0.0,0.2801657172449535,2545.05,2518.0,2641.6,0,0.0,0.16002071465562212,True,True,0,False,2448.5000000000005,66,1568,2022-03-07 10:00:00,2529.6,48.051826832146,take_profit,TP,3074.640182906486
SHORT,99.88,,1.024286,,98.48,0.3070175438596471,TREND,39.0548,1.3657,26.2029,37.8661,4.0,4_to_5,1.0,,True,,,1.5999999999999943,,,BOS,True,,,104.44,2022-03-07 19:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,4.560000000000002,15m,92.35002551781598,421.1161163612411,3074.640182906486,421.1161163612411,0.2,LTCUSDT,3,0.6118421052631559,0.8179824561403483,0.0,0.8179824561403483,99.88,96.15,104.44,0,0.0,0.3070175438596471,True,True,0,False,95.32,68,1579,2022-03-07 22:00:00,98.48,129.2900357249416,take_profit,TP,3203.9302186314276
SHORT,9.75,,0.162268,,9.668,0.16518936341660118,TREND,34.8231,0.2164,19.4454,31.5946,4.0,4_to_5,1.0,,True,,,0.2530000000000001,,,BOS,True,,,10.031,2022-03-07 19:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,0.4963999999999995,15m,946.0431332019958,469.6158113214703,3074.640182906486,469.6158113214703,0.2,NEARUSDT,3,0.5821917808219178,0.8843674456083813,0.19943593875906587,0.8843674456083813,9.849,9.311,10.2464,0,0.0,0.16518936341660118,True,True,0,False,9.2536,69,1579,2022-03-07 22:00:00,9.668,77.57553692256435,take_profit,TP,3281.505755553992
