direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position,mtf_tf
SHORT,1.0692,1.0222,1.0927,-1.0,RANGE,18.6503,0.0235,25.0076,15.8199,2,,False,SWEEP_HIGH,,0.02299999999999991,,,SWEEP,False,1.0909,,,2025-07-25 21:15:00,1,17.18995732940499,4.8131880522333965,WIFUSDT,13,0.4978723404255227,0.023500000000000076,2025-07-26 10:00:00,1.0927,-0.40396399724101856,stop_loss,,15m
LONG,185.08,,185.66,0.06538895152198239,TREND,36.8634,2.2079,31.0256,14.6878,3,BULLISH_BOS,True,,,1.549999999999983,,,BOS,True,,176.21,,2025-07-25 21:00:00,1,0.6201562959875528,5.500786345409597,SOLUSDT,20,0.44757609921082264,8.870000000000005,2025-07-26 17:00:00,185.66,0.35969065167277076,stop_loss,ABOVE,
SHORT,1.0856,1.0546,1.1011,-1.0,RANGE,13.4076,0.0155,20.0738,17.5358,4,,False,SWEEP_HIGH,,0.019100000000000117,,,SWEEP,False,1.0977,,,2025-07-27 06:30:00,1,17.18774366212658,6.187587718365569,WIFUSDT,10,1.1419354838709515,0.01550000000000007,2025-07-27 16:00:00,1.1011,-0.26641002676296316,stop_loss,,15m
LONG,3.8412,,4.2987,2.3188038520020244,TREND,32.9486,0.0663,28.8807,12.1836,4,BULLISH_BOS,True,,,0.07240000000000002,,,BOS,True,,3.6439,,2025-07-25 19:00:00,1,17.18995732940499,6.188384638585797,SUIUSDT,54,2.904206791687781,0.19730000000000025,2025-07-28 01:00:00,4.2987,7.864405478202784,stop_loss,ABOVE,
LONG,0.4117,0.4217,0.4067,-1.0,RANGE,10.7434,0.005,24.359,21.6524,3,,False,SWEEP_LOW,,0.005799999999999972,,,SWEEP,False,0.4067,,,2025-07-27 21:00:00,1,17.174423160788432,5.4958154114522975,AXLUSDT,4,0.5800000000000022,0.0050000000000000044,2025-07-28 01:00:00,0.4067,-0.08587211580394223,stop_loss,,
LONG,119099.1,,118950.0,-0.12198314652704366,TREND,36.5009,293.05,47.264,12.1676,3,BULLISH_BOS,True,,,1013.3000000000029,,,BOS,True,,117876.8,,2025-07-27 16:45:00,1,0.004496290118180712,5.4958154114522975,BTCUSDT,15,0.35130491695982424,1222.300000000003,2025-07-28 07:00:00,118950.0,-0.6703968566207703,stop_loss,ABOVE,15m
LONG,4.296,,4.1816,-1.0,TREND,39.7845,0.0438,38.1379,8.5439,4,BULLISH_BOS,True,,,0.04269999999999996,,,BOS,True,,4.1816,,2025-07-28 05:30:00,1,17.563349828908372,6.322805938407015,DOTUSDT,8,0.05332167832167835,0.11439999999999984,2025-07-28 13:00:00,4.1816,-2.009247220427115,stop_loss,ABOVE,15m
SHORT,118247.9,,118346.7,-0.1170477431583962,TREND,33.5318,495.1929,12.2766,31.4423,4,BEARISH_BOS,True,,,817.8000000000029,,,BOS,True,,,119092.0,2025-07-28 14:30:00,1,0.007433446682881304,6.274572345020152,BTCUSDT,10,0.6893732970027131,844.1000000000058,2025-07-29 00:00:00,118346.7,-0.7344245322686945,stop_loss,BELOW,15m
SHORT,110.19,,110.09,0.016129032258063593,TREND,30.5269,1.2807,12.0468,36.531,4,BEARISH_BOS,True,,,1.960000000000008,,,BOS,True,,,116.39,2025-07-28 14:00:00,1,1.012027797583895,6.274572345020152,LTCUSDT,10,0.20161290322580636,6.200000000000003,2025-07-29 00:00:00,110.09,0.10120277975838374,stop_loss,BELOW,
SHORT,4.1093,,4.0019,0.5337972166998018,TREND,36.7197,0.0508,13.4991,35.1594,4,BEARISH_BOS,True,,,0.09919999999999973,,,BOS,True,,,4.3105,2025-07-28 14:30:00,1,17.429367625055978,6.274572345020152,DOTUSDT,14,0.9070576540755471,0.20120000000000005,2025-07-29 04:00:00,4.0019,1.8719140829310148,stop_loss,BELOW,15m
SHORT,2.696,,2.628,0.6476190476190483,TREND,37.2869,0.0329,14.3167,32.9718,4,BEARISH_BOS,True,,,0.06000000000000005,,,BOS,True,,,2.801,2025-07-28 14:30:00,1,17.429367625055978,6.274572345020152,FILUSDT,15,1.285714285714288,0.10499999999999998,2025-07-29 05:00:00,2.628,1.1851969985038076,stop_loss,BELOW,15m
SHORT,2.596,,2.475,1.2474226804123714,TREND,30.1058,0.0344,20.1245,29.4606,4,BEARISH_BOS,True,,,0.06199999999999983,,,BOS,True,,,2.693,2025-07-28 13:00:00,1,17.429367625055978,6.274572345020152,AXSUSDT,17,1.9072164948453618,0.09699999999999998,2025-07-29 06:00:00,2.475,2.1089534826317733,stop_loss,BELOW,
SHORT,2.837,,2.777,0.327868852459017,TREND,35.1962,0.0429,16.3062,33.777,4,BEARISH_BOS,True,,,0.07299999999999995,,,BOS,True,,,3.02,2025-07-28 14:00:00,1,17.429367625055978,6.274572345020152,NEARUSDT,16,0.8251366120218601,0.18299999999999983,2025-07-29 06:00:00,2.777,1.0457620575033595,stop_loss,BELOW,
SHORT,413.68,,406.15,0.36045955002393654,TREND,35.049,6.2364,12.908,31.8291,4,BEARISH_BOS,True,,,9.29000000000002,,,BOS,True,,,434.57,2025-07-28 14:30:00,1,0.3003624865974225,6.274572345020152,TAOUSDT,16,0.8449018669219744,20.889999999999986,2025-07-29 06:00:00,406.15,2.2617295240786004,stop_loss,BELOW,15m
SHORT,0.0124,,0.012049,0.5849999999999983,TREND,34.3796,0.0002,15.3794,32.6642,4,BEARISH_BOS,True,,,0.0003820000000000004,,,BOS,True,,,0.013,2025-07-28 14:00:00,1,17.429367625055978,6.274572345020152,1000PEPEUSDT,17,1.1250000000000007,0.0005999999999999998,2025-07-29 07:00:00,0.012049,0.006117708036394629,stop_loss,BELOW,
SHORT,0.2322,,0.22444,0.7185185185185172,TREND,30.7922,0.0039,15.4632,31.0357,4,BEARISH_BOS,True,,,0.0068100000000000105,,,BOS,True,,,0.243,2025-07-28 14:00:00,1,17.429367625055978,6.274572345020152,DOGEUSDT,35,1.001851851851851,0.010800000000000004,2025-07-30 01:00:00,0.22444,0.1352518927704342,stop_loss,BELOW,
SHORT,0.7806,,0.7868,-0.25409836065574065,TREND,35.0123,0.0102,19.5667,28.232,5,BEARISH_BOS,True,SWEEP_LOW,,0.018000000000000016,,,BOS,True,,,0.805,2025-07-29 14:00:00,1,17.821690230114708,7.128676092045883,ADAUSDT,11,0.2377049180327826,0.02440000000000009,2025-07-30 01:00:00,0.7868,-0.11049447942671287,stop_loss,BELOW,
SHORT,118068.9,116960.2572,118623.2214,2.0,RANGE,19.9982,554.3214,19.1624,14.9926,4,,False,SWEEP_HIGH,,959.0,,,SWEEP,False,118546.0214,,,2025-07-30 15:30:00,1,0.01157497097583004,6.416254116281483,BTCUSDT,3,2.8813608855800896,554.3214000000007,2025-07-30 18:00:00,116960.2572,12.832508232562965,take_profit,,15m
SHORT,107.93,104.9686,110.36,-1.0,RANGE,15.1211,1.4807,15.919,19.0545,4,,False,SWEEP_HIGH,,2.8999999999999915,,,SWEEP,False,110.36,,,2025-07-30 18:00:00,1,2.735489409245941,6.647239264467617,LTCUSDT,3,0.0,2.4299999999999926,2025-07-30 21:00:00,110.36,-6.647239264467617,stop_loss,,
SHORT,788.8,,794.6,-0.32402234636871724,TREND,32.919,6.9786,10.9519,34.9028,4,BEARISH_BOS,True,,,9.100000000000023,,,BOS,True,,,806.7,2025-07-30 11:00:00,1,0.3584499506302486,6.416254116281483,BNBUSDT,13,0.4804469273742942,17.90000000000009,2025-07-31 00:00:00,794.6,-2.0790097136554664,stop_loss,BELOW,
SHORT,277.16,,279.47,-0.34222222222222254,TREND,33.3725,3.1464,8.9217,23.6095,4,BEARISH_BOS,True,,,3.839999999999975,,,BOS,True,,,283.91,2025-07-30 10:00:00,1,0.9505561653750344,6.416254116281483,AAVEUSDT,16,0.9451851851851929,6.75,2025-07-31 02:00:00,279.47,-2.1957847420163317,stop_loss,BELOW,
LONG,0.2717,,0.24551,-0.9996183206106867,TREND,32.0739,0.0055,33.4293,20.9734,4,BULLISH_BOS,True,,,0.007369999999999988,,,BOS,True,,0.2455,,2025-07-31 03:00:00,1,17.918451826403075,6.4506426575051075,HBARUSDT,21,0.19312977099236675,0.0262,2025-08-01 00:00:00,0.24551,-0.4692842533334964,stop_loss,ABOVE,
SHORT,108.27,105.0071,110.4354,1.5068347649395002,RANGE,12.2659,1.6314,21.8914,19.9212,3,,False,SWEEP_HIGH,,2.010000000000005,,,SWEEP,False,110.4354,,,2025-08-02 07:00:00,1,2.6444980310315107,5.726396036395648,LTCUSDT,10,1.6856008127828497,2.1654000000000053,2025-08-02 17:00:00,105.0071,8.628732625452722,take_profit,,
SHORT,519.8,,530.0,-1.0,TREND,39.0772,6.6857,9.2949,25.1068,4,BEARISH_BOS,True,,,6.600000000000023,,,BOS,True,,,530.0,2025-08-02 23:00:00,1,0.6468149733532572,6.597512728203253,BCHUSDT,5,0.0,10.200000000000045,2025-08-03 04:00:00,530.0,-6.597512728203253,stop_loss,BELOW,
SHORT,742.5,,744.9,-0.14999999999999858,TREND,33.118,6.8286,12.3431,32.7406,4,BEARISH_BOS,True,,,10.0,,,BOS,True,,,758.5,2025-08-02 15:00:00,1,0.40263722130906904,6.442195540945105,BNBUSDT,15,0.39374999999999716,16.0,2025-08-03 06:00:00,744.9,-0.9663293311417566,stop_loss,BELOW,
SHORT,0.7349,,0.7512,-1.0,TREND,38.8536,0.0072,11.6534,29.2829,4,BEARISH_BOS,True,,,0.010699999999999932,,,BOS,True,,,0.7512,2025-08-05 07:00:00,1,17.948232142041785,6.461363571135043,ADAUSDT,3,0.0,0.01629999999999998,2025-08-05 10:00:00,0.7512,-0.29255618391528077,stop_loss,BELOW,
SHORT,3.6213,,3.6761,-1.0,TREND,36.6624,0.0309,9.1877,41.9116,4,BEARISH_BOS,True,,,0.058499999999999996,,,BOS,True,,,3.6761,2025-08-05 07:15:00,1,17.948232142041785,6.461363571135043,DOTUSDT,3,0.0,0.05479999999999974,2025-08-05 10:00:00,3.6761,-0.9835631213838851,stop_loss,BELOW,15m
LONG,170.97,,165.52,-1.0,TREND,35.0579,1.7893,26.8663,13.7725,4,BULLISH_BOS,True,,,3.3499999999999943,,,BOS,True,,165.52,,2025-08-05 10:00:00,1,1.1813565914935176,6.438393423639657,SOLUSDT,4,0.0,5.449999999999989,2025-08-05 14:00:00,165.52,-6.438393423639657,stop_loss,ABOVE,
LONG,9.919,,9.622,-1.0,TREND,33.4862,0.1179,28.0606,20.6061,4,BULLISH_BOS,True,,,0.15300000000000047,,,BOS,True,,9.622,,2025-08-05 10:00:00,1,17.884426176776824,6.438393423639657,UNIUSDT,4,0.0,0.2970000000000006,2025-08-05 14:00:00,9.622,-5.311674574502727,stop_loss,ABOVE,
SHORT,21.8,,21.937,-0.1344455348380772,TREND,31.2971,0.2769,12.4355,46.5686,4,BEARISH_BOS,True,,,0.36100000000000065,,,BOS,True,,,22.819,2025-08-05 15:15:00,1,6.110787242073705,6.226892199673095,AVAXUSDT,9,0.20804710500490686,1.0189999999999984,2025-08-06 00:00:00,21.937,-0.8371778521641005,stop_loss,BELOW,15m
SHORT,2.444,,2.47,-0.2096774193548405,TREND,35.0823,0.0259,11.0193,42.9752,4,BEARISH_BOS,True,,,0.04499999999999993,,,BOS,True,,,2.568,2025-08-05 07:00:00,1,17.948232142041785,6.461363571135043,NEARUSDT,22,0.41935483870967744,0.12400000000000011,2025-08-06 05:00:00,2.47,-0.46665403569309083,stop_loss,BELOW,
SHORT,0.3798,,0.3846,-0.2364532019704421,TREND,36.2812,0.0059,12.4547,43.5308,4,BEARISH_BOS,True,,,0.007599999999999996,,,BOS,True,,,0.4001,2025-08-05 15:00:00,1,17.296922776869707,6.226892199673095,ARBUSDT,14,0.23645320197044484,0.020299999999999985,2025-08-06 05:00:00,0.3846,-0.08302522932897409,stop_loss,BELOW,
SHORT,0.3848,0.3729,0.3908,-1.0,RANGE,19.2672,0.006,28.4689,11.7225,4,,False,SWEEP_HIGH,,0.008399999999999963,,,SWEEP,False,0.3908,,,2025-08-06 16:00:00,1,17.2275799210104,6.201928771563745,ARBUSDT,2,0.0,0.006000000000000005,2025-08-06 18:00:00,0.3908,-0.10336547952606248,stop_loss,,
SHORT,259.9,253.6586,265.098,-1.0,RANGE,22.2988,3.1207,32.7764,11.696,5,BULLISH_BOS,False,SWEEP_HIGH,,4.430000000000007,,,SWEEP,False,265.098,,,2025-08-06 16:00:00,1,1.3257083432866703,6.89103196840416,AAVEUSDT,8,0.0,5.198000000000036,2025-08-07 00:00:00,265.098,-6.89103196840416,stop_loss,,
SHORT,3.6596,3.5776000000000003,3.7027,-1.0,RANGE,20.3124,0.041,30.2419,13.2243,5,BULLISH_BOS,False,SWEEP_HIGH,,0.04079999999999995,,,SWEEP,False,3.7027,,,2025-08-06 16:15:00,1,17.2275799210104,6.89103196840416,DOTUSDT,18,0.338747099767986,0.043099999999999916,2025-08-07 10:00:00,3.7027,-0.7425086945955468,stop_loss,,15m
LONG,0.2536,,0.2617,0.6694214876033054,TREND,31.7861,0.0028,40.8904,9.264,4,BULLISH_BOS,True,,,0.0027499999999999747,,,BOS,True,,0.2415,,2025-08-07 11:00:00,1,16.840734613884113,6.062664460998281,HBARUSDT,25,0.9355371900826444,0.0121,2025-08-08 12:00:00,0.2617,0.13640995037246126,stop_loss,ABOVE,
LONG,2.374,,2.387,0.11504424778760974,TREND,34.0131,0.019,46.9925,7.5188,3,BULLISH_BOS,True,,,0.016999999999999904,,,BOS,True,,2.261,,2025-08-07 11:00:00,1,16.840734613884113,5.389035076442916,AXSUSDT,28,0.6106194690265483,0.11299999999999999,2025-08-08 15:00:00,2.387,0.2189295499804918,stop_loss,ABOVE,
LONG,0.2141,,0.22125,0.7944444444444426,TREND,31.1252,0.0019,48.6143,9.8922,3,BULLISH_BOS,True,,,0.002610000000000001,,,BOS,True,,0.2051,,2025-08-07 11:00:00,1,16.840734613884113,5.389035076442916,DOGEUSDT,28,1.51111111111111,0.009000000000000008,2025-08-08 15:00:00,0.22125,0.12041125248927123,stop_loss,ABOVE,
LONG,3.7797,,3.8685,0.812442817932295,TREND,39.2744,0.0264,44.6699,8.4957,3,BULLISH_BOS,True,,,0.029900000000000038,,,BOS,True,,3.6704,,2025-08-07 11:30:00,1,16.840734613884113,5.389035076442916,DOTUSDT,28,1.5544373284537958,0.10930000000000017,2025-08-08 15:00:00,3.8685,1.495457233712909,stop_loss,ABOVE,15m
LONG,588.0,,584.7,-0.2894736842105229,TREND,35.051,3.5286,36.6397,11.1336,3,BULLISH_BOS,True,,,7.0,,,BOS,True,,576.6,,2025-08-08 17:00:00,1,0.4754889828270007,5.420574404227797,BCHUSDT,20,0.10526315789474104,11.399999999999977,2025-08-09 13:00:00,584.7,-1.5691136433290807,stop_loss,ABOVE,
LONG,808.5,,802.3,-0.3757575757575785,TREND,39.0338,4.2571,45.6376,4.698,4,BULLISH_BOS,True,,,9.699999999999932,,,BOS,True,,792.0,,2025-08-09 05:00:00,1,0.3695846184700772,6.098146204756273,BNBUSDT,16,0.44242424242423967,16.5,2025-08-09 21:00:00,802.3,-2.2914246345144953,stop_loss,ABOVE,
LONG,4.0698,,4.1067,0.44890510948905393,TREND,39.5605,0.0356,42.3069,2.6479,4,BULLISH_BOS,True,,,0.0766,,,BOS,True,,3.9876,,2025-08-09 05:30:00,1,16.93929501321187,6.098146204756273,DOTUSDT,21,1.1642335766423368,0.08219999999999983,2025-08-10 02:00:00,4.1067,0.6250599859875205,stop_loss,ABOVE,15m
LONG,3811.0,,4241.69,2.6108753637245363,TREND,32.1944,29.5779,48.2649,10.7561,4,BULLISH_BOS,True,,,96.36000000000013,,,BOS,True,,3646.04,,2025-08-07 10:30:00,1,0.03675233063165786,6.062664460998281,ETHUSDT,65,3.02637002909796,164.96000000000004,2025-08-10 03:00:00,4241.69,15.828861279748708,stop_loss,ABOVE,15m
LONG,2.524,,2.53,0.07058823529411512,TREND,39.3791,0.0226,48.4177,5.3797,4,BULLISH_BOS,True,,,0.06499999999999995,,,BOS,True,,2.439,,2025-08-09 05:00:00,1,16.93929501321187,6.098146204756273,AXSUSDT,22,0.49411764705882155,0.08499999999999996,2025-08-10 03:00:00,2.53,0.10163577007926754,stop_loss,ABOVE,
LONG,383.8,,387.56,0.3122923588039854,TREND,37.319,4.1579,35.5437,6.133,4,BULLISH_BOS,True,,,8.360000000000014,,,BOS,True,,371.76,,2025-08-09 05:30:00,1,0.506490548567796,6.098146204756273,TAOUSDT,26,1.1710963455149452,12.04000000000002,2025-08-10 07:00:00,387.56,1.9044044626149081,stop_loss,ABOVE,15m
LONG,123.65,,120.04,-1.0,TREND,30.2779,1.2121,21.0371,11.3141,4,BULLISH_BOS,True,,,1.5700000000000074,,,BOS,True,,120.04,,2025-08-10 04:00:00,1,1.752536438337886,6.326656542399768,LTCUSDT,3,0.0,3.6099999999999994,2025-08-10 07:00:00,120.04,-6.326656542399768,stop_loss,ABOVE,
LONG,4.641,4.754,4.5482,1.2176724137930928,RANGE,20.1775,0.0565,9.6081,35.9039,4,BEARISH_BOS,False,SWEEP_LOW,,0.0699999999999994,,,SWEEP,False,4.5482,,,2025-08-10 10:00:00,1,17.352933347121223,6.247056004963641,APTUSDT,16,1.799568965517231,0.09280000000000044,2025-08-11 02:00:00,4.754,1.9608814682246902,take_profit,,
LONG,2.575,,2.502,-1.0,TREND,30.8241,0.0288,30.0248,12.1588,4,BULLISH_BOS,True,,,0.04300000000000015,,,BOS,True,,2.502,,2025-08-11 02:00:00,1,17.450977420532457,6.282351871391685,AXSUSDT,5,0.0,0.0730000000000004,2025-08-11 07:00:00,2.502,-1.2739213516988763,stop_loss,ABOVE,
LONG,0.8261,,0.819,-0.11601307189542491,TREND,32.5515,0.0195,45.2913,5.9729,4,BULLISH_BOS,True,,,0.04070000000000007,,,BOS,True,,0.7649,,2025-08-11 00:00:00,1,17.352933347121223,6.247056004963641,ENAUSDT,8,0.2728758169934652,0.06119999999999992,2025-08-11 08:00:00,0.819,-0.1232058267645606,stop_loss,ABOVE,
LONG,3.9557,,3.816,-1.0,TREND,30.4615,0.0414,33.7476,10.8061,4,BULLISH_BOS,True,,,0.06430000000000025,,,BOS,True,,3.816,,2025-08-11 02:00:00,1,17.450977420532457,6.282351871391685,SUIUSDT,6,0.023622047244093412,0.13970000000000038,2025-08-11 08:00:00,3.816,-2.437901545648391,stop_loss,ABOVE,
LONG,4.808,,4.668,-1.0,TREND,36.8336,0.0519,31.8182,13.0854,4,BULLISH_BOS,True,,,0.09199999999999964,,,BOS,True,,4.668,,2025-08-11 02:00:00,1,17.450977420532457,6.282351871391685,APTUSDT,8,0.0,0.13999999999999968,2025-08-11 10:00:00,4.668,-2.4431368388745383,stop_loss,ABOVE,
LONG,24.408,,23.908,-0.5727376861397473,TREND,33.5247,0.2751,29.7325,9.3742,4,BULLISH_BOS,True,,,0.46799999999999997,,,BOS,True,,23.535,,2025-08-11 02:30:00,1,7.19627934867317,6.282351871391685,AVAXUSDT,8,0.14432989690721365,0.8730000000000011,2025-08-11 10:00:00,23.908,-3.598139674336585,stop_loss,ABOVE,15m
LONG,0.3717,,0.3589,-1.0,TREND,35.9991,0.0048,34.6847,12.1622,4,BULLISH_BOS,True,,,0.006699999999999984,,,BOS,True,,0.3589,,2025-08-11 02:00:00,1,17.450977420532457,6.282351871391685,AXLUSDT,8,0.0,0.012799999999999978,2025-08-11 10:00:00,0.3589,-0.22337251098281508,stop_loss,ABOVE,
LONG,4.1462,,4.0246,-0.8921496698459256,TREND,31.0754,0.0451,32.6576,11.3716,4,BULLISH_BOS,True,,,0.06979999999999986,,,BOS,True,,4.0099,,2025-08-11 02:30:00,1,17.450977420532457,6.282351871391685,DOTUSDT,8,0.0,0.1363000000000003,2025-08-11 10:00:00,4.0246,-2.1220388543367457,stop_loss,ABOVE,15m
LONG,2.673,,2.591,-0.9879518072289116,TREND,35.2513,0.0264,31.7073,10.0271,4,BULLISH_BOS,True,,,0.040999999999999925,,,BOS,True,,2.59,,2025-08-11 02:15:00,1,17.450977420532457,6.282351871391685,FILUSDT,8,0.0,0.08300000000000018,2025-08-11 10:00:00,2.591,-1.4309801484836588,stop_loss,ABOVE,15m
LONG,0.2688,,0.26022,-0.6217391304347819,TREND,38.6586,0.003,37.8575,12.7754,4,BULLISH_BOS,True,,,0.006730000000000014,,,BOS,True,,0.255,,2025-08-11 02:00:00,1,17.450977420532457,6.282351871391685,HBARUSDT,8,0.0,0.013799999999999979,2025-08-11 10:00:00,0.26022,-0.14972938626816806,stop_loss,ABOVE,
LONG,2.813,,2.734,-0.6638655462184877,TREND,35.0925,0.0347,30.0412,16.6667,4,BULLISH_BOS,True,,,0.04999999999999982,,,BOS,True,,2.694,,2025-08-11 02:00:00,1,17.450977420532457,6.282351871391685,NEARUSDT,8,0.0,0.11900000000000022,2025-08-11 10:00:00,2.734,-1.3786272162220672,stop_loss,ABOVE,
LONG,118192.5,,119340.6,0.6076532232454797,TREND,31.5725,467.7,50.3894,7.4101,4,BULLISH_BOS,True,,,2242.9000000000087,,,BOS,True,,116303.1,,2025-08-10 03:30:00,1,0.0033485003400020043,6.326656542399768,BTCUSDT,39,2.171959352175299,1889.3999999999942,2025-08-11 18:00:00,119340.6,3.8444132403563205,stop_loss,ABOVE,15m
SHORT,0.9652,,0.9162,0.6767955801104951,TREND,36.7596,0.0179,14.6789,31.5517,4,BEARISH_BOS,True,,,0.028299999999999992,,,BOS,True,,,1.0376,2025-08-11 11:30:00,1,16.691924752851634,6.009092911026589,WIFUSDT,25,0.9640883977900532,0.07240000000000013,2025-08-12 12:00:00,0.9162,0.8179043128897289,stop_loss,BELOW,15m
SHORT,0.7691,,0.7886,-1.0,TREND,31.4822,0.0085,16.1616,31.9024,3,BEARISH_BOS,True,,,0.005700000000000038,,,BOS,True,,,0.7886,2025-08-12 10:00:00,1,16.88414541486945,5.402926532758224,ADAUSDT,2,0.0,0.019499999999999962,2025-08-12 12:00:00,0.7886,-0.32924083558995365,stop_loss,BELOW,
LONG,23.637,,23.159,-0.18037735849056646,TREND,32.1333,0.4975,52.7351,5.3553,4,BULLISH_BOS,True,,,0.8580000000000005,,,BOS,True,,20.987,,2025-08-12 15:30:00,1,2.2970144497903373,6.087088291944399,LINKUSDT,7,0.018113207547169143,2.650000000000002,2025-08-12 22:00:00,23.159,-1.0979729069997848,stop_loss,ABOVE,15m
LONG,3.1602,,3.207,0.8181818181818147,TREND,35.4986,0.0288,29.2224,20.9757,4,BULLISH_BOS,True,,,0.060499999999999776,,,BOS,True,,3.103,,2025-08-12 12:15:00,1,16.90857858873444,6.087088291944399,XRPUSDT,18,2.2797202797202805,0.05719999999999992,2025-08-13 06:00:00,3.207,0.7913214779527672,stop_loss,BELOW,15m
LONG,176.47,,195.21,6.462068965517232,TREND,31.1549,1.7293,27.7571,13.259,3,BULLISH_BOS,True,,,2.6599999999999966,,,BOS,True,,173.57,,2025-08-12 13:00:00,1,1.8657741891017277,5.410745148395021,SOLUSDT,26,9.003448275862056,2.9000000000000057,2025-08-13 15:00:00,195.21,34.96460830376639,stop_loss,BELOW,
LONG,0.947,,1.0174,1.1210191082802574,TREND,35.676,0.017,27.5557,18.7211,4,BULLISH_BOS,True,,,0.022500000000000075,,,BOS,True,,0.8842,,2025-08-12 15:30:00,1,16.90857858873444,6.087088291944399,WIFUSDT,27,1.5318471337579618,0.06279999999999997,2025-08-13 18:00:00,1.0174,1.1903639326469067,stop_loss,ABOVE,15m
LONG,4.942,,4.997,0.2619047619047606,TREND,37.4791,0.0643,33.2222,23.4444,4,BULLISH_BOS,True,,,0.12599999999999945,,,BOS,True,,4.732,,2025-08-13 08:00:00,1,16.89324601728209,6.081568566221553,APTUSDT,22,0.9333333333333322,0.20999999999999996,2025-08-14 06:00:00,4.997,0.9291285309505103,stop_loss,ABOVE,
LONG,0.7699,0.804,0.7528,-1.0,RANGE,16.501,0.0171,13.6097,22.1106,3,,False,SWEEP_LOW,,0.0232,,,SWEEP,False,0.7528,,,2025-08-13 18:00:00,1,18.700994629102755,5.9843182813128815,ENAUSDT,12,0.976608187134499,0.017100000000000004,2025-08-14 06:00:00,0.7528,-0.3197870081576572,stop_loss,,
LONG,128.98,132.2614,127.3393,-1.0,RANGE,14.0613,1.6407,16.7175,24.162,4,,False,SWEEP_LOW,,1.5799999999999983,,,SWEEP,False,127.3393,,,2025-08-14 09:00:00,1,4.110029995664827,6.743326213887263,LTCUSDT,1,0.0,1.6406999999999954,2025-08-14 10:00:00,127.3393,-6.743326213887262,stop_loss,,
LONG,1.0131,1.0505,0.9943999999999998,-1.0,RANGE,13.5008,0.0187,11.5664,26.465,5,BEARISH_BOS,False,SWEEP_LOW,,0.022699999999999942,,,SWEEP,False,1.0031,,,2025-08-14 09:30:00,1,18.731461705242396,7.492584682096958,WIFUSDT,3,0.0,0.01870000000000005,2025-08-14 12:00:00,0.9943999999999998,-0.35027833388803375,stop_loss,,15m
LONG,127.78,131.2657,125.2244,-1.0,RANGE,15.4726,1.7429,15.7377,26.0656,4,BEARISH_BOS,False,SWEEP_LOW,,2.3500000000000085,,,SWEEP,False,125.2244,,,2025-08-14 10:00:00,1,2.591151331208834,6.621946342037292,LTCUSDT,2,0.0,2.5555999999999983,2025-08-14 12:00:00,125.2244,-6.621946342037292,stop_loss,,
LONG,10.965,,10.917,-0.19277108433734913,TREND,36.7837,0.1619,28.8046,4.4111,4,BULLISH_BOS,True,SWEEP_HIGH,,0.1869999999999994,,,BOS,True,,10.716,,2025-08-16 05:00:00,1,18.04568416075177,6.496446297870637,UNIUSDT,20,0.40562248995984196,0.24900000000000055,2025-08-17 01:00:00,10.917,-0.8661928397160856,stop_loss,BELOW,
LONG,2.481,,2.428,-1.0,TREND,39.2559,0.0185,30.888,5.0193,3,BULLISH_BOS,True,,,0.030999999999999694,,,BOS,True,,2.428,,2025-08-17 15:00:00,1,18.002374518765965,5.760759846005109,AXSUSDT,3,0.0,0.052999999999999936,2025-08-17 18:00:00,2.428,-0.954125849494595,stop_loss,ABOVE,
LONG,195.41,,191.75,-1.0,TREND,39.8032,1.7879,32.7607,8.0304,4,BULLISH_BOS,True,,,1.9499999999999886,,,BOS,True,,191.75,,2025-08-17 15:00:00,1,1.7707253625015722,6.480854826755748,SOLUSDT,3,0.0,3.6599999999999966,2025-08-17 18:00:00,191.75,-6.480854826755748,stop_loss,ABOVE,
LONG,0.5142,,0.5301,0.5520833333333344,TREND,33.493,0.0065,47.677,7.9646,3,BULLISH_BOS,True,,,0.021600000000000008,,,BOS,True,,0.4854,,2025-08-17 04:00:00,1,18.002374518765965,5.760759846005109,ARBUSDT,21,1.4965277777777792,0.028799999999999992,2025-08-18 01:00:00,0.5301,0.2862377548483793,stop_loss,ABOVE,
SHORT,2.347,,2.309,0.46341463414634,TREND,31.4897,0.0285,18.5464,29.8246,4,BEARISH_BOS,True,,,0.0519999999999996,,,BOS,True,,,2.429,2025-08-18 01:00:00,1,17.644937372695868,6.352177454170513,AXSUSDT,11,0.8414634146341473,0.08199999999999985,2025-08-18 12:00:00,2.309,0.6705076201624397,stop_loss,BELOW,
SHORT,118.87,,117.26,0.577060931899643,TREND,35.5102,1.1486,7.3383,26.4303,4,BEARISH_BOS,True,,,1.8699999999999903,,,BOS,True,,,121.66,2025-08-18 01:00:00,1,2.2767661126059253,6.352177454170513,LTCUSDT,11,1.1863799283154164,2.789999999999992,2025-08-18 12:00:00,117.26,3.6655934412955387,stop_loss,BELOW,
