direction,entry,entry_level,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,0.2049,,0.2007,0.2077,1.5000000000000049,RANGE,13.4818,0.0028,24.3038,15.443,3.0,,False,SWEEP_HIGH,,0.00520000000000001,,,SWEEP,False,0.2077,,,2025-11-24 02:00:00,1,,,,130.26123971507826,41.68359670882504,ARBUSDT,7,1.5000000000000049,0.002799999999999997,1.6428571428571421,0.8928571428571447,1.6428571428571421,0.2074,0.2003,0.2077,0,1010,2025-11-24 09:00:00,0.2007,0.54709720680333,take_profit,TP,
SHORT,84.27,,82.8439,85.2207,1.5000525928263329,RANGE,16.1808,0.9507,20.7363,19.1585,3.0,,False,SWEEP_HIGH,,1.75,,,SWEEP,False,85.2207,,,2025-11-24 02:00:00,1,,,,43.84516325741574,41.68359670882504,LTCUSDT,7,1.2622278321237044,0.9506999999999977,1.7671189649731742,0.5995582202587659,1.7671189649731742,84.84,82.59,85.2207,0,1013,2025-11-24 09:00:00,82.8439,62.5275873214002,take_profit,TP,
LONG,0.2459,2.0,,0.29990000000000006,6.0,TREND,36.3961,0.009,32.7778,7.8571,4.0,,True,SWEEP_HIGH,,0.008800000000000002,,,BOS,True,,0.2397,,2025-11-24 12:45:00,1,momentum,10.0,ABOVE,130.89376764680307,47.12175635284911,FARTCOINUSDT,26,7.211111111111106,0.009000000000000008,8.233333333333325,0.14444444444444382,8.233333333333325,0.32,0.2446,0.2369,0,1015,2025-11-25 14:00:00,0.29990000000000006,7.068263452927372,stop_loss,trailing_stop,15m
LONG,0.2637,2.0,,0.29990000000000006,2.033707865168545,TREND,36.3961,0.009,32.7778,7.8571,4.0,,True,SWEEP_HIGH,,0.008800000000000002,,,BOS,True,,0.2397,,2025-11-24 14:00:00,1,momentum,10.0,ABOVE,130.89376764680307,47.12175635284911,FARTCOINUSDT,24,2.646067415730341,0.017799999999999983,3.162921348314611,0.16853932584269696,3.162921348314611,0.32,0.2607,0.2369,1,1015,2025-11-25 14:00:00,0.29990000000000006,4.73835438881428,stop_loss,trailing_stop,15m
SHORT,6.0804,1.0,,6.203,-1.0,TREND,37.2408,0.0942,8.9462,32.0697,5.0,BEARISH_BOS,True,,,0.1900000000000004,,,BOS,True,,,6.203,2025-11-25 14:00:00,1,zone,,BELOW,131.48409853889015,52.59363941555606,UNIUSDT,8,1.3164763458401312,0.12260000000000026,1.6345840130505684,1.1712887438825437,1.6345840130505684,6.224,5.88,6.203,0,1016,2025-11-25 22:00:00,6.203,-16.119950480867967,stop_loss,SL,
SHORT,5.919,1.0,,6.203,-1.0,TREND,37.2408,0.0942,8.9462,32.0697,5.0,BEARISH_BOS,True,,,0.1900000000000004,,,BOS,True,,,6.203,2025-11-25 15:00:00,1,zone,,BELOW,131.48409853889015,52.59363941555606,UNIUSDT,7,0.0,0.2840000000000007,0.056338028169013996,1.0739436619718306,0.056338028169013996,6.224,5.903,6.203,1,1016,2025-11-25 22:00:00,6.203,-37.341483985044896,stop_loss,SL,
LONG,2946.58,1.0,,2917.16,-0.3842235862609401,TREND,33.6592,40.8543,23.5086,17.4855,3.5,BULLISH_BOS,False,,,71.79999999999973,,,BOS,False,,2870.01,,2025-11-25 22:30:00,1,zone,,ABOVE,0.5719700811976272,43.795749117302144,ETHUSDT,10,0.29254277132036277,76.56999999999971,0.4782551913281968,0.47864698968264635,0.4782551913281968,2983.2,2909.93,2870.01,0,1017,2025-11-26 08:00:00,2917.16,-16.827359788834233,stop_loss,trailing_stop,15m
SHORT,2.296,,2.2573,2.3217999999999996,1.5000000000000087,RANGE,21.7541,0.0258,19.9779,25.8911,3.0,,False,SWEEP_HIGH,,0.026900000000000368,,,SWEEP,False,2.3159,,,2025-11-26 08:30:00,1,,,,127.96965882615282,40.9502908243689,DOTUSDT,2,1.1085271317829517,0.025799999999999823,1.6162790697674385,0.0,1.6162790697674385,2.296,2.2543,2.3217999999999996,0,1019,2025-11-26 10:00:00,2.2573,4.952425796572109,take_profit,TP,15m
LONG,0.2891,1.0,,0.2846,-0.34090909090909005,TREND,31.7628,0.0074,27.9883,13.7026,3.5,BULLISH_BOS,False,,,0.01050000000000001,,,BOS,False,,0.2759,,2025-11-26 01:00:00,1,zone,,ABOVE,128.81102681559454,43.795749117302144,ENAUSDT,11,0.7272727272727246,0.013200000000000045,0.7348484848484813,0.8939393939393934,0.7348484848484813,0.2988,0.2773,0.2759,0,1018,2025-11-26 12:00:00,0.2846,-0.579649620670176,stop_loss,trailing_stop,
LONG,13.321,1.0,,13.38,0.10154905335628417,TREND,32.5034,0.1438,34.3766,14.9528,5.0,BULLISH_BOS,True,,,0.42300000000000004,,,BOS,True,,12.74,,2025-11-26 17:30:00,1,zone,,ABOVE,88.25356119445647,51.27531905397917,LINKUSDT,10,0.29604130808950213,0.5809999999999995,0.41308089500860656,0.02925989672977534,0.41308089500860656,13.561,13.304,12.74,0,1022,2025-11-27 03:00:00,13.38,5.206960110473024,stop_loss,trailing_stop,15m
LONG,0.0687,1.0,,0.06918,0.17142857142857454,TREND,33.7234,0.0006,41.8813,18.701,5.0,BULLISH_BOS,True,,,0.0013200000000000017,,,BOS,True,,0.0659,,2025-11-26 17:00:00,1,zone,,ABOVE,128.18829763494793,51.27531905397917,SIRENUSDT,13,0.40357142857143113,0.002799999999999997,0.5107142857142866,0.0,0.5107142857142866,0.07013,0.0687,0.0659,0,1023,2025-11-27 06:00:00,0.06918,0.06153038286477606,stop_loss,trailing_stop,
LONG,14.382,1.0,,14.852,0.9572301425661934,TREND,30.2679,0.1058,38.1499,12.2215,5.0,BULLISH_BOS,True,,,0.37899999999999956,,,BOS,True,,13.891,,2025-11-26 17:30:00,1,zone,,ABOVE,104.43038503865418,51.27531905397917,AVAXUSDT,15,1.19348268839104,0.49099999999999966,1.283095723014259,0.0,1.283095723014259,15.012,14.382,13.891,0,1020,2025-11-27 08:00:00,14.852,49.08228096816753,stop_loss,trailing_stop,15m
LONG,35.191,1.0,,35.284,0.04221516114389301,TREND,31.0961,0.6297,31.8852,21.0413,5.0,BULLISH_BOS,True,,,1.1629999999999967,,,BOS,True,,32.988,,2025-11-26 17:30:00,1,zone,,ABOVE,23.275224264175716,51.27531905397917,HYPEUSDT,15,0.5133908306854283,2.203000000000003,0.6046300499319106,0.17612346799818643,0.6046300499319106,36.523,34.803,32.988,0,1021,2025-11-27 08:00:00,35.284,2.1645958565682584,stop_loss,trailing_stop,15m
SHORT,2.297,,2.2607,2.3212,-1.0,RANGE,13.7745,0.0242,28.9086,22.4189,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.04300000000000015,,,SWEEP,False,2.3212,,,2025-11-27 13:00:00,1,,,,131.0140660008516,41.92450112027252,APTUSDT,3,0.0,0.0242,0.3305785123966945,1.611570247933872,0.3305785123966945,2.336,2.289,2.3212,0,1025,2025-11-27 16:00:00,2.3212,-3.1705403972206088,stop_loss,SL,
SHORT,1.64,1.0,,1.618,0.37931034482758236,TREND,37.6707,0.0179,11.2,25.6,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.018999999999999906,,,BOS,False,,,1.698,2025-11-27 12:30:00,1,zone,,BELOW,131.0140660008516,44.54478244028955,FILUSDT,20,0.6896551724137893,0.05800000000000005,0.9999999999999962,0.5689655172413812,0.9999999999999962,1.673,1.582,1.698,0,1024,2025-11-28 08:00:00,1.618,2.882309452018709,stop_loss,trailing_stop,15m
SHORT,34.688,2.0,,35.522,-0.647013188518231,TREND,37.4559,0.4613,18.2874,23.9858,3.5,BEARISH_BOS,False,,,0.3919999999999959,,,BOS,False,,,35.977,2025-11-28 00:30:00,1,zone,,BELOW,34.515813230051975,44.4908832535368,HYPEUSDT,9,0.46702870442203764,1.2889999999999944,0.740884406516687,0.9216446858029483,0.740884406516687,35.876,33.733,35.977,0,1026,2025-11-28 09:00:00,35.522,-28.78618823386321,stop_loss,trailing_stop,15m
SHORT,6.285,,6.0964,6.4107,1.500397772474144,RANGE,21.2943,0.0774,29.0859,15.5125,3.0,,False,SWEEP_HIGH,,0.1510000000000007,,,SWEEP,False,6.4107,,,2025-11-28 13:00:00,1,,,,129.56034504189833,41.459310413407465,UNIUSDT,4,1.5354017501988886,0.12570000000000014,1.782020684168655,0.5568814638027064,1.782020684168655,6.355,6.061,6.4107,0,1027,2025-11-28 17:00:00,6.0964,24.435081074902037,take_profit,TP,
SHORT,84.2712,1.0,,84.79,-0.21014257939080228,TREND,33.7263,0.915,21.2334,31.0695,5.0,BEARISH_BOS,True,,,1.3200000000000074,,,BOS,True,,,86.74,2025-11-28 17:00:00,1,zone,,BELOW,21.189581836624004,52.31283963825737,LTCUSDT,5,0.12605314322747865,2.4688000000000017,0.4987038237200203,0.22229423201555396,0.4987038237200203,84.82,83.04,86.74,0,1028,2025-11-28 22:00:00,84.79,-10.99315505684081,stop_loss,trailing_stop,
LONG,0.3778,,0.38635,0.37210000000000004,-1.0,RANGE,15.6652,0.0057,13.0326,25.0627,4.0,,False,SWEEP_LOW,,0.0038000000000000256,,,SWEEP,False,0.374,,,2025-11-29 04:30:00,1,,,,130.2324413428014,46.88367888340851,WIFUSDT,6,0.0,0.005699999999999983,0.3508771929824575,1.0175438596491306,0.3508771929824575,0.3798,0.372,0.37210000000000004,0,1030,2025-11-29 10:00:00,0.37210000000000004,-0.7423249156539657,stop_loss,SL,15m
LONG,2.1698,,2.219,2.137,1.5,RANGE,15.8832,0.0328,32.0253,19.8169,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.03200000000000003,,,SWEEP,False,2.1408,,,2025-11-28 17:30:00,1,,,,130.78209909564345,47.08155567443164,XRPUSDT,19,1.3048780487804954,0.03279999999999994,1.6067073170731794,0.4725609756097523,1.6067073170731794,2.2225,2.1543,2.137,0,1029,2025-11-29 12:00:00,2.219,6.4344792755056455,take_profit,TP,15m
LONG,182.72,,184.9121,181.2586,-1.0,RANGE,22.2955,1.4614,10.2639,23.6559,3.0,,False,SWEEP_LOW,,1.0400000000000205,,,SWEEP,False,181.2586,,,2025-11-29 14:00:00,1,,,,28.57907191696602,41.76545569945407,AAVEUSDT,4,0.7116463664978745,1.4613999999999976,1.3617079512796033,1.334336937183517,1.3617079512796033,184.71,180.77,181.2586,0,1032,2025-11-29 18:00:00,181.2586,-41.76545569945407,stop_loss,SL,
SHORT,1.117,3.0,,1.111,0.42857142857142855,TREND,30.6337,0.0081,11.5044,31.8584,3.0,,True,,,0.004999999999999893,,,BOS,True,,,1.131,2025-11-29 14:00:00,1,momentum,16.0,BELOW,130.51704906079397,41.76545569945407,AXSUSDT,18,1.4285714285714286,0.014000000000000012,1.7857142857142778,0.6428571428571349,1.7857142857142778,1.126,1.092,1.131,0,1033,2025-11-30 08:00:00,1.111,0.7831022943647645,stop_loss,trailing_stop,
LONG,0.0935,1.0,,0.15439999999999998,2.999999999999999,TREND,39.3796,0.0092,38.8872,7.1462,5.0,BULLISH_BOS,True,,,0.01050000000000001,,,BOS,True,,0.0732,,2025-11-29 12:30:00,1,zone,,ABOVE,130.51704906079397,52.20681962431759,PIPPINUSDT,38,4.143349753694581,0.0203,5.629064039408868,0.22906403940886708,5.629064039408868,0.20777,0.08885,0.0732,0,1031,2025-12-01 02:00:00,0.15439999999999998,7.94848828780235,stop_loss,trailing_stop,15m
LONG,0.1245,1.0,,0.13533,0.35438481675392686,TREND,39.3796,0.0092,38.8872,7.1462,5.0,BULLISH_BOS,True,,,0.01050000000000001,,,BOS,True,,0.0732,,2025-11-30 08:00:00,1,zone,,ABOVE,130.51704906079397,52.20681962431759,PIPPINUSDT,21,2.0081806282722514,0.030560000000000004,2.724803664921466,0.3108638743455495,2.724803664921466,0.20777,0.115,0.0732,1,1031,2025-12-01 05:00:00,0.13533,1.4134996413283996,stop_loss,trailing_stop,15m
SHORT,269.91,1.0,,266.96,0.10085470085470241,TREND,33.7164,5.0771,10.0591,49.1277,3.5,BEARISH_BOS,False,,,5.57000000000005,,,BOS,False,,,299.16,2025-12-01 03:30:00,1,zone,,BELOW,1.4979220845701222,43.81422097367607,TAOUSDT,18,0.4769230769230775,29.25,0.5500854700854712,0.11897435897435765,0.5500854700854712,273.39,253.82,299.16,0,1035,2025-12-01 21:00:00,266.96,4.418870149481928,stop_loss,trailing_stop,15m
SHORT,1.3738,1.0,,1.357,0.09605488850771825,TREND,39.3825,0.0262,5.4025,55.2251,3.5,BEARISH_BOS,False,,,0.018000000000000016,,,BOS,False,,,1.5487,2025-12-01 03:00:00,1,zone,,BELOW,128.86535580492964,43.81422097367607,SUIUSDT,22,0.35048599199542535,0.17490000000000006,0.4099485420240129,0.07489994282447174,0.4099485420240129,1.3869,1.3021,1.5487,0,1034,2025-12-02 01:00:00,1.357,2.164937977522808,stop_loss,trailing_stop,
LONG,0.3358,1.0,,0.3358,0.0,TREND,37.6877,0.0116,28.589,11.4724,5.0,BULLISH_BOS,True,,,0.019699999999999995,,,BOS,True,,0.3063,,2025-12-02 13:00:00,1,zone,,ABOVE,129.26522119334626,51.70608847733851,FARTCOINUSDT,7,1.5084745762711893,0.02949999999999997,2.003389830508476,0.0033898305084742062,2.003389830508476,0.3949,0.3357,0.3063,0,1036,2025-12-02 20:00:00,0.3358,0.0,stop_loss,trailing_stop,15m
LONG,0.0888,1.0,,0.08364,-0.9214285714285698,TREND,32.3661,0.0014,27.6074,15.184,5.0,BULLISH_BOS,True,,,0.0036599999999999966,,,BOS,True,,0.0832,,2025-12-02 14:00:00,1,zone,,ABOVE,129.26522119334626,51.70608847733851,SIRENUSDT,17,0.2357142857142857,0.005600000000000008,0.483928571428569,1.023214285714284,0.483928571428569,0.09151,0.08307,0.0832,0,1037,2025-12-03 07:00:00,0.08364,-0.6670085413576664,stop_loss,trailing_stop,
LONG,0.1944,,0.21792999999999998,0.17868,-1.0,RANGE,19.5868,0.0157,12.8765,27.899,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.021389999999999992,,,SWEEP,False,0.1787,,,2025-12-03 13:45:00,1,,,,129.2318707662784,46.52347347586023,PIPPINUSDT,3,0.0,0.015719999999999984,0.5120865139949116,1.2010178117048345,0.5120865139949116,0.20245,0.17552,0.17868,0,1038,2025-12-03 16:00:00,0.17868,-2.0315250084458945,stop_loss,SL,15m
LONG,604.0089,1.0,,594.2,-1.0,TREND,34.8799,9.2357,23.4339,15.3132,3.5,BULLISH_BOS,False,,,11.399999999999977,,,BOS,False,,594.2,,2025-12-03 21:00:00,1,zone,,ABOVE,4.475965718418079,43.904300135391075,BCHUSDT,2,0.0,9.808899999999994,0.20298912212378162,1.7136376148191952,0.20298912212378162,606.0,587.2,594.2,0,1040,2025-12-03 23:00:00,594.2,-43.90430013539107,stop_loss,SL,
LONG,0.2192,1.0,,0.2207,0.17045454545454555,TREND,31.9774,0.0029,20.8232,15.4964,3.5,BULLISH_BOS,False,,,0.003500000000000003,,,BOS,False,,0.2104,,2025-12-03 17:00:00,1,zone,,ABOVE,129.1302945158561,43.904300135391075,ARBUSDT,11,0.5113636363636367,0.008800000000000002,0.6931818181818173,0.09090909090909033,0.6931818181818173,0.2253,0.2184,0.2104,0,1039,2025-12-04 04:00:00,0.2207,0.1936954417737843,stop_loss,trailing_stop,
LONG,1.8772,1.0,,1.843,-0.7916666666666686,TREND,30.2535,0.0249,29.8851,1.4368,3.5,BULLISH_BOS,False,,,0.02200000000000002,,,BOS,False,,1.834,,2025-12-04 04:00:00,1,zone,,ABOVE,126.94476428117524,43.16121985559958,NEARUSDT,9,0.36574074074074236,0.043199999999999905,0.5046296296296316,1.0925925925925928,0.5046296296296316,1.899,1.83,1.834,0,1042,2025-12-04 13:00:00,1.843,-4.341510938416194,stop_loss,trailing_stop,
LONG,192.46,,195.535,190.41,-1.0,RANGE,20.8713,2.05,16.8641,23.101,3.0,,False,SWEEP_LOW,,2.4399999999999977,,,SWEEP,False,190.41,,,2025-12-04 17:00:00,1,,,,19.781883119493262,40.552860394961414,AAVEUSDT,2,0.0,2.0500000000000114,0.38536585365853054,2.541463414634136,0.38536585365853054,193.25,187.25,190.41,0,1043,2025-12-04 19:00:00,190.41,-40.552860394961414,stop_loss,SL,
LONG,0.3838,1.0,,0.3641,-0.3350340136054423,TREND,39.3154,0.0156,35.4913,7.0707,3.5,BULLISH_BOS,False,,,0.0378,,,BOS,False,,0.325,,2025-12-04 02:30:00,1,zone,,ABOVE,126.93507950908655,43.15792703308943,FARTCOINUSDT,31,0.28571428571428653,0.05879999999999996,0.4166666666666673,0.5442176870748298,0.4166666666666673,0.4083,0.3518,0.325,0,1041,2025-12-05 09:00:00,0.3641,-2.5006210663290043,stop_loss,trailing_stop,15m
SHORT,33.519,1.0,,31.321,1.543539325842695,TREND,32.3366,0.5336,4.9257,27.3591,5.0,BEARISH_BOS,True,,,0.6720000000000041,,,BOS,True,,,34.943,2025-12-04 19:30:00,1,zone,,BELOW,35.028102728793925,49.880018285802535,HYPEUSDT,35,2.0695224719101124,1.4239999999999995,2.167134831460674,0.24578651685393368,2.167134831460674,33.869,30.433,34.943,0,1044,2025-12-06 06:00:00,31.321,76.99176979788894,stop_loss,trailing_stop,15m
SHORT,32.103,1.0,,31.321,0.44280860702151803,TREND,32.3366,0.5336,4.9257,27.3591,5.0,BEARISH_BOS,True,,,0.6720000000000041,,,BOS,True,,,34.943,2025-12-05 09:00:00,1,zone,,BELOW,35.028102728793925,49.880018285802535,HYPEUSDT,21,0.8669309173272955,1.7659999999999982,0.9456398640996622,0.21744054360135942,0.9456398640996622,32.487,30.433,34.943,1,1044,2025-12-06 06:00:00,31.321,27.39197633391685,stop_loss,trailing_stop,15m
SHORT,0.1324,1.0,,0.1336,-0.6000000000000028,TREND,37.5124,0.001,7.255,24.4577,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.0009299999999999864,,,BOS,False,,,0.1344,2025-12-06 08:00:00,1,zone,,BELOW,129.79420196778017,44.13002866904526,HBARUSDT,6,0.0,0.0020000000000000018,0.01500000000000111,1.0,0.01500000000000111,0.1344,0.13237,0.1344,0,1045,2025-12-06 14:00:00,0.1336,-0.15575304236133705,stop_loss,trailing_stop,
LONG,0.3864,1.0,,0.3777,-0.5117647058823549,TREND,38.8237,0.0139,27.5258,6.4433,3.5,BULLISH_BOS,False,,,0.03720000000000001,,,BOS,False,,0.3694,,2025-12-06 14:15:00,1,zone,,ABOVE,129.78641431566209,44.127380867325115,FARTCOINUSDT,7,0.08823529411764706,0.017000000000000015,0.8941176470588222,0.7470588235294138,0.8941176470588222,0.4016,0.3737,0.3694,0,1046,2025-12-06 21:00:00,0.3777,-1.1291418045462656,stop_loss,trailing_stop,15m
SHORT,31.371,,30.878399999999996,31.6994,1.5,RANGE,21.2444,0.3284,16.2932,14.0309,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.33500000000000085,,,SWEEP,False,31.6994,,,2025-12-06 17:45:00,1,,,,126.46666437579663,41.53165258101187,HYPEUSDT,6,1.3306942752740405,0.328400000000002,2.0066991473812266,0.2649208282582193,2.0066991473812266,31.458,30.712,31.6994,0,1047,2025-12-06 23:00:00,30.878399999999996,62.297478871517804,take_profit,TP,15m
LONG,591.2393,1.0,,580.1,-1.0,TREND,31.3158,5.7571,18.2382,8.4367,3.5,BULLISH_BOS,False,,,6.2000000000000455,,,BOS,False,,580.1,,2025-12-07 05:00:00,1,zone,,ABOVE,4.054764895232546,45.167242597463634,BCHUSDT,4,0.1490847719336071,11.139299999999935,0.35556094189043397,1.5476107116246136,0.35556094189043397,595.2,574.0,580.1,0,1049,2025-12-07 09:00:00,580.1,-45.16724259746364,stop_loss,SL,
SHORT,2.0531,,1.9935500000000004,2.0928,1.5,RANGE,18.6909,0.0129,24.9862,11.1111,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.021600000000000286,,,SWEEP,False,2.0928,,,2025-12-07 04:30:00,1,,,,132.8448311690107,47.82413922084385,XRPUSDT,10,1.3853904282115963,0.039699999999999847,1.6397984886649977,0.045340050377828935,1.6397984886649977,2.0549,1.988,2.0928,0,1048,2025-12-07 14:00:00,1.9935500000000004,7.9109096961145555,take_profit,TP,15m
SHORT,0.2054,1.0,,0.2054,0.0,TREND,30.0635,0.0021,9.3333,41.3333,5.0,BEARISH_BOS,True,,,0.00739999999999999,,,BOS,True,,,0.2081,2025-12-07 14:00:00,1,zone,,BELOW,130.98201452394323,52.3928058095773,ARBUSDT,1,0.0,0.002700000000000008,2.5925925925925872,0.48148148148147846,2.5925925925925872,0.2067,0.1984,0.2081,0,1050,2025-12-07 15:00:00,0.2054,0.0,stop_loss,trailing_stop,
SHORT,0.256,1.0,,0.2637,-1.0,TREND,34.4508,0.0033,9.1106,30.5857,3.5,BEARISH_BOS,False,,,0.00830000000000003,,,BOS,False,,,0.2637,2025-12-07 14:00:00,1,zone,,BELOW,130.98201452394323,44.5338849381407,ENAUSDT,3,0.0,0.007699999999999985,0.6883116883116932,2.233766233766237,0.6883116883116932,0.2732,0.2507,0.2637,0,1051,2025-12-07 17:00:00,0.2637,-1.008561511834361,stop_loss,SL,
SHORT,28.636,1.0,,29.901,-0.8846153846153851,TREND,30.4682,0.5043,13.6686,46.204,5.0,BEARISH_BOS,True,,,1.2540000000000013,,,BOS,True,,,30.066,2025-12-07 14:30:00,1,zone,,BELOW,36.638325740963154,52.3928058095773,HYPEUSDT,10,0.0,1.4299999999999997,0.3622377622377628,0.9986013986013994,0.3622377622377628,30.064,28.118,30.066,0,1052,2025-12-08 00:00:00,29.901,-46.34748206231841,stop_loss,trailing_stop,15m
LONG,1.6074,1.0,,1.6134,0.06230529595015593,TREND,33.7012,0.0329,26.2117,18.7351,3.5,BULLISH_BOS,False,,,0.08190000000000008,,,BOS,False,,1.5111,,2025-12-07 17:00:00,1,zone,,ABOVE,130.93158644835154,44.516739392439526,SUIUSDT,19,0.4340602284527532,0.09629999999999983,0.5389408099688489,0.6760124610591906,0.5389408099688489,1.6593,1.5423,1.5111,0,1054,2025-12-08 12:00:00,1.6134,0.78558951869011,stop_loss,trailing_stop,
LONG,0.2649,1.0,,0.2716,0.43790849673202403,TREND,34.6685,0.0049,28.7988,19.6816,3.5,BULLISH_BOS,False,,,0.01429999999999998,,,BOS,False,,0.2496,,2025-12-07 17:00:00,1,zone,,ABOVE,130.93158644835154,44.516739392439526,ENAUSDT,30,1.1307189542483622,0.015300000000000036,1.2418300653594716,0.0718954248366041,1.2418300653594716,0.2839,0.2638,0.2496,0,1053,2025-12-08 23:00:00,0.2716,0.8772416292039532,stop_loss,trailing_stop,
LONG,0.0048,1.0,,0.004731,-0.13799999999999935,TREND,34.4301,0.0001,49.7738,0.0,3.5,BULLISH_BOS,False,,,7.900000000000008e-05,,,BOS,False,,0.0043,,2025-12-08 13:00:00,1,zone,,ABOVE,128.65349182117012,43.74218721919784,1000PEPEUSDT,10,0.2940000000000011,0.0004999999999999996,0.47600000000000114,0.1759999999999992,0.47600000000000114,0.005038,0.004712,0.0043,0,1055,2025-12-08 23:00:00,0.004731,-0.008877090935660688,stop_loss,trailing_stop,
SHORT,1.0256,1.0,,1.048,-1.0,TREND,37.799,0.0135,5.8201,22.7513,3.5,BEARISH_BOS,False,,,0.013000000000000123,,,BOS,False,,,1.048,2025-12-09 01:00:00,1,zone,,BELOW,128.69691004808354,43.756949416348405,AXSUSDT,13,0.2053571428571502,0.022399999999999975,0.3839285714285791,1.0,0.3839285714285791,1.048,1.017,1.048,0,1056,2025-12-09 14:00:00,1.048,-2.882810785077068,stop_loss,SL,
SHORT,5.5283,1.0,,5.676,-1.0,TREND,32.5946,0.0748,8.2139,25.6925,5.0,BEARISH_BOS,True,,,0.08999999999999986,,,BOS,True,,,5.676,2025-12-09 01:00:00,1,zone,,BELOW,128.69691004808354,51.47876401923342,UNIUSDT,14,0.6046039268788048,0.1477000000000004,0.7400135409614075,1.3926878808395373,0.7400135409614075,5.734,5.419,5.676,0,1057,2025-12-09 15:00:00,5.676,-19.00853361410199,stop_loss,SL,
LONG,0.1414,1.0,,0.1489,5.0,TREND,37.7703,0.0014,36.7822,13.2178,3.5,BULLISH_BOS,False,,,0.005920000000000009,,,BOS,False,,0.1404,,2025-12-09 15:00:00,1,zone,,ABOVE,127.60234282812458,43.38479656156236,DOGEUSDT,5,6.646666666666666,0.0015000000000000013,7.813333333333332,0.0,7.813333333333332,0.15312,0.1414,0.1399,0,1059,2025-12-09 20:00:00,0.1489,0.9570175712109352,stop_loss,trailing_stop,
LONG,194.7616,1.0,,200.9,0.7949647741400775,TREND,31.8952,2.4864,32.4332,16.0586,3.5,BULLISH_BOS,False,,,9.519999999999982,,,BOS,False,,187.04,,2025-12-09 15:00:00,1,zone,,ABOVE,5.618627818271134,43.38479656156236,AAVEUSDT,9,1.3401885619560756,7.721599999999995,1.491711562370496,0.0,1.491711562370496,206.28,194.7616,187.04,0,1058,2025-12-10 00:00:00,200.9,34.48938499967563,stop_loss,trailing_stop,
LONG,1.518,1.0,,1.526,0.14814814814814814,TREND,34.9279,0.0169,25.0,12.7119,3.5,BULLISH_BOS,False,,,0.050999999999999934,,,BOS,False,,1.464,,2025-12-09 15:30:00,1,zone,,ABOVE,127.60234282812458,43.38479656156236,FILUSDT,9,1.1111111111111112,0.05400000000000005,1.4074074074074074,0.0,1.4074074074074074,1.594,1.518,1.464,0,1060,2025-12-10 00:00:00,1.526,1.0208187426249975,stop_loss,trailing_stop,15m
LONG,2.1028,1.0,,2.0851,-0.3183453237410021,TREND,35.7984,0.0192,30.7979,18.4191,3.5,BULLISH_BOS,False,,,0.0676000000000001,,,BOS,False,,2.0472,,2025-12-09 15:30:00,1,zone,,ABOVE,127.60234282812458,43.38479656156236,XRPUSDT,11,1.1079136690647609,0.05559999999999965,1.3453237410072063,0.3974820143884839,1.3453237410072063,2.1776,2.0807,2.0472,0,1062,2025-12-10 02:00:00,2.0851,-2.2585614680577546,stop_loss,trailing_stop,15m
LONG,1.7853,1.0,,1.783,-0.030955585464336337,TREND,38.5184,0.0252,38.8102,10.4816,3.5,BULLISH_BOS,False,,,0.08900000000000019,,,BOS,False,,1.711,,2025-12-09 15:00:00,1,zone,,ABOVE,127.60234282812458,43.38479656156236,NEARUSDT,15,1.0726783310901729,0.07430000000000003,1.341857335127858,0.057873485868104854,1.341857335127858,1.885,1.781,1.711,0,1061,2025-12-10 06:00:00,1.783,-0.2934853885047109,stop_loss,trailing_stop,
