symbol,entry_time,exit_time,MFE,MAE,final_R
LTCUSDT,2022-11-04 05:00:00,2022-11-04 23:00:00,1.89481516915145,0.0,1.0098594169390618
LTCUSDT,2022-11-04 22:00:00,2022-11-04 23:00:00,0.01587301587302411,1.2857142857142987,-1.0
OPUSDT,2022-11-04 06:00:00,2022-11-05 02:00:00,1.1617647058823513,0.35661764705882476,0.37867647058823406
OPUSDT,2022-11-05 12:00:00,2022-11-05 21:00:00,0.5499999999999987,0.20769230769230684,-0.11153846153846111
LINKUSDT,2022-11-05 16:30:00,2022-11-05 23:00:00,0.09375000000000068,0.22286184210526247,-0.19572368421052605
ATOMUSDT,2022-11-05 16:00:00,2022-11-06 00:00:00,2.9616141732283543,0.0,1.993766404199481
ATOMUSDT,2022-11-05 21:00:00,2022-11-06 01:00:00,0.010989010989012706,1.175824175824172,-1.0
ATOMUSDT,2022-11-05 23:00:00,2022-11-06 01:00:00,0.14634146341463963,1.3902439024390159,-1.0
APTUSDT,2022-11-07 00:00:00,2022-11-07 01:00:00,1.202702702702703,0.0,0.8918918918918918
APTUSDT,2022-11-08 03:00:00,2022-11-08 16:00:00,5.776088096486642,0.0,3.6261143156790863
APTUSDT,2022-11-08 04:00:00,2022-11-08 16:00:00,0.7391590013140595,1.5932982917214116,-0.6077529566360017
APTUSDT,2022-11-08 05:00:00,2022-11-08 16:00:00,0.4730105731775156,1.5025041736226974,-0.6677796327211994
ADAUSDT,2022-11-09 15:00:00,2022-11-09 23:00:00,3.7847533632287007,0.0,3.2959641255605407
AVAXUSDT,2022-11-09 13:30:00,2022-11-10 00:00:00,0.5940023068050749,0.001153402537485763,0.3425605536332179
OPUSDT,2022-11-10 06:00:00,2022-11-10 13:00:00,0.29220779220779114,3.4848484848484818,-1.0
ADAUSDT,2022-11-09 16:00:00,2022-11-10 13:00:00,3.8508771929824674,2.2719298245614086,-1.0
AAVEUSDT,2022-11-12 16:00:00,2022-11-12 22:00:00,1.9542837113815081,0.0,1.8416203495067889
AAVEUSDT,2022-11-12 17:00:00,2022-11-13 00:00:00,5.399999999999977,1.4000000000000057,-1.0
HBARUSDT,2022-11-13 15:45:00,2022-11-13 21:00:00,1.5,0.10000000000000278,1.5
OPUSDT,2022-11-13 17:00:00,2022-11-14 06:00:00,3.1803278688524648,0.14754098360655582,1.0
OPUSDT,2022-11-13 18:00:00,2022-11-14 06:00:00,2.4791666666666643,1.75,-0.2916666666666713
OPUSDT,2022-11-13 21:00:00,2022-11-14 06:00:00,1.0874999999999986,1.45,-0.5750000000000027
OPUSDT,2022-11-17 14:00:00,2022-11-17 15:00:00,1.6197183098591497,0.21126760563380315,0.10563380281689766
LTCUSDT,2022-11-17 20:30:00,2022-11-18 07:00:00,0.8364197530864195,0.0,0.324074074074073
HBARUSDT,2022-11-18 01:15:00,2022-11-18 13:00:00,0.49999999999999506,1.0,-1.0
NEARUSDT,2022-11-19 01:45:00,2022-11-19 15:00:00,0.473282442748092,0.022900763358777797,0.17557251908396876
ATOMUSDT,2022-11-20 12:00:00,2022-11-20 14:00:00,0.8196721311475418,0.0,0.5409836065573748
DOGEUSDT,2022-11-20 12:00:00,2022-11-21 06:00:00,6.687499999999983,0.0,4.437499999999986
OPUSDT,2022-11-21 19:00:00,2022-11-21 20:00:00,0.6272727272727263,0.0,0.24545454545454445
ETHUSDT,2022-11-22 07:45:00,2022-11-22 12:00:00,0.16095494801694343,0.07316134000770125,-0.013477088948787071
AAVEUSDT,2022-11-22 07:00:00,2022-11-22 13:00:00,9.024644220756677,0.0,7.0
DOTUSDT,2022-11-22 07:45:00,2022-11-22 13:00:00,0.13592233009708607,0.48543689320388295,-0.330097087378642
DOGEUSDT,2022-11-20 13:00:00,2022-11-22 13:00:00,3.516129032258076,0.03225806451612557,1.3548387096774304
DOGEUSDT,2022-11-20 17:00:00,2022-11-22 13:00:00,2.5405405405405457,0.08108108108107977,0.7297297297297366
LINKUSDT,2022-11-24 06:30:00,2022-11-24 10:00:00,0.02547065337763077,0.17497231450719772,-0.1162790697674414
XRPUSDT,2022-11-24 18:30:00,2022-11-24 21:00:00,0.28771929824561326,0.010526315789474463,0.04210526315789396
AVAXUSDT,2022-11-26 02:45:00,2022-11-26 06:00:00,0.007751937984494565,0.2790697674418622,-0.14728682170542703
AVAXUSDT,2022-11-26 11:30:00,2022-11-26 14:00:00,0.5471698113207556,0.41509433962264125,-0.24528301886792378
FILUSDT,2022-11-26 18:30:00,2022-11-26 21:00:00,0.16666666666666297,0.16666666666667038,-0.16666666666667038
AAVEUSDT,2022-11-27 02:00:00,2022-11-27 05:00:00,3.4049682264587005,0.0,2.3578856152513024
AAVEUSDT,2022-11-27 03:00:00,2022-11-27 05:00:00,0.5263157894736826,1.0,-1.0
ETHUSDT,2022-11-27 02:30:00,2022-11-27 08:00:00,0.25955204216073513,0.09354413702240258,0.03557312252964183
DOGEUSDT,2022-11-27 10:00:00,2022-11-27 13:00:00,3.760869565217385,0.0,2.891304347826081
HBARUSDT,2022-11-27 15:30:00,2022-11-27 22:00:00,0.050000000000001564,0.2749999999999982,-0.2749999999999982
DOGEUSDT,2022-11-27 11:00:00,2022-11-28 01:00:00,0.18279569892473216,1.3870967741935496,-1.0
DOGEUSDT,2022-11-27 12:00:00,2022-11-28 01:00:00,0.17021276595744741,1.3829787234042563,-1.0
LINKUSDT,2022-11-28 17:00:00,2022-11-29 00:00:00,2.765399737876807,0.09174311926605681,1.428571428571432
LTCUSDT,2022-11-30 11:30:00,2022-11-30 12:00:00,0.028571428571428976,0.10428571428571283,-0.07571428571428587
DOGEUSDT,2022-11-30 23:00:00,2022-12-01 04:00:00,0.6079545454545445,0.0,0.16363636363636325
APTUSDT,2022-12-03 20:00:00,2022-12-04 08:00:00,1.5513196480938365,0.2961876832844591,0.671554252199409
BCHUSDT,2022-12-05 05:00:00,2022-12-05 15:00:00,3.8918640576725188,0.0,2.641312343681044
AXSUSDT,2022-12-06 12:00:00,2022-12-07 06:00:00,7.780114148392901,0.0,5.542204866326219
LINKUSDT,2022-11-28 20:00:00,2022-12-07 06:00:00,1.9166666666666683,1.0966666666666665,-1.0
LINKUSDT,2022-11-28 23:00:00,2022-12-07 06:00:00,2.486055776892438,1.1155378486055776,-1.0
BCHUSDT,2022-12-08 05:00:00,2022-12-08 06:00:00,0.4434782608695647,0.0,0.36521739130434683
AAVEUSDT,2022-12-08 09:00:00,2022-12-08 13:00:00,6.167599922764963,0.0,4.0
AAVEUSDT,2022-12-08 10:00:00,2022-12-08 13:00:00,2.0000000000000178,1.0,-0.8064999999999529
AAVEUSDT,2022-12-08 11:00:00,2022-12-08 13:00:00,1.1005135730007924,1.2839325018342753,-1.0
ETHUSDT,2022-12-08 19:30:00,2022-12-09 06:00:00,0.18125770653514536,0.2367447595561016,-0.05055487053020855
BNBUSDT,2022-12-09 19:45:00,2022-12-10 07:00:00,1.114754098360665,0.016393442622954793,0.21311475409835637
BNBUSDT,2022-12-09 21:00:00,2022-12-10 07:00:00,0.17499999999998295,0.75,-0.6500000000000057
HBARUSDT,2022-12-08 15:30:00,2022-12-10 14:00:00,0.0909090909090869,1.0909090909090868,-1.0
HBARUSDT,2022-12-11 00:30:00,2022-12-11 01:00:00,0.29999999999999444,0.0,0.5999999999999889
AAVEUSDT,2022-12-13 07:00:00,2022-12-13 09:00:00,4.483894582723285,0.0,2.653733528550512
AAVEUSDT,2022-12-13 08:00:00,2022-12-13 09:00:00,0.09090909090908504,1.909090909090902,-1.0
DOTUSDT,2022-12-11 19:15:00,2022-12-13 13:00:00,19.59064327485367,0.0,1.499999999999974
BTCUSDT,2022-12-14 14:30:00,2022-12-14 19:00:00,0.37929342492639845,0.46957801766437685,-0.20068694798822376
DOTUSDT,2022-12-15 00:30:00,2022-12-15 01:00:00,2.0607375271149606,0.0,0.0
LINKUSDT,2022-12-15 00:30:00,2022-12-15 09:00:00,2.348367029548977,0.0,1.4463452566096364
FILUSDT,2022-12-16 10:30:00,2022-12-16 18:00:00,0.2467105263157896,0.020559210526316256,0.14391447368421015
DOTUSDT,2022-12-19 04:45:00,2022-12-19 07:00:00,0.05813953488371973,0.011627906976743946,-0.011627906976743946
XRPUSDT,2022-12-19 11:30:00,2022-12-19 20:00:00,0.9741379310344856,0.05172413793103357,0.3620689655172446
UNIUSDT,2022-12-21 01:00:00,2022-12-22 00:00:00,0.2780269058295958,0.6692825112107612,-0.47309417040359036
APTUSDT,2022-12-25 14:00:00,2022-12-25 19:00:00,6.333333333333279,0.0,4.0
AXSUSDT,2022-12-27 14:00:00,2022-12-28 07:00:00,3.564102564102556,0.0,2.8205128205128154
SOLUSDT,2022-12-29 07:00:00,2022-12-29 22:00:00,7.730544747081731,0.0,5.0
BCHUSDT,2022-12-30 00:00:00,2022-12-30 12:00:00,3.1347711907023563,0.0,2.5201430407330894
AAVEUSDT,2022-12-30 13:00:00,2022-12-30 23:00:00,3.6470588235294072,0.0,1.9411764705882304
BCHUSDT,2022-12-31 23:00:00,2023-01-01 17:00:00,0.6200000000000045,0.0,0.3800000000000011
LTCUSDT,2023-01-02 07:30:00,2023-01-02 13:00:00,0.18231021222047952,0.027061672126479405,0.05982053838484368
UNIUSDT,2023-01-02 13:00:00,2023-01-02 22:00:00,6.201646090535041,0.0,4.0
UNIUSDT,2023-01-03 15:00:00,2023-01-03 16:00:00,2.881355932203429,0.0,1.4987893462469977
UNIUSDT,2023-01-04 03:00:00,2023-01-04 08:00:00,2.4154351395730815,0.0,1.9146141215106822
FILUSDT,2023-01-04 03:30:00,2023-01-04 08:00:00,1.5,0.0,0.5
ETHUSDT,2023-01-04 03:30:00,2023-01-04 10:00:00,0.4033457249070644,0.011152416356875642,0.03159851301115329
ADAUSDT,2023-01-04 03:00:00,2023-01-04 11:00:00,3.359999999999993,0.0,2.619999999999998
BCHUSDT,2023-01-05 05:00:00,2023-01-05 12:00:00,2.040032791364959,0.0,1.2885640114769863
AAVEUSDT,2023-01-06 19:00:00,2023-01-06 20:00:00,0.0,1.1999999999999982,-1.0
OPUSDT,2023-01-06 22:00:00,2023-01-06 23:00:00,3.427230046948339,0.0,2.652582159624401
FILUSDT,2023-01-06 23:45:00,2023-01-07 06:00:00,0.4285714285714331,0.28571428571428664,-0.14285714285714013
BNBUSDT,2023-01-08 15:30:00,2023-01-09 13:00:00,1.606796116504858,0.08252427184465702,1.1699029126213623
AVAXUSDT,2023-01-10 10:30:00,2023-01-10 13:00:00,0.14492753623188329,0.19565217391304537,-0.14492753623188584
AVAXUSDT,2023-01-10 18:30:00,2023-01-11 12:00:00,0.08994708994709082,0.3809523809523802,-0.3174603174603162
ADAUSDT,2023-01-12 16:00:00,2023-01-13 06:00:00,0.819047619047618,0.06666666666666456,0.2857142857142857
LINKUSDT,2022-12-15 01:00:00,2023-01-14 00:00:00,11.296296296296237,2.1481481481481395,-1.0
LINKUSDT,2022-12-15 02:00:00,2023-01-14 00:00:00,24.056603773584943,3.3396226415094303,-1.0
BTCUSDT,2023-01-13 15:30:00,2023-01-14 03:00:00,1.2424643046007404,0.0898995240613432,0.8670015864621893
HBARUSDT,2023-01-16 02:45:00,2023-01-16 07:00:00,0.20149253731343225,0.05970149253731406,0.029850746268656515
DOTUSDT,2023-01-17 08:30:00,2023-01-17 16:00:00,1.142857142857135,0.2857142857142869,-0.09523809523809705
DOTUSDT,2023-01-17 15:00:00,2023-01-18 15:00:00,1.0789473684210558,1.894736842105265,-1.0
ADAUSDT,2023-01-21 17:00:00,2023-01-21 20:00:00,2.7647058823529425,0.0,2.4779411764705888
AXSUSDT,2023-01-22 14:00:00,2023-01-22 15:00:00,10.683477106834738,0.0,8.0
AXSUSDT,2023-01-22 15:00:00,2023-01-22 21:00:00,8.812218989685228,0.0,6.0
UNIUSDT,2023-01-22 23:00:00,2023-01-23 09:00:00,0.452229299363059,0.0,0.17515923566879055
BCHUSDT,2023-01-23 09:00:00,2023-01-23 22:00:00,2.5666666666666846,0.0,1.7333333333333472
BNBUSDT,2023-01-24 02:00:00,2023-01-24 07:00:00,0.5706018446341579,0.0,0.2182630006797331
ADAUSDT,2023-01-21 18:00:00,2023-01-24 22:00:00,0.5833333333333303,1.1111111111111112,-1.0
AVAXUSDT,2023-01-25 20:30:00,2023-01-26 13:00:00,1.706521739130432,0.4239130434782607,0.3260869565217354
AVAXUSDT,2023-01-25 22:00:00,2023-01-26 13:00:00,2.328767123287685,0.2191780821917771,0.5890410958904131
ETHUSDT,2023-01-27 01:15:00,2023-01-27 12:00:00,0.5109522711551796,0.1727000230574136,0.08508185381600332
ETHUSDT,2023-01-27 19:30:00,2023-01-28 02:00:00,0.16862016943251665,0.24625739816641534,-0.15956829523035845
LINKUSDT,2023-01-27 18:30:00,2023-01-28 06:00:00,0.14593908629441663,0.1192893401015222,-0.035532994923857364
HBARUSDT,2023-01-27 19:30:00,2023-01-28 12:00:00,0.1597222222222217,0.34722222222222193,-0.29861111111111244
LINKUSDT,2023-01-29 10:15:00,2023-01-29 12:00:00,0.188363331938049,0.28882377563834205,-0.26370866471326787
NEARUSDT,2023-01-29 14:30:00,2023-01-29 23:00:00,0.1683168316831696,0.23267326732673127,-0.054455445544552866
SOLUSDT,2023-01-29 18:00:00,2023-01-29 23:00:00,2.911602209944761,0.0,2.0497237569060833
ATOMUSDT,2023-01-31 18:00:00,2023-01-31 20:00:00,0.0,1.007524454477049,-1.0
FILUSDT,2023-01-31 19:30:00,2023-01-31 21:00:00,0.26420079260237106,1.717305151915447,-1.0
HBARUSDT,2023-02-01 08:30:00,2023-02-01 17:00:00,0.1197183098591555,0.40845070422535235,-0.26760563380281693
DOTUSDT,2023-02-01 09:30:00,2023-02-01 17:00:00,0.26966292134831465,0.14606741573033785,0.08988764044943823
LINKUSDT,2023-02-01 09:15:00,2023-02-01 18:00:00,0.318435754189943,0.13594040968342722,0.07448789571694607
AXSUSDT,2023-02-03 07:00:00,2023-02-03 08:00:00,0.0,1.421796625626997,-1.0
OPUSDT,2023-02-03 14:00:00,2023-02-03 21:00:00,5.043568464730286,0.0,3.217842323651451
OPUSDT,2023-02-03 15:00:00,2023-02-03 21:00:00,0.45185185185185217,1.1074074074074105,-1.0
HBARUSDT,2023-02-04 17:30:00,2023-02-04 22:00:00,0.05468750000000046,0.15625000000000006,-0.10937500000000092
SOLUSDT,2023-02-06 23:00:00,2023-02-07 07:00:00,4.503030303030283,0.0,2.6484848484848333
SOLUSDT,2023-02-07 00:00:00,2023-02-07 09:00:00,0.014184397163117708,1.042553191489363,-1.0
DOTUSDT,2023-02-09 09:30:00,2023-02-09 16:00:00,0.36153846153846303,0.5769230769230753,-0.24230769230769145
OPUSDT,2023-02-10 21:00:00,2023-02-10 22:00:00,2.413370998116764,0.0,1.7495291902071584
SOLUSDT,2023-02-10 22:00:00,2023-02-11 03:00:00,4.00617283950618,0.0,3.3456790123456854
SOLUSDT,2023-02-10 23:00:00,2023-02-11 03:00:00,0.006535947712421639,0.5228758169934619,-0.47058823529411653
HBARUSDT,2023-02-12 05:15:00,2023-02-12 14:00:00,0.19391634980988565,0.12547528517110254,-0.04562737642585576
ADAUSDT,2023-02-12 22:00:00,2023-02-12 23:00:00,0.0,1.1078431372549011,-1.0
ETHUSDT,2023-02-13 09:30:00,2023-02-13 18:00:00,0.47311607232734904,0.19422036511059954,-0.11250569930187351
HBARUSDT,2023-02-14 06:30:00,2023-02-14 07:00:00,0.6888888888888864,0.35555555555555307,-0.13333333333333086
HBARUSDT,2023-02-14 07:30:00,2023-02-14 08:00:00,0.15217391304347982,0.5,0.04347826086956653
HBARUSDT,2023-02-14 10:30:00,2023-02-14 11:00:00,0.35714285714285665,0.49999999999999667,-0.33333333333332893
LTCUSDT,2023-02-16 17:45:00,2023-02-16 22:00:00,0.04738154613466395,0.24272651704073162,-0.19035743973399766
OPUSDT,2023-02-17 19:00:00,2023-02-17 22:00:00,0.0,1.4244402985074587,-0.6455223880596997
FILUSDT,2023-02-17 11:30:00,2023-02-18 09:00:00,0.6303341902313631,0.018508997429305705,0.3455012853470441
AVAXUSDT,2023-02-17 19:30:00,2023-02-18 10:00:00,0.595555555555554,0.33777777777778006,0.08888888888888699
LINKUSDT,2023-02-18 12:30:00,2023-02-18 18:00:00,0.19432314410480236,0.051310043668122904,0.025109170305676505
BCHUSDT,2023-02-18 13:00:00,2023-02-18 19:00:00,2.2258064516128795,0.0,0.8064516129032199
NEARUSDT,2023-02-18 13:00:00,2023-02-19 01:00:00,2.0757180156657937,0.05221932114882511,0.05221932114882511
ATOMUSDT,2023-02-19 09:00:00,2023-02-19 12:00:00,6.399999999999991,0.0,5.6999999999999895
FILUSDT,2023-02-19 04:30:00,2023-02-19 16:00:00,0.6752782193958664,0.0,0.3052464228934813
LINKUSDT,2023-02-19 12:45:00,2023-02-19 16:00:00,0.07036669970267563,0.2457879088206146,-0.09018830525272475
LINKUSDT,2023-02-19 16:45:00,2023-02-19 17:00:00,0.040299366724237395,0.22682786413356287,0.014968336211861473
BCHUSDT,2023-02-19 18:00:00,2023-02-19 19:00:00,1.5495290678791733,0.0,1.8418317635595902
BCHUSDT,2023-02-20 13:00:00,2023-02-20 14:00:00,4.015175068472837,0.0,3.497001998667524
OPUSDT,2023-02-21 05:00:00,2023-02-21 06:00:00,0.3309692671394791,0.0,0.11583924349881675
UNIUSDT,2023-02-23 02:00:00,2023-02-23 03:00:00,0.0,1.6652631578947388,-1.0
ETHUSDT,2023-02-23 03:45:00,2023-02-23 09:00:00,0.2560291104160713,0.37372747436190906,-0.18381577158076065
HBARUSDT,2023-02-23 15:30:00,2023-02-24 05:00:00,0.374999999999999,0.06730769230769294,0.02884615384615336
ADAUSDT,2023-02-23 22:00:00,2023-02-24 10:00:00,2.854166666666682,0.0,1.8541666666666818
ADAUSDT,2023-02-24 05:00:00,2023-02-24 10:00:00,0.35483870967741704,1.1612903225806457,-1.0
NEARUSDT,2023-02-24 17:30:00,2023-02-24 23:00:00,0.3609467455621324,0.10059171597633076,0.005917159763315584
AAVEUSDT,2023-02-24 17:00:00,2023-02-25 00:00:00,1.6101874923409878,0.0,0.8177362035864479
LTCUSDT,2023-02-24 16:30:00,2023-02-25 01:00:00,0.2097902097902115,0.20512820512820445,-0.13752913752913526
UNIUSDT,2023-02-24 17:00:00,2023-02-25 01:00:00,1.5939086294416196,0.0,0.8781725888324827
ATOMUSDT,2023-02-24 17:00:00,2023-02-25 07:00:00,1.3649635036496357,0.0,0.8540145985401488
AXSUSDT,2023-02-24 17:00:00,2023-02-25 07:00:00,1.0711883408071783,0.17040358744394743,0.43497757847533847
NEARUSDT,2023-02-25 15:15:00,2023-02-25 23:00:00,0.3550724637681157,0.039855072463768584,0.057971014492753714
UNIUSDT,2023-02-25 18:00:00,2023-02-26 03:00:00,4.361111111111108,0.0,2.451388888888885
UNIUSDT,2023-02-25 23:00:00,2023-02-26 03:00:00,0.63013698630137,1.0684931506849298,-1.0
BCHUSDT,2023-02-27 05:00:00,2023-02-27 06:00:00,0.0,2.151515151515151,-1.0
HBARUSDT,2023-02-27 09:30:00,2023-02-27 11:00:00,0.11694915254237219,0.07796610169491558,-0.010169491525424486
BNBUSDT,2023-02-27 16:45:00,2023-02-27 21:00:00,1.2304495242261877,0.9296729738597801,-0.3828065186481411
LINKUSDT,2023-02-27 17:30:00,2023-02-27 22:00:00,0.850808867585377,0.0,0.05991611743558888
HBARUSDT,2023-03-02 08:45:00,2023-03-02 11:00:00,0.04897959183673552,0.09591836734693837,-0.08775510204081627
HBARUSDT,2023-03-03 01:30:00,2023-03-03 04:00:00,0.06666666666666621,0.29555555555555635,-0.23333333333333364
AVAXUSDT,2023-03-03 01:15:00,2023-03-03 09:00:00,0.7129186602870777,0.0,0.10526315789473613
HBARUSDT,2023-03-04 19:30:00,2023-03-04 23:00:00,0.5209302325581411,0.1790697674418589,0.06279069767442011
AVAXUSDT,2023-03-04 19:30:00,2023-03-05 00:00:00,0.6124401913875615,0.0,0.21531100478469073
NEARUSDT,2023-03-04 19:30:00,2023-03-05 00:00:00,0.30042918454935696,0.12446351931330454,-0.01716738197424897
NEARUSDT,2023-03-05 07:30:00,2023-03-05 10:00:00,0.14054054054054216,0.021621621621621685,-0.005405405405404821
ADAUSDT,2023-03-06 19:00:00,2023-03-07 17:00:00,3.979166666666646,0.0,2.2708333333333135
SOLUSDT,2023-03-07 20:00:00,2023-03-08 20:00:00,7.984205636419926,0.0,6.726850418086083
BCHUSDT,2023-03-09 17:00:00,2023-03-10 06:00:00,8.380952380952408,0.0,6.785714285714304
OPUSDT,2023-03-10 07:00:00,2023-03-10 12:00:00,2.895927601809956,0.0,2.005656108597287
OPUSDT,2023-03-11 07:00:00,2023-03-12 00:00:00,1.634956759217115,0.0,1.0678197542102874
ADAUSDT,2023-03-06 20:00:00,2023-03-13 00:00:00,5.789473684210483,2.035087719298232,-0.45614035087718835
OPUSDT,2023-03-15 01:00:00,2023-03-15 09:00:00,0.8605419695968267,0.0,0.4838070059484464
AVAXUSDT,2023-03-15 01:15:00,2023-03-15 09:00:00,0.04692556634304191,0.10841423948220087,-0.040453074433656935
DOGEUSDT,2023-03-15 12:00:00,2023-03-15 13:00:00,0.0,3.936363636363623,-1.0
DOGEUSDT,2023-03-15 15:00:00,2023-03-15 20:00:00,0.7300000000000009,0.4849999999999989,-0.2650000000000011
LINKUSDT,2023-03-15 15:30:00,2023-03-15 20:00:00,1.7895683453237365,0.3776978417266244,0.07194244604316541
LTCUSDT,2023-03-15 15:30:00,2023-03-16 00:00:00,2.196746509542714,0.0,1.2424747021903448
LTCUSDT,2023-03-15 20:00:00,2023-03-16 00:00:00,0.5426356589147282,1.162790697674413,-1.0
UNIUSDT,2023-03-17 10:00:00,2023-03-17 11:00:00,0.0,2.289156626506016,-1.0
BCHUSDT,2023-03-17 10:00:00,2023-03-17 14:00:00,0.23333333333333903,1.266666666666661,-1.0
AVAXUSDT,2023-03-17 10:15:00,2023-03-17 14:00:00,0.9706643658326214,1.9628990509059479,-1.0
NEARUSDT,2023-03-17 10:15:00,2023-03-17 14:00:00,1.114864864864883,2.1621621621621676,-1.0
AVAXUSDT,2023-03-19 14:00:00,2023-03-19 20:00:00,0.2208436724565738,0.09429280397022385,0.0868486352357305
SOLUSDT,2023-03-19 16:00:00,2023-03-19 20:00:00,6.38392857142853,0.0,5.639880952380916
HBARUSDT,2023-03-19 16:15:00,2023-03-19 20:00:00,0.41764705882353076,0.13529411764705943,0.15882352941176434
XRPUSDT,2023-03-21 11:00:00,2023-03-21 21:00:00,6.011627906976746,0.0,4.71511627906977
XRPUSDT,2023-03-21 13:00:00,2023-03-21 22:00:00,2.3947368421052637,0.09539473684210577,1.2565789473684204
AVAXUSDT,2023-03-21 21:30:00,2023-03-22 17:00:00,1.617647058823532,0.6323529411764705,-0.3970588235294165
AVAXUSDT,2023-03-22 14:00:00,2023-03-22 17:00:00,0.38383838383838564,1.0303030303030243,-1.0
APTUSDT,2023-03-23 16:00:00,2023-03-24 01:00:00,0.9969306322897468,0.0,0.562308164518109
LTCUSDT,2023-03-24 06:30:00,2023-03-24 07:00:00,0.03809523809523828,0.010884353741496376,-0.01020408163265249
BCHUSDT,2023-03-24 22:00:00,2023-03-25 01:00:00,1.819793128540978,0.0,1.2480378398045575
BCHUSDT,2023-03-24 23:00:00,2023-03-25 01:00:00,0.0,1.1351351351351344,-1.0
OPUSDT,2023-03-25 19:00:00,2023-03-26 02:00:00,2.6208677685950397,0.0,1.8274793388429735
LINKUSDT,2023-03-26 09:00:00,2023-03-26 10:00:00,0.0483870967741954,0.2258064516129023,-0.16129032258064177
OPUSDT,2023-03-25 20:00:00,2023-03-26 11:00:00,0.14799999999999688,1.1080000000000014,-1.0
AVAXUSDT,2023-03-27 07:30:00,2023-03-27 09:00:00,0.3346346904629149,0.15337423312883394,0.013943112102618565
XRPUSDT,2023-03-27 09:30:00,2023-03-27 15:00:00,0.6009615384615373,0.23317307692307646,-0.11298076923077006
OPUSDT,2023-03-27 05:00:00,2023-03-27 21:00:00,3.3032367972742804,0.02725724020442631,2.5093696763202735
OPUSDT,2023-03-27 15:00:00,2023-03-27 21:00:00,0.9708454810495531,0.4956268221574349,0.2915451895043651
ADAUSDT,2023-03-28 02:00:00,2023-03-28 03:00:00,1.6615384615384565,0.0,1.553846153846152
ADAUSDT,2023-03-31 11:00:00,2023-03-31 22:00:00,1.044444444444443,0.0,0.8063492063492049
DOTUSDT,2023-03-31 13:30:00,2023-04-01 06:00:00,0.41886792452830013,0.2075471698113226,0.06415094339622424
SOLUSDT,2023-03-31 23:00:00,2023-04-01 06:00:00,0.8883455582722083,1.1817440912795398,-1.0
NEARUSDT,2023-04-02 13:30:00,2023-04-02 21:00:00,2.14634146341464,0.0,1.4878048780487871
ATOMUSDT,2023-04-03 02:00:00,2023-04-03 08:00:00,0.6245816854274457,0.431092181320354,-0.22725889869181654
NEARUSDT,2023-04-02 15:00:00,2023-04-03 18:00:00,0.9350649350649364,0.8181818181818179,-0.6753246753246763
BNBUSDT,2023-04-03 15:15:00,2023-04-04 03:00:00,1.5,0.21249999999999858,0.07500000000000284
BNBUSDT,2023-04-03 20:00:00,2023-04-04 06:00:00,0.21311475409836272,0.8032786885245918,-0.7336065573770489
NEARUSDT,2023-04-04 18:45:00,2023-04-04 23:00:00,1.6243654822334999,0.0,0.8121827411167499
XRPUSDT,2023-04-05 06:30:00,2023-04-05 10:00:00,1.811320754717001,0.7358490566037803,-0.60377358490566
HBARUSDT,2023-04-06 04:30:00,2023-04-06 06:00:00,0.125,0.07750000000000111,-0.07249999999999958
NEARUSDT,2023-04-04 20:00:00,2023-04-06 10:00:00,1.809523809523819,1.5952380952380958,-1.0
AXSUSDT,2023-04-07 15:00:00,2023-04-08 01:00:00,0.8026755852842831,0.16387959866220592,-0.11036789297658706
ATOMUSDT,2023-04-09 09:00:00,2023-04-09 18:00:00,2.309776207302698,0.0,1.8504122497055293
ATOMUSDT,2023-04-09 10:00:00,2023-04-09 19:00:00,0.1465517241379268,1.293103448275869,-1.0
FILUSDT,2023-04-10 18:30:00,2023-04-11 01:00:00,0.5597667638483971,0.0029154518950421163,0.13411078717201244
ARBUSDT,2023-04-10 23:00:00,2023-04-11 04:00:00,2.2302631578947247,0.0,0.5263157894736812
ARBUSDT,2023-04-11 01:00:00,2023-04-11 05:00:00,0.44915254237287766,1.0423728813559368,-0.9872881355932218
UNIUSDT,2023-04-11 20:00:00,2023-04-11 21:00:00,0.0,2.291105121293819,-1.0
ARBUSDT,2023-04-12 02:00:00,2023-04-12 12:00:00,1.4092664092664065,0.0,0.8648648648648628
ARBUSDT,2023-04-12 03:00:00,2023-04-12 12:00:00,0.1061452513966486,0.5437616387337071,-0.14711359404096847
ARBUSDT,2023-04-13 08:00:00,2023-04-14 02:00:00,14.78571428571431,0.0,12.0
ARBUSDT,2023-04-13 09:00:00,2023-04-14 02:00:00,5.040852575488454,0.22202486678507907,3.7246891651864917
BNBUSDT,2023-04-14 02:45:00,2023-04-14 12:00:00,1.223300970873794,0.07766990291261729,0.5825242718446627
BNBUSDT,2023-04-14 04:00:00,2023-04-14 12:00:00,0.10096153846153978,0.3413461538461557,-0.30288461538461386
ADAUSDT,2023-04-15 08:00:00,2023-04-15 16:00:00,7.913043478260847,0.0,6.913043478260855
FILUSDT,2023-04-15 16:15:00,2023-04-15 23:00:00,0.3488372093023277,0.14470284237725897,0.031007751937985707
DOTUSDT,2023-04-15 23:45:00,2023-04-16 01:00:00,0.06904761904762097,0.21666666666666504,-0.08571428571428474
HBARUSDT,2023-04-16 21:30:00,2023-04-17 00:00:00,0.10740740740740656,0.8222222222222197,-0.5666666666666663
