direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,15.995,,0.214607,,15.89032946281808,0.03269668725609459,TREND,33.5425,0.2861,11.5577,48.003,3.0,3_to_4,0.5,,True,,,0.17600000000000193,,,BOS,True,,,17.372,2022-02-02 22:45:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,0.10467053718191893,15m,0.03800673100287541,0.12158353247819843,0.10467053718191893,1.3770000000000007,3.0,1.4122938286047808,1.2158353247819844,12.158353247819843,0.01,0.6079176623909922,"ENTRY LINKUSDT: notional=1.215835, capital=12.16, units=0.076013, risk_amount=0.1216, trade_risk=0.1047",False,10.942517923037858,LINKUSDT,2,2.178263398072873,3.248287523442006,0.0,3.248287523442006,15.995,15.655,17.372,0,0.0022815865461097494,0.03269668725609459,True,True,1,True,15.89032946281808,23,790,2022-02-03 00:00:00,15.89032946281808,0.004563173092219499,take_profit,TP,10.989152401756469
SHORT,15.767,,0.214607,,15.995,-1.8873296057023545,TREND,33.5425,0.2861,11.5577,48.003,3.0,3_to_4,0.5,,True,,,0.17600000000000193,,,BOS,True,,,17.372,2022-02-02 23:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,0.01,15m,0.06966822622353175,0.1098458922866425,0.015884355578965222,0.22799999999999976,3.0,7.596228875804798,1.098458922866425,10.98458922866425,0.01,1.098458922866425,"SCALE-IN LINKUSDT L1: notional=1.098459, capital=10.98, units=0.069668, risk_amount=0.1098, trade_risk=0.0159",False,9.886130305797824,LINKUSDT,17,36.50000000000002,50.0,40.800000000000125,50.0,16.175,15.247,17.372,1,0.0022815865461097494,-1.8873296057023545,True,True,1,True,15.89032946281808,23,790,2022-02-03 16:00:00,15.995,-0.01670069846843411,stop_loss,trailing_stop,8.871991179317197
SHORT,68.405,3.0,1.048125,,67.39869855062346,0.20847424621360308,TREND,39.1778,1.3975,12.8546,24.4314,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.6650000000000063,,,BOS,False,,,72.32,2022-02-03 06:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,0.06289384058603391,15m,0.01606483795300997,0.10989152401756469,0.06289384058603391,3.914999999999992,3.0,1.920084214667057,1.098915240175647,10.989152401756469,0.01,1.098915240175647,"ENTRY AVAXUSDT: notional=1.098915, capital=10.99, units=0.016065, risk_amount=0.1099, trade_risk=0.0629",False,9.890237161580822,AVAXUSDT,1,11.527360918725426,18.841272674054846,0.0,18.841272674054846,68.405,67.22,72.32,0,0.0,0.20847424621360308,True,True,0,False,68.34210615941397,24,798,2022-02-03 07:00:00,67.39869855062346,0.013111746007651935,take_profit,TP,9.903348907588475
SHORT,0.2163,,0.001937,,0.221,-1.0215811307692242,TREND,38.9945,0.0026,6.3624,20.1936,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.001449999999999979,,,BOS,True,,,0.2206,2022-02-03 10:45:00,2.5,momentum,,NONE,False,momentum,15.0,BELOW,0.023808328395497076,15m,4.578524691441737,0.09903348907588475,0.023808328395497076,0.00520000000000001,3.0,4.11941224752189,0.9903348907588475,9.903348907588475,0.01,0.9903348907588475,"ENTRY HBARUSDT: notional=0.990335, capital=9.90, units=4.578525, risk_amount=0.0990, trade_risk=0.0238",False,8.913014016829628,HBARUSDT,2,0.0,0.07140358498757536,0.4410221425703242,0.07140358498757536,0.2268,0.2146,0.2215,0,0.0,-1.0215811307692242,True,True,0,False,0.19249167160450292,25,802,2022-02-03 12:00:00,0.221,-0.024322139043996934,stop_loss,trailing_stop,8.88869187778563
SHORT,2663.0,1.0,24.361607,,2620.4,1.0837740490916503,TREND,31.4818,32.4821,15.9868,23.7493,3.5,3_to_4,0.5,BEARISH_BOS,False,,,45.40000000000009,,,BOS,False,,,2682.25,2022-02-03 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01082166371331959,15m,0.00033315776114597063,0.08871991179317197,0.01082166371331959,32.48210000000017,3.0,7.273579143750425,0.8871991179317198,8.871991179317197,0.01,0.8871991179317198,"ENTRY ETHUSDT: notional=0.887199, capital=8.87, units=0.000333, risk_amount=0.0887, trade_risk=0.0108",False,7.984792061385477,ETHUSDT,1,1000.0,50.0,0.0,50.0,2663.0,2601.0,2695.4821,0,0.0,1.0837740490916503,True,True,0,False,2662.989178336287,26,808,2022-02-03 17:00:00,2620.4,0.011728238300492555,take_profit,TP,7.99652029968597
LONG,424.15,1.0,3.289286,,429.1973380045548,0.2791778079915756,TREND,30.9465,4.3857,34.8534,9.3648,4.0,4_to_5,1.0,BULLISH_BOS,True,,,7.5,,,BOS,True,,410.35,,2022-02-07 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.026017206209045393,15m,0.0018853047977569187,0.0799652029968597,0.026017206209045393,13.799999999999955,3.0,2.4577710761679823,0.799652029968597,7.99652029968597,0.01,0.799652029968597,"ENTRY BNBUSDT: notional=0.799652, capital=8.00, units=0.001885, risk_amount=0.0800, trade_risk=0.0260",False,7.196868269717372,BNBUSDT,1,121.07372231630599,50.0,0.0,50.0,429.25,424.15,410.35,0,0.0,0.2791778079915756,True,True,0,False,424.176017206209,27,892,2022-02-07 05:00:00,429.1973380045548,0.007263426599506103,take_profit,TP,6.484444869345141
LONG,22.03,1.0,0.241607,,22.195955927417906,0.08192098858416737,TREND,38.6961,0.3221,34.0355,6.9845,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.620000000000001,,,BOS,True,,20.76,,2022-02-07 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.041488981854475984,15m,0.0326684896491937,0.07196868269717373,0.041488981854475984,1.2699999999999996,3.0,1.2484016376525495,0.7196868269717372,7.196868269717372,0.01,0.7196868269717372,"ENTRY DOTUSDT: notional=0.719687, capital=7.20, units=0.032668, risk_amount=0.0720, trade_risk=0.0415",False,6.477181442745635,DOTUSDT,1,3.3743898679185556,6.869293659691321,0.0,6.869293659691321,22.315,22.03,20.76,0,0.0,0.08192098858416737,True,True,0,False,22.071488981854475,28,892,2022-02-07 05:00:00,22.195955927417906,0.003398818408869254,take_profit,TP,6.48784368775401
LONG,425.6,2.0,3.246429,,428.25016829209596,0.09539535190520596,TREND,32.2772,4.3286,36.7987,4.1254,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,4.5,,,BOS,False,,410.35,,2022-02-07 05:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.023247090281543387,15m,0.0015243993627241565,0.06487843687754011,0.023247090281543387,15.25,3.0,1.8106401793495785,0.648784368775401,6.48784368775401,0.01,0.648784368775401,"ENTRY BNBUSDT: notional=0.648784, capital=6.49, units=0.001524, risk_amount=0.0649, trade_risk=0.0232",False,5.839059318978609,BNBUSDT,1,79.57985182639138,50.0,0.0,50.0,428.3,425.6,410.35,0,0.0,0.09539535190520596,True,True,0,False,425.62324709028155,29,893,2022-02-07 06:00:00,428.25016829209596,0.002217664358179925,take_profit,TP,5.841276983336789
LONG,127.85,3.0,1.152857,,128.6826732344256,0.021342111211664697,TREND,34.8299,1.5371,32.4814,2.6952,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,1.3700000000000045,,,BOS,True,,120.56,,2022-02-07 07:45:00,2.5,momentum,full,NONE,False,momentum,19.0,ABOVE,0.03330692937702397,15m,0.0022844258831978053,0.058412769833367885,0.03330692937702397,7.289999999999992,3.0,1.024426971631837,0.5841276983336788,5.841276983336789,0.01,0.2920638491668394,"ENTRY LTCUSDT: notional=0.584128, capital=5.84, units=0.004569, risk_amount=0.0584, trade_risk=0.0333",False,5.25714928500311,LTCUSDT,2,12.309750783656023,27.321641983236663,41.43281971084243,27.321641983236663,128.76,126.47,120.56,0,-0.0007417980577696933,0.021342111211664697,True,True,1,True,127.88330692937701,30,895,2022-02-07 09:00:00,128.6826732344256,0.00033994116199866076,take_profit,TP,5.256747428107339
LONG,128.26,3.0,1.152857,,128.6826732344256,0.014664153285452541,TREND,34.8299,1.5371,32.4814,2.6952,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,1.3700000000000045,,,BOS,True,,120.56,,2022-02-07 08:00:00,2.5,momentum,full,NONE,False,momentum,19.0,ABOVE,0.01,15m,0.004098243791474615,0.05256407486945341,0.0017322179588072765,0.42267323442561633,3.0,15.769222460836021,0.525640748694534,5.25640748694534,0.01,0.525640748694534,"SCALE-IN LTCUSDT L1: notional=0.525641, capital=5.26, units=0.004098, risk_amount=0.0526, trade_risk=0.0017",False,4.730766738250806,LTCUSDT,1,0.0,14.000000000001478,50.0,14.000000000001478,128.4,126.47,120.56,1,-0.0007417980577696933,0.014664153285452541,True,True,1,True,127.88330692937701,30,895,2022-02-07 09:00:00,128.6826732344256,-0.0004837986075621792,stop_loss,trailing_stop,5.256263629499776
LONG,0.2611,3.0,0.002971,,0.2631,0.10914834482758726,TREND,38.8917,0.004,32.0108,4.5086,3.0,3_to_4,0.5,,True,,,0.0014000000000000123,,,BOS,True,,0.2496,,2022-02-07 10:00:00,2.5,momentum,full,NONE,False,momentum,7.0,ABOVE,0.023352224474223443,15m,2.013122799502021,0.052562636294997765,0.023352224474223443,0.0116,3.0,1.1831124428124067,0.5256263629499777,5.256263629499776,0.01,0.5256263629499777,"ENTRY HBARUSDT: notional=0.525626, capital=5.26, units=2.013123, risk_amount=0.0526, trade_risk=0.0234",False,4.730637266549799,HBARUSDT,8,0.3233096704912978,0.3490031542389501,0.0,0.3490031542389501,0.26925,0.2611,0.2495,0,0.0,0.10914834482758726,True,True,0,False,0.28445222447422347,31,898,2022-02-07 18:00:00,0.2631,0.002548856649403763,take_profit,TP,4.264903903435826
LONG,13.308,1.0,0.215196,,13.535360654920742,0.3857317905449532,TREND,32.5369,0.2869,26.3132,9.7087,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3149999999999995,,,BOS,False,,12.816,,2022-02-07 10:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01748928114774945,15m,0.035547319405994884,0.04730637266549799,0.01748928114774945,0.4919999999999991,3.0,1.2795796899033505,0.4730637266549799,4.730637266549799,0.01,0.4730637266549799,"ENTRY NEARUSDT: notional=0.473064, capital=4.73, units=0.035547, risk_amount=0.0473, trade_risk=0.0175",False,4.257573539894819,NEARUSDT,2,14.408825489801703,15.666738826212974,0.0,15.666738826212974,13.582,13.308,12.816,0,0.0,0.3857317905449532,True,True,0,False,13.32548928114775,32,898,2022-02-07 12:00:00,13.535360654920742,0.00674617173246549,take_profit,TP,4.264319711627285
LONG,13.56,1.0,0.215196,,13.535360654920742,-0.19646648408623113,TREND,32.5369,0.2869,26.3132,9.7087,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3149999999999995,,,BOS,False,,12.816,,2022-02-07 11:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.03139803495497654,0.0425757353989482,0.0007736270180662762,0.024639345079258135,3.0,12.772720619684458,0.4257573539894819,4.257573539894819,0.01,0.4257573539894819,"SCALE-IN NEARUSDT L1: notional=0.425757, capital=4.26, units=0.031398, risk_amount=0.0426, trade_risk=0.0008",False,3.8318161859053372,NEARUSDT,1,0.0,2.200000000000024,22.20000000000013,2.200000000000024,13.582,13.338,12.816,1,0.0,-0.19646648408623113,True,True,0,False,13.32548928114775,32,898,2022-02-07 12:00:00,13.535360654920742,-0.0019646648408623113,stop_loss,trailing_stop,4.262355046786422
SHORT,11.812,,0.235875,,11.624065485799326,0.14901450306854913,TREND,36.3601,0.3145,10.7881,43.2432,4.0,4_to_5,1.0,,True,,,0.21700000000000053,,,BOS,True,,,12.853,2022-02-11 00:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.037586902840134585,15m,0.03610653490887086,0.04264903903435826,0.037586902840134585,1.0410000000000004,3.0,0.483929345892257,0.4264903903435826,4.264903903435826,0.01,0.4264903903435826,"ENTRY NEARUSDT: notional=0.426490, capital=4.26, units=0.036107, risk_amount=0.0426, trade_risk=0.0376",False,3.8384135130922434,NEARUSDT,1,4.150381867415395,7.768663495418615,0.0,7.768663495418615,11.812,11.52,12.853,0,0.0,0.14901450306854913,True,True,0,False,11.774413097159865,33,984,2022-02-11 01:00:00,11.624065485799326,0.005600993648608494,take_profit,TP,3.844014506740852
SHORT,19.805,3.0,0.226071,,19.01119790307151,0.795545709935482,TREND,36.7259,0.3014,8.6493,31.6351,3.0,3_to_4,0.5,,True,,,0.3150000000000013,,,BOS,True,,,20.68,2022-02-11 19:30:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.01804095674837478,15m,0.01940931333875714,0.03844014506740852,0.01804095674837478,0.9295000000000009,3.0,0.8190501054976063,0.3844014506740852,3.844014506740852,0.01,0.3844014506740852,"ENTRY DOTUSDT: notional=0.384401, capital=3.84, units=0.019409, risk_amount=0.0384, trade_risk=0.0180",False,3.459613056066767,DOTUSDT,1,42.12636893930044,46.28357640041579,0.0,46.28357640041579,19.805,18.97,20.7345,0,0.0,0.795545709935482,True,True,0,False,19.786959043251624,34,1003,2022-02-11 20:00:00,19.01119790307151,0.014352405744301138,take_profit,TP,3.473965461811068
SHORT,19.59,,0.245893,,19.054636918295603,0.38259067029495,TREND,36.5007,0.3279,6.5359,36.1656,4.0,4_to_5,1.0,,True,,,0.120000000000001,,,BOS,True,,,20.725,2022-02-11 20:00:00,2.5,momentum,,NONE,False,momentum,16.0,BELOW,0.022306795071016544,15m,0.017733361213941135,0.034739654618110676,0.022306795071016544,1.2578999999999994,3.0,0.541020616876372,0.3473965461811068,3.473965461811068,0.01,0.3473965461811068,"ENTRY DOTUSDT: notional=0.347397, capital=3.47, units=0.017733, risk_amount=0.0347, trade_risk=0.0223",False,3.126568915629961,DOTUSDT,1,25.104458001123284,26.449339679754942,0.0,26.449339679754942,19.59,19.0,20.8479,0,0.0,0.38259067029495,True,True,0,False,19.567693204928982,35,1004,2022-02-11 21:00:00,19.054636918295603,0.008534371678352306,take_profit,TP,3.135103287308313
SHORT,19.225,2.0,0.237857,,18.6868548323476,0.3233791907634554,TREND,38.3834,0.3171,3.491,37.3874,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3550000000000004,,,BOS,True,,,20.725,2022-02-11 21:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.024461143984200105,15m,0.01630742932280007,0.031351032873083134,0.024461143984200105,1.5,3.0,0.4018157379900155,0.31351032873083134,3.135103287308313,0.01,0.31351032873083134,"ENTRY DOTUSDT: notional=0.313510, capital=3.14, units=0.016307, risk_amount=0.0314, trade_risk=0.0245",False,2.8215929585774817,DOTUSDT,1,21.462610266270012,24.937509071285177,0.0,24.937509071285177,19.225,18.615,20.725,0,0.0,0.3233791907634554,True,True,0,False,19.2005388560158,36,1005,2022-02-11 22:00:00,18.6868548323476,0.007910224946758995,take_profit,TP,2.5844841317239284
SHORT,11.037,2.0,0.171643,,10.698408844970704,0.2424561117881996,TREND,39.5811,0.2289,12.0474,35.1436,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.21399999999999864,,,BOS,True,,,12.308,2022-02-11 21:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.028215929585774818,15m,0.022199787242938505,0.028215929585774818,0.028215929585774818,1.270999999999999,3.0,0.2450190518003123,0.2450190518003123,2.8215929585774817,0.01,0.2450190518003123,"ENTRY NEARUSDT: notional=0.245019, capital=2.82, units=0.022200, risk_amount=0.0282, trade_risk=0.0282",False,2.5765739067771696,NEARUSDT,2,12.262576674930372,14.885208680551314,0.0,14.885208680551314,11.037,10.617,12.308,0,0.0,0.2424561117881996,True,True,0,False,11.008784070414226,37,1005,2022-02-11 23:00:00,10.698408844970704,0.006841124577856588,take_profit,TP,2.591325256301785
SHORT,10.691,2.0,0.171643,,10.698408844970704,-0.130304889827833,TREND,39.5811,0.2289,12.0474,35.1436,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.21399999999999864,,,BOS,True,,,12.308,2022-02-11 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.03488376584938422,0.025844841317239284,0.0002584484131723929,0.010691,3.0,7.753452395171785,0.3729423406957667,2.5844841317239284,0.01,0.3729423406957667,"SCALE-IN NEARUSDT L1: notional=0.258448, capital=2.58, units=0.024174, risk_amount=0.0258, trade_risk=0.0003",False,2.2115417910281616,NEARUSDT,1,0.0,4.200000000000159,22.999999999999865,4.200000000000159,10.921,10.649,12.308,1,0.0,-0.130304889827833,True,True,0,False,11.008784070414226,37,1005,2022-02-11 23:00:00,10.698408844970704,-0.00130304889827833,stop_loss,trailing_stop,2.5900222074035066
SHORT,16.215,1.0,0.199982,,16.086257607205226,0.022863508686665607,TREND,36.6908,0.2666,5.6255,48.8615,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.5230000000000032,,,BOS,True,,,17.827,2022-02-11 23:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.025748478558954412,15m,0.007986500793720342,0.025900222074035067,0.025748478558954412,1.6120000000000019,3.0,0.26052859859210803,0.2590022207403507,2.5900222074035066,0.01,0.12950111037017534,"ENTRY LINKUSDT: notional=0.259002, capital=2.59, units=0.015973, risk_amount=0.0259, trade_risk=0.0257",False,2.331019986663156,LINKUSDT,2,4.233259831272316,7.922798216326324,1.9030250617646307,7.922798216326324,16.264,16.011,17.827,0,-0.00015667488598995603,0.022863508686665607,True,True,1,True,16.189251521441044,38,1007,2022-02-12 01:00:00,16.086257607205226,0.0005103631202060994,take_profit,TP,2.3313736748973724
SHORT,16.106,1.0,0.199982,,16.086257607205226,-0.039695344614588846,TREND,36.6908,0.2666,5.6255,48.8615,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.5230000000000032,,,BOS,True,,,17.827,2022-02-12 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.014472018575544306,0.023308633117771663,0.0002857122752516802,0.0197423927947753,3.0,6.992589935331498,0.23308633117771663,2.330863311777166,0.01,0.23308633117771663,"SCALE-IN LINKUSDT L1: notional=0.233086, capital=2.33, units=0.014472, risk_amount=0.0233, trade_risk=0.0003",False,2.0977769805994497,LINKUSDT,1,0.0,5.300000000000082,15.79999999999977,5.300000000000082,16.264,16.053,17.827,1,-0.00015667488598995603,-0.039695344614588846,True,True,1,True,16.189251521441044,38,1007,2022-02-12 01:00:00,16.086257607205226,-0.0005232042265656398,stop_loss,trailing_stop,2.3308504706708066
SHORT,160.8223,1.0,1.655357,,156.5723,0.8693261895516049,TREND,39.8788,2.2071,10.356,32.5243,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.549999999999983,,,BOS,False,,,165.2,2022-02-13 23:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.0022843045434817496,0.023308504706708068,0.006344744544416746,4.377699999999976,3.0,0.856277802611791,0.23308504706708066,2.3308504706708066,0.01,0.23308504706708066,"ENTRY AAVEUSDT: notional=0.233085, capital=2.33, units=0.001449, risk_amount=0.0233, trade_risk=0.0063",False,2.097765423603726,AAVEUSDT,1,392.2300000000007,50.0,0.0,50.0,160.8223,156.55,165.2,0,0.0,0.8693261895516049,True,True,0,False,160.81230000000002,39,1055,2022-02-14 00:00:00,156.5723,0.00869326189551605,take_profit,TP,1.5379642557026323
SHORT,400.1,1.0,2.416071,,398.3,0.09609024225352876,TREND,37.4677,3.2214,9.9778,26.9401,3.5,3_to_4,0.5,BEARISH_BOS,False,,,6.150000000000034,,,BOS,False,,,407.2,2022-02-13 23:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.001408450704225359,0.02097765423603726,0.003722602976152558,7.099999999999966,3.0,1.1821351351885279,0.20977654236037263,2.097765423603726,0.01,0.20977654236037263,"ENTRY BNBUSDT: notional=0.209777, capital=2.10, units=0.000524, risk_amount=0.0210, trade_risk=0.0037",False,1.8879888812433536,BNBUSDT,1,325.0,50.0,0.0,50.0,400.1,395.45,407.2,0,0.0,0.09609024225352876,True,True,0,False,400.09000000000003,40,1055,2022-02-14 00:00:00,398.3,0.0009609024225352876,take_profit,TP,1.5389251581251675
SHORT,2903.95,1.0,26.4375,,2855.6299999999997,0.8300331407835074,TREND,38.3519,35.25,11.4792,24.4985,3.5,3_to_4,0.5,BEARISH_BOS,False,,,69.5,,,BOS,False,,,2952.45,2022-02-13 23:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0002061855670103093,0.018879888812433538,0.0031532037652267655,48.5,3.0,1.130438208595183,0.18879888812433537,1.8879888812433536,0.01,0.18879888812433537,"ENTRY ETHUSDT: notional=0.188799, capital=1.89, units=0.000065, risk_amount=0.0189, trade_risk=0.0032",False,1.6991899931190182,ETHUSDT,1,1000.0,50.0,0.0,50.0,2903.95,2855.6,2952.45,0,0.0,0.8300331407835074,True,True,0,False,2903.9399999999996,41,1055,2022-02-14 00:00:00,2855.6299999999997,0.008300331407835074,take_profit,TP,1.5472254895330027
SHORT,15.883,,0.148554,,15.433,0.9315545412844052,TREND,38.184,0.1981,5.2651,35.9899,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.2729999999999997,,,BOS,False,,,16.319,2022-02-13 23:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,15m,0.022935779816513766,0.016991899931190182,0.004664401164766681,0.43599999999999994,3.0,0.6189962078144351,0.16991899931190182,1.6991899931190182,0.01,0.16991899931190182,"ENTRY LINKUSDT: notional=0.169919, capital=1.70, units=0.010698, risk_amount=0.0170, trade_risk=0.0047",False,1.5292709938071163,LINKUSDT,1,35.39999999999992,47.699999999999854,0.0,47.699999999999854,15.883,15.406,16.319,0,0.0,0.9315545412844052,True,True,0,False,15.873,42,1055,2022-02-14 00:00:00,15.433,0.009315545412844052,take_profit,TP,1.5565410349458466
SHORT,57.81,,0.718393,,55.82,0.8781385112709884,TREND,31.4546,0.9579,12.7517,33.7435,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.7349999999999994,,,BOS,True,,,59.895,2022-02-14 02:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,0.01,,0.0047961630695443624,0.015565410349458466,0.00561388697087371,2.085000000000001,3.0,0.43157619774685546,0.15565410349458467,1.5565410349458466,0.01,0.15565410349458467,"ENTRY AXSUSDT: notional=0.155654, capital=1.56, units=0.002693, risk_amount=0.0156, trade_risk=0.0056",False,1.400886931451262,AXSUSDT,1,82.50000000000028,50.0,0.0,50.0,57.81,55.8,59.895,0,0.0,0.8781385112709884,True,True,0,False,57.800000000000004,43,1058,2022-02-14 03:00:00,55.82,0.008781385112709884,take_profit,TP,1.2695796234188457
